"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","   8.2 ","01/01/1969",0,0,17.8,8.2,"9049"
"2","   3.8 ","02/01/1969",0,0,19.7,3.8,"9049"
"3","   3.2 ","03/01/1969",0.4,0,20.1,3.2,"9049"
"4","    5 ","04/01/1969",2.9,0,16,5,"9049"
"5","   5 ","05/01/1969",0,0,13.8,5,"9049"
"6","    1.3 ","06/01/1969",0,0,16,1.3,"9049"
"7","  -0.2 ","07/01/1969",0,0,18.3,-0.2,"9049"
"8","   2.5 ","08/01/1969",0,0,23.5,2.5,"9049"
"9","   3.8 ","09/01/1969",0,0,23.3,3.8,"9049"
"10","   3.8 ","10/01/1969",0,0,23.8,3.8,"9049"
"11","   4.5 ","11/01/1969",0,0,22.3,4.5,"9049"
"12","   5.2 ","12/01/1969",0,0,21.2,5.2,"9049"
"13","   5.8 ","13/01/1969",0,0,22.4,5.8,"9049"
"14","   4.5 ","14/01/1969",0,0,21.8,4.5,"9049"
"15","    5.3 ","15/01/1969",0,0,21,5.3,"9049"
"16","   3.4 ","16/01/1969",0,0,20.2,3.4,"9049"
"17","   4.7 ","17/01/1969",0,0,20.3,4.7,"9049"
"18","   7.1 ","18/01/1969",0,0,19.1,7.1,"9049"
"19","   2.3 ","19/01/1969",0,0,18.2,2.3,"9049"
"20","    2.8 ","20/01/1969",0,0,20,2.8,"9049"
"21","   4.2 ","21/01/1969",0,0,20.2,4.2,"9049"
"22","   2.8 ","22/01/1969",0,0,22.5,2.8,"9049"
"23","   3 ","23/01/1969",0,0,24.8,3,"9049"
"24","   3 ","24/01/1969",0,0,22.5,3,"9049"
"25","    3.7 ","25/01/1969",0,0,22,3.7,"9049"
"26","   4.1 ","26/01/1969",0,0,22.5,4.1,"9049"
"27","   4.7 ","27/01/1969",0,0,22.5,4.7,"9049"
"28","   NULO","28/01/1969",47,0,28,NA,"9049"
"29","   5.8 ","29/01/1969",0,0,24.3,5.8,"9049"
"30","   6.2 ","30/01/1969",0,0,25.3,6.2,"9049"
"31","    3.5 ","31/01/1969",0,0,22,3.5,"9049"
"32","   5.2 ","01/02/1969",0,0,25.3,5.2,"9049"
"33","    3.8 ","02/02/1969",0,0,25,3.8,"9049"
"34","   6.8 ","03/02/1969",0,0,20.3,6.8,"9049"
"35","   2.6 ","04/02/1969",0,0,21.2,2.6,"9049"
"36","    3.4 ","05/02/1969",0,0,23,3.4,"9049"
"37","   6.3 ","06/02/1969",0,0,22.5,6.3,"9049"
"38","   6 ","07/02/1969",0,0,25.2,6,"9049"
"39","   6.3 ","08/02/1969",0,0,24.4,6.3,"9049"
"40","   5.5 ","09/02/1969",0,0,25.2,5.5,"9049"
"41","   7.1 ","10/02/1969",0,0,24.5,7.1,"9049"
"42","   7.5 ","11/02/1969",0,0,23.2,7.5,"9049"
"43","    7.5 ","12/02/1969",0,0,24,7.5,"9049"
"44","   7.6 ","13/02/1969",0,0,20.8,7.6,"9049"
"45","   9.1 ","14/02/1969",0.1,0,22.3,9.1,"9049"
"46","   1.8 ","15/02/1969",0,0,24.8,1.8,"9049"
"47","   4.5 ","16/02/1969",0,0,24.4,4.5,"9049"
"48","   5.8 ","17/02/1969",0,0,23.7,5.8,"9049"
"49","   4.9 ","18/02/1969",0,0,21.8,4.9,"9049"
"50","   4.2 ","19/02/1969",0,0,22.3,4.2,"9049"
"51","   4.8 ","20/02/1969",0,0,23.5,4.8,"9049"
"52","   8.5 ","21/02/1969",0,0,24.5,8.5,"9049"
"53","   8 ","22/02/1969",0,0,24.6,8,"9049"
"54","    8.5 ","23/02/1969",0,0,23,8.5,"9049"
"55","   7.3 ","24/02/1969",0,0,27.8,7.3,"9049"
"56","   7.3 ","25/02/1969",0,0,22.8,7.3,"9049"
"57","    8.2 ","26/02/1969",0,0,25,8.2,"9049"
"58","   7.8 ","27/02/1969",0,0,27.5,7.8,"9049"
"59","   8 ","28/02/1969",0,0,22.8,8,"9049"
"60","    9 ","01/03/1969",0,0,25,9,"9049"
"61","    9 ","02/03/1969",0,0,25,9,"9049"
"62","    8.3 ","03/03/1969",0,0,26,8.3,"9049"
"63","   8.5 ","04/03/1969",0,0,25.2,8.5,"9049"
"64","   6.9 ","05/03/1969",0,0,24.6,6.9,"9049"
"65","   8 ","06/03/1969",0,0,24.8,8,"9049"
"66","   8.2 ","07/03/1969",0,0,24.2,8.2,"9049"
"67","   8.6 ","08/03/1969",0,0,25.3,8.6,"9049"
"68","   8.5 ","09/03/1969",0,0,27.4,8.5,"9049"
"69","   9.2 ","10/03/1969",0,0,28.7,9.2,"9049"
"70","   9.8 ","11/03/1969",0,0,27.7,9.8,"9049"
"71","   10.8 ","12/03/1969",0,0,27.2,10.8,"9049"
"72","    7.8 ","13/03/1969",0,0,27,7.8,"9049"
"73","   9 ","14/03/1969",0,0,27.3,9,"9049"
"74","   8.2 ","15/03/1969",0,0,26.8,8.2,"9049"
"75","   10 ","16/03/1969",0,0,25.7,10,"9049"
"76","    11.3 ","17/03/1969",0,0,22,11.3,"9049"
"77","    8.8 ","18/03/1969",0,0,21,8.8,"9049"
"78","   9.2 ","19/03/1969",0,0,23.5,9.2,"9049"
"79","   7.6 ","20/03/1969",0.1,0,24.7,7.6,"9049"
"80","   8.8 ","21/03/1969",1.4,0,24.8,8.8,"9049"
"81","   9.7 ","22/03/1969",0,0,27.7,9.7,"9049"
"82","   9.7 ","23/03/1969",0,0,29.3,9.7,"9049"
"83","   8.3 ","24/03/1969",0,0,27.5,8.3,"9049"
"84","   9.6 ","25/03/1969",0,0,23.5,9.6,"9049"
"85","   10.8 ","26/03/1969",0,0,23.5,10.8,"9049"
"86","   8.3 ","27/03/1969",0,0,24.5,8.3,"9049"
"87","    6.9 ","28/03/1969",0,0,24,6.9,"9049"
"88","   6.3 ","29/03/1969",2,0,23.2,6.3,"9049"
"89","   4.8 ","30/03/1969",6.3,0,22.2,4.8,"9049"
"90","   7.7 ","31/03/1969",0.5,0,18.9,7.7,"9049"
"91","    3.3 ","01/04/1969",0,0,22,3.3,"9049"
"92","    6 ","02/04/1969",0,0,25,6,"9049"
"93","   6.8 ","03/04/1969",0,0,27.2,6.8,"9049"
"94","   9.8 ","04/04/1969",5.6,0,26.8,9.8,"9049"
"95","   8.8 ","05/04/1969",0.1,0,25.3,8.8,"9049"
"96","   8.5 ","06/04/1969",0.9,0,25.2,8.5,"9049"
"97","   8.4 ","07/04/1969",2.3,0,23.9,8.4,"9049"
"98","   7.8 ","08/04/1969",0,0,24.6,7.8,"9049"
"99","   7.7 ","09/04/1969",0.4,0,26.3,7.7,"9049"
"100","   11.3 ","10/04/1969",0,0,25.9,11.3,"9049"
"101","   10.3 ","11/04/1969",0,0,27.1,10.3,"9049"
"102","   11.8 ","12/04/1969",0,0,27.7,11.8,"9049"
"103","    9.5 ","13/04/1969",0,0,28,9.5,"9049"
"104","   8.4 ","14/04/1969",0,0,27.8,8.4,"9049"
"105","   8.5 ","15/04/1969",0,0,29.2,8.5,"9049"
"106","   9.2 ","16/04/1969",0,0,29.5,9.2,"9049"
"107","   8.2 ","17/04/1969",0,0,29.3,8.2,"9049"
"108","   9.5 ","18/04/1969",0,0,29.2,9.5,"9049"
"109","   7.9 ","19/04/1969",0,0,28.8,7.9,"9049"
"110","    9.3 ","20/04/1969",0,0,29,9.3,"9049"
"111","   9.7 ","21/04/1969",0,0,25.8,9.7,"9049"
"112","   8.2 ","22/04/1969",0,0,25.1,8.2,"9049"
"113","   10.8 ","23/04/1969",0,0,26.5,10.8,"9049"
"114","   11.8 ","24/04/1969",1,0,22.3,11.8,"9049"
"115","   7.8 ","25/04/1969",0,0,25.5,7.8,"9049"
"116","   6.8 ","26/04/1969",0,0,24.5,6.8,"9049"
"117","   8.3 ","27/04/1969",0,0,26.8,8.3,"9049"
"118","   8.9 ","28/04/1969",0,0,24.8,8.9,"9049"
"119","    8.2 ","29/04/1969",0,0,28,8.2,"9049"
"120","    8.9 ","30/04/1969",0,0,28,8.9,"9049"
"121","    10.3 ","01/05/1969",0,0,28,10.3,"9049"
"122","   11.3 ","02/05/1969",0,0,29.7,11.3,"9049"
"123","   10.4 ","03/05/1969",0,0,28.8,10.4,"9049"
"124","   12 ","04/05/1969",0,0,29.8,12,"9049"
"125","   11.3 ","05/05/1969",0,0,29.5,11.3,"9049"
"126","   10.6 ","06/05/1969",0,0,29.6,10.6,"9049"
"127","   9.7 ","07/05/1969",0,0,29.5,9.7,"9049"
"128","    11.5 ","08/05/1969",0,0,29,11.5,"9049"
"129","   11.8 ","09/05/1969",0,0,25.8,11.8,"9049"
"130","   9.8 ","10/05/1969",1,0,26.7,9.8,"9049"
"131","   9.5 ","11/05/1969",0,0,26.8,9.5,"9049"
"132","   10.1 ","12/05/1969",3,0,24.8,10.1,"9049"
"133","   9.3 ","13/05/1969",0.3,0,24.9,9.3,"9049"
"134","   9.3 ","14/05/1969",0,0,25.8,9.3,"9049"
"135","   11.2 ","15/05/1969",0,0,28.7,11.2,"9049"
"136","   10.3 ","16/05/1969",0,0,27.2,10.3,"9049"
"137","   11.8 ","17/05/1969",0,0,26.9,11.8,"9049"
"138","   9.3 ","18/05/1969",0,0,26.3,9.3,"9049"
"139","   9.2 ","19/05/1969",0,0,27.5,9.2,"9049"
"140","   10.7 ","20/05/1969",0,0,28.3,10.7,"9049"
"141","   7.5 ","21/05/1969",0,0,26.2,7.5,"9049"
"142","   10.5 ","22/05/1969",0,0,27.7,10.5,"9049"
"143","    8.5 ","23/05/1969",0,0,27,8.5,"9049"
"144","   7.8 ","24/05/1969",0,0,25.5,7.8,"9049"
"145","   13 ","25/05/1969",2,0,25.8,13,"9049"
"146","   8.2 ","26/05/1969",0,0,26.2,8.2,"9049"
"147","   6.8 ","27/05/1969",0,0,25.8,6.8,"9049"
"148","    7.8 ","28/05/1969",0,0,26,7.8,"9049"
"149","   7.5 ","29/05/1969",0,0,25.6,7.5,"9049"
"150","   11.2 ","30/05/1969",13.6,0,24.6,11.2,"9049"
"151","   12.2 ","31/05/1969",5,0,24.4,12.2,"9049"
"152","   10.6 ","01/06/1969",1.5,0,24.5,10.6,"9049"
"153","   9.8 ","02/06/1969",0,0,28.8,9.8,"9049"
"154","   11.5 ","03/06/1969",0.4,0,26.8,11.5,"9049"
"155","   13.5 ","04/06/1969",0.1,0,27.2,13.5,"9049"
"156","   12.4 ","05/06/1969",0.2,0,27.2,12.4,"9049"
"157","   12.8 ","06/06/1969",0,0,28.2,12.8,"9049"
"158","    12.3 ","07/06/1969",0,0,30,12.3,"9049"
"159","   13.2 ","08/06/1969",0.4,0,30.2,13.2,"9049"
"160","   12.8 ","09/06/1969",0,0,29.3,12.8,"9049"
"161","   9 ","10/06/1969",0,0,29.7,9,"9049"
"162","   11.5 ","11/06/1969",0,0,30.5,11.5,"9049"
"163","   12.7 ","12/06/1969",0,0,30.8,12.7,"9049"
"164","   12.1 ","13/06/1969",0,0,29.8,12.1,"9049"
"165","   10.5 ","14/06/1969",0,0,29.7,10.5,"9049"
"166","   11.9 ","15/06/1969",0,0,27.8,11.9,"9049"
"167","   9.1 ","16/06/1969",0,0,27.7,9.1,"9049"
"168","   9.5 ","17/06/1969",0,0,29.2,9.5,"9049"
"169","   10 ","18/06/1969",0,0,29.5,10,"9049"
"170","   11.2 ","19/06/1969",2.5,0,29.2,11.2,"9049"
"171","   14.8 ","20/06/1969",2.2,0,24.5,14.8,"9049"
"172","   13.2 ","21/06/1969",14.2,0,26.7,13.2,"9049"
"173","    12.3 ","22/06/1969",1.5,0,27,12.3,"9049"
"174","   12.6 ","23/06/1969",0,0,26.3,12.6,"9049"
"175","   13.8 ","24/06/1969",0.1,0,26.7,13.8,"9049"
"176","   14.2 ","25/06/1969",9.5,0,25.2,14.2,"9049"
"177","   14.3 ","26/06/1969",0.2,0,20.4,14.3,"9049"
"178","    14.3 ","27/06/1969",2.8,0,23,14.3,"9049"
"179","    12.8 ","28/06/1969",17.7,0,23,12.8,"9049"
"180","   12.8 ","29/06/1969",1.7,0,17.9,12.8,"9049"
"181","   12.3 ","30/06/1969",0,0,24.5,12.3,"9049"
"182","   11.5 ","01/07/1969",7.8,0,21.8,11.5,"9049"
"183","   12.8 ","02/07/1969",1.2,0,18.8,12.8,"9049"
"184","   12.9 ","03/07/1969",3.6,0,24.2,12.9,"9049"
"185","   13.5 ","04/07/1969",3.7,0,24.2,13.5,"9049"
"186","   11.8 ","05/07/1969",0,0,23.9,11.8,"9049"
"187","   11.3 ","06/07/1969",9.2,0,24.9,11.3,"9049"
"188","   12 ","07/07/1969",23.3,0,21.5,12,"9049"
"189","   12.5 ","08/07/1969",12.5,0,21.2,12.5,"9049"
"190","   12.3 ","09/07/1969",17.8,0,23.1,12.3,"9049"
"191","   12.2 ","10/07/1969",9.2,0,24.2,12.2,"9049"
"192","   11.3 ","11/07/1969",6.8,0,23.4,11.3,"9049"
"193","    13.6 ","12/07/1969",10,0,22,13.6,"9049"
"194","    12.2 ","13/07/1969",6.5,0,23,12.2,"9049"
"195","   13.8 ","14/07/1969",0,0,22.8,13.8,"9049"
"196","   12.3 ","15/07/1969",8,0,24.2,12.3,"9049"
"197","   9 ","16/07/1969",2,0,22.3,9,"9049"
"198","    10.3 ","17/07/1969",7.3,0,25,10.3,"9049"
"199","   10.5 ","18/07/1969",0,0,24.3,10.5,"9049"
"200","   11.2 ","19/07/1969",0,0,23.8,11.2,"9049"
"201","   11.3 ","20/07/1969",17.4,0,24.7,11.3,"9049"
"202","   11.1 ","21/07/1969",8.3,0,24.5,11.1,"9049"
"203","   12.8 ","22/07/1969",18.5,0,22.8,12.8,"9049"
"204","   12.7 ","23/07/1969",6,0,24.3,12.7,"9049"
"205","   14 ","24/07/1969",3,0,22.1,14,"9049"
"206","   11.9 ","25/07/1969",7.5,0,23.5,11.9,"9049"
"207","    10.3 ","26/07/1969",12,0,25,10.3,"9049"
"208","    10.2 ","27/07/1969",0.6,0,26,10.2,"9049"
"209","   9.3 ","28/07/1969",0.2,0,25.9,9.3,"9049"
"210","    9.3 ","29/07/1969",0,0,25,9.3,"9049"
"211","   9.9 ","30/07/1969",0,0,24.5,9.9,"9049"
"212","    10 ","31/07/1969",0,0,24,10,"9049"
"213","    9.8 ","01/08/1969",20,0,23,9.8,"9049"
"214","   12.5 ","02/08/1969",18,0,23.2,12.5,"9049"
"215","    12.8 ","03/08/1969",17.1,0,20,12.8,"9049"
"216","   12 ","04/08/1969",3.5,0,20.3,12,"9049"
"217","   12.8 ","05/08/1969",3.1,0,19.5,12.8,"9049"
"218","    13 ","06/08/1969",6,0,19,13,"9049"
"219","    11.8 ","07/08/1969",0.5,0,22,11.8,"9049"
"220","   9.8 ","08/08/1969",0.2,0,22.8,9.8,"9049"
"221","   11.1 ","09/08/1969",0,0,22.5,11.1,"9049"
"222","    12.7 ","10/08/1969",0,0,21,12.7,"9049"
"223","   9.8 ","11/08/1969",0,0,21.3,9.8,"9049"
"224","   9.9 ","12/08/1969",0.2,0,21.2,9.9,"9049"
"225","   13 ","13/08/1969",8,0,20.8,13,"9049"
"226","   13.2 ","14/08/1969",12.8,0,20.5,13.2,"9049"
"227","   13.2 ","15/08/1969",13.6,0,22.5,13.2,"9049"
"228","    13.5 ","16/08/1969",25.9,0,21,13.5,"9049"
"229","   12.6 ","17/08/1969",2.5,0,23.5,12.6,"9049"
"230","   9 ","18/08/1969",0,0,24.5,9,"9049"
"231","   11 ","19/08/1969",26,0,23.5,11,"9049"
"232","    13.2 ","20/08/1969",11,0,18,13.2,"9049"
"233","   13.4 ","21/08/1969",25.3,0,19.8,13.4,"9049"
"234","    13.3 ","22/08/1969",27.5,0,20,13.3,"9049"
"235","    13 ","23/08/1969",12,0,19,13,"9049"
"236","   10.9 ","24/08/1969",14.5,0,21.5,10.9,"9049"
"237","    13 ","25/08/1969",3.2,0,20,13,"9049"
"238","   12.5 ","26/08/1969",2.5,0,22.5,12.5,"9049"
"239","   12.4 ","27/08/1969",21.4,0,21.8,12.4,"9049"
"240","    12 ","28/08/1969",14.5,0,21,12,"9049"
"241","   11.8 ","29/08/1969",12.5,0,21.4,11.8,"9049"
"242","   11.9 ","30/08/1969",4,0,20.3,11.9,"9049"
"243","   12.8 ","31/08/1969",9.9,0,19.9,12.8,"9049"
"244","    12.5 ","01/09/1969",40.5,0,19,12.5,"9049"
"245","    13.2 ","02/09/1969",54,0,19,13.2,"9049"
"246","    12.2 ","03/09/1969",3.8,0,20,12.2,"9049"
"247","   12 ","04/09/1969",6.5,0,21.8,12,"9049"
"248","   10.2 ","05/09/1969",0,0,19.2,10.2,"9049"
"249","   11.5 ","06/09/1969",5.9,0,17.5,11.5,"9049"
"250","   12.4 ","07/09/1969",20.5,0,23.2,12.4,"9049"
"251","   12.8 ","08/09/1969",12,0,19.5,12.8,"9049"
"252","    12.9 ","09/09/1969",0,0,21,12.9,"9049"
"253","   13.2 ","10/09/1969",0,0,20.8,13.2,"9049"
"254","   13 ","11/09/1969",0,0,22.2,13,"9049"
"255","   11.8 ","12/09/1969",5.5,0,20.4,11.8,"9049"
"256","   12.5 ","13/09/1969",0.5,0,22.3,12.5,"9049"
"257","   11.2 ","14/09/1969",3.5,0,23.5,11.2,"9049"
"258","   11.3 ","15/09/1969",0,0,24.5,11.3,"9049"
"259","   9.5 ","16/09/1969",0,0,23.2,9.5,"9049"
"260","   8.5 ","17/09/1969",0,0,23.4,8.5,"9049"
"261","    8.2 ","18/09/1969",0,0,23,8.2,"9049"
"262","   9.5 ","19/09/1969",5.5,0,22.2,9.5,"9049"
"263","   12.5 ","20/09/1969",0,0,22.6,12.5,"9049"
"264","   12.2 ","21/09/1969",0,0,23.5,12.2,"9049"
"265","   12 ","22/09/1969",13,0,24.5,12,"9049"
"266","   11.8 ","23/09/1969",4.5,0,24.2,11.8,"9049"
"267","   11 ","24/09/1969",0,0,22.5,11,"9049"
"268","   10.5 ","25/09/1969",3,0,22.5,10.5,"9049"
"269","    11 ","26/09/1969",0,0,22,11,"9049"
"270","    12.2 ","27/09/1969",0,0,14,12.2,"9049"
"271","    11 ","28/09/1969",0.5,0,19,11,"9049"
"272","   10.2 ","29/09/1969",0,0,19.2,10.2,"9049"
"273","   9.9 ","30/09/1969",0,0,20.2,9.9,"9049"
"274","   4 ","01/10/1969",0,0,21.5,4,"9049"
"275","   6 ","02/10/1969",0,0,21.6,6,"9049"
"276","    10 ","03/10/1969",0,0,25,10,"9049"
"277","   9.8 ","04/10/1969",3.5,0,23.5,9.8,"9049"
"278","   11.4 ","05/10/1969",1.5,0,24.5,11.4,"9049"
"279","   12.5 ","06/10/1969",2,0,21.5,12.5,"9049"
"280","   9 ","07/10/1969",1.5,0,20.5,9,"9049"
"281","    9.4 ","08/10/1969",0,0,21,9.4,"9049"
"282","   0.5 ","09/10/1969",1.6,0,22.8,0.5,"9049"
"283","    8.2 ","10/10/1969",0,0,24,8.2,"9049"
"284","   9.5 ","11/10/1969",0,0,24.5,9.5,"9049"
"285","   9 ","12/10/1969",0,0,25.5,9,"9049"
"286","    7.5 ","13/10/1969",0,0,25,7.5,"9049"
"287","   10 ","14/10/1969",0,0,24.5,10,"9049"
"288","   7.5 ","15/10/1969",0,0,22.2,7.5,"9049"
"289","   8.2 ","16/10/1969",0,0,24.5,8.2,"9049"
"290","   10.5 ","17/10/1969",0,0,22.5,10.5,"9049"
"291","    7.5 ","18/10/1969",0,0,23,7.5,"9049"
"292","   7.5 ","19/10/1969",0,0,24.9,7.5,"9049"
"293","   9.1 ","20/10/1969",0,0,25.8,9.1,"9049"
"294","    7.9 ","21/10/1969",0,0,25,7.9,"9049"
"295","   6.5 ","22/10/1969",0,0,23.5,6.5,"9049"
"296","   7.8 ","23/10/1969",2,0,24.2,7.8,"9049"
"297","   7.8 ","24/10/1969",0,0,22.9,7.8,"9049"
"298","   6.5 ","25/10/1969",0,0,22.8,6.5,"9049"
"299","   4.9 ","26/10/1969",6.5,0,23.6,4.9,"9049"
"300","    9 ","27/10/1969",0,0,20,9,"9049"
"301","   10 ","28/10/1969",0,0,20.8,10,"9049"
"302","   7.5 ","29/10/1969",0,0,21.5,7.5,"9049"
"303","   7 ","30/10/1969",2,0,22.5,7,"9049"
"304","   6.5 ","31/10/1969",0,0,20.5,6.5,"9049"
"305","   6.9 ","01/11/1969",0,0,21.4,6.9,"9049"
"306","    5.5 ","02/11/1969",0,0,24,5.5,"9049"
"307","    6.5 ","03/11/1969",0,0,22,6.5,"9049"
"308","   7 ","04/11/1969",0,0,22.5,7,"9049"
"309","    6 ","05/11/1969",0,0,23,6,"9049"
"310","    8 ","06/11/1969",0,0,25,8,"9049"
"311","   8.5 ","07/11/1969",0,0,24.5,8.5,"9049"
"312","   6.5 ","08/11/1969",0,0,23.9,6.5,"9049"
"313","    6 ","09/11/1969",0,0,24,6,"9049"
"314","    6.8 ","10/11/1969",0,0,24,6.8,"9049"
"315","    5.9 ","11/11/1969",0,0,24,5.9,"9049"
"316","   5.8 ","12/11/1969",0,0,25.5,5.8,"9049"
"317","    6 ","13/11/1969",0,0,25,6,"9049"
"318","    6.9 ","14/11/1969",0,0,24,6.9,"9049"
"319","   6 ","15/11/1969",0,0,22.5,6,"9049"
"320","    8 ","16/11/1969",0,0,23,8,"9049"
"321","   9.5 ","17/11/1969",0,0,23.5,9.5,"9049"
"322","    7.8 ","18/11/1969",1.5,0,24,7.8,"9049"
"323","   6.5 ","19/11/1969",0,0,18.9,6.5,"9049"
"324","   2.8 ","20/11/1969",0,0,14.5,2.8,"9049"
"325","   1.5 ","21/11/1969",0,0,10.5,1.5,"9049"
"326","    1 ","22/11/1969",0,0,17,1,"9049"
"327","    3 ","23/11/1969",0,0,19,3,"9049"
"328","   3.2 ","24/11/1969",0,0,22.5,3.2,"9049"
"329","   3.5 ","25/11/1969",0,0,19.5,3.5,"9049"
"330","   5.5 ","26/11/1969",0,0,19.5,5.5,"9049"
"331","   6 ","27/11/1969",0,0,20.5,6,"9049"
"332","    4.8 ","28/11/1969",0,0,21,4.8,"9049"
"333","   4.8 ","29/11/1969",0,0,21.5,4.8,"9049"
"334","    8 ","30/11/1969",0,0,19,8,"9049"
"335","   4 ","01/12/1969",0,0,21.5,4,"9049"
"336","    6.5 ","02/12/1969",0,0,22,6.5,"9049"
"337","   4.5 ","03/12/1969",0,0,21.5,4.5,"9049"
"338","   6.5 ","04/12/1969",0,0,22.5,6.5,"9049"
"339","   7 ","05/12/1969",0,0,22.5,7,"9049"
"340","    9 ","06/12/1969",0,0,22,9,"9049"
"341","   4.5 ","07/12/1969",0,0,21.9,4.5,"9049"
"342","    5 ","08/12/1969",0,0,22,5,"9049"
"343","   3 ","09/12/1969",0,0,22.9,3,"9049"
"344","   5 ","10/12/1969",0,0,23.5,5,"9049"
"345","   2.5 ","11/12/1969",0,0,22.5,2.5,"9049"
"346","   5.9 ","12/12/1969",0,0,12.5,5.9,"9049"
"347","   5 ","13/12/1969",0,0,17.8,5,"9049"
"348","    1.5 ","14/12/1969",0,0,21,1.5,"9049"
"349","  -1 ","15/12/1969",0,0,18.5,-1,"9049"
"350","    2.5 ","16/12/1969",0,0,21,2.5,"9049"
"351","    3.5 ","17/12/1969",0,0,19,3.5,"9049"
"352","    1.5 ","18/12/1969",0,0,21,1.5,"9049"
"353","    2.9 ","19/12/1969",0,0,18,2.9,"9049"
"354","   2.8 ","20/12/1969",0,0,20.9,2.8,"9049"
"355","   4.5 ","21/12/1969",0,0,21.5,4.5,"9049"
"356","   1.5 ","22/12/1969",0,0,21.5,1.5,"9049"
"357","    4.5 ","23/12/1969",0,0,22,4.5,"9049"
"358","    3 ","24/12/1969",0,0,22,3,"9049"
"359","   2 ","25/12/1969",0,0,22.2,2,"9049"
"360","    2 ","26/12/1969",0,0,22,2,"9049"
"361","    3 ","27/12/1969",0,0,23,3,"9049"
"362","    3 ","28/12/1969",0,0,23,3,"9049"
"363","    6.9 ","29/12/1969",0,0,18,6.9,"9049"
"364","    9.6 ","30/12/1969",0,0,24,9.6,"9049"
"365","    8.5 ","31/12/1969",0,0,23,8.5,"9049"
"366","   5.5 ","01/01/1970",0,0,22.5,5.5,"9049"
"367","    5.5 ","02/01/1970",0,0,23,5.5,"9049"
"368","    5 ","03/01/1970",0,0,21,5,"9049"
"369","   4 ","04/01/1970",0,0,21.8,4,"9049"
"370","   6 ","05/01/1970",0,0,20.5,6,"9049"
"371","   3.9 ","06/01/1970",0,0,20.5,3.9,"9049"
"372","   0 ","07/01/1970",0,0,18.5,0,"9049"
"373","    1 ","08/01/1970",0,0,18,1,"9049"
"374","    3.5 ","09/01/1970",0,0,16,3.5,"9049"
