"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","  -2 ","01/01/1981",0,4.4,18.5,-2,"15265"
"2","   -2.5 ","02/01/1981",0,2.5,18,-2.5,"15265"
"3","   -2.5 ","03/01/1981",0,2.5,19,-2.5,"15265"
"4","  -0.5 ","04/01/1981",0,3.9,20.5,-0.5,"15265"
"5","  -1 ","05/01/1981",0,3.2,20.5,-1,"15265"
"6","   0 ","06/01/1981",0,1.8,16.5,0,"15265"
"7","   0 ","07/01/1981",0,3.9,18.5,0,"15265"
"8","   0.5 ","08/01/1981",0,3.3,17.5,0.5,"15265"
"9","  -1 ","09/01/1981",0,2.8,20.5,-1,"15265"
"10","   0.5 ","10/01/1981",0,4.6,20.5,0.5,"15265"
"11","    4 ","11/01/1981",0,3.8,21,4,"15265"
"12","   4.5 ","12/01/1981",1,2.7,17.5,4.5,"15265"
"13","   4.5 ","13/01/1981",6,0.5,10.5,4.5,"15265"
"14","   1.5 ","14/01/1981",0,2.8,16.5,1.5,"15265"
"15","   0.5 ","15/01/1981",0,4.7,14.5,0.5,"15265"
"16","   1.5 ","16/01/1981",2.6,0.5,14.5,1.5,"15265"
"17","     4 ","17/01/1981",18.5,1.2,9,4,"15265"
"18","   3.5 ","18/01/1981",28.5,0.9,13.5,3.5,"15265"
"19","    4 ","19/01/1981",1,1.7,9.5,4,"15265"
"20","    2 ","20/01/1981",0,3.1,13,2,"15265"
"21","  -3 ","21/01/1981",0,3.4,12.5,-3,"15265"
"22","  -2 ","22/01/1981",0,3,11.5,-2,"15265"
"23","    4 ","23/01/1981",0,3.4,12,4,"15265"
"24","   -3.5 ","24/01/1981",0,3.2,18,-3.5,"15265"
"25","   -4 ","25/01/1981",0,2.9,15,-4,"15265"
"26","   -4 ","26/01/1981",0,3.6,15,-4,"15265"
"27","   -3 ","27/01/1981",0,2.4,14,-3,"15265"
"28","   0.5 ","28/01/1981",0,3.8,18.5,0.5,"15265"
"29","  -0.5 ","29/01/1981",0,4.3,12.5,-0.5,"15265"
"30","  -0.5 ","30/01/1981",0,3.4,21.5,-0.5,"15265"
"31","   0 ","31/01/1981",0,2.1,21.5,0,"15265"
"32","    0.5 ","01/02/1981",0,3.5,20,0.5,"15265"
"33","    3 ","02/02/1981",0,4.9,19,3,"15265"
"34","   3.5 ","03/02/1981",0,3.5,18.5,3.5,"15265"
"35","    6 ","04/02/1981",0,2.4,18,6,"15265"
"36","    3.5 ","05/02/1981",0,3.1,18,3.5,"15265"
"37","    2 ","06/02/1981",0,2.6,19,2,"15265"
"38","    0.5 ","07/02/1981",0,4.3,20,0.5,"15265"
"39","    1 ","08/02/1981",0,4,21,1,"15265"
"40","    1.5 ","09/02/1981",0,6.1,19,1.5,"15265"
"41","    2 ","10/02/1981",0,6,18,2,"15265"
"42","   -0.5 ","11/02/1981",0,4.4,22,-0.5,"15265"
"43","   1.5 ","12/02/1981",0,3.7,19.5,1.5,"15265"
"44","    0.5 ","13/02/1981",0,5.3,20,0.5,"15265"
"45","    1.5 ","14/02/1981",10,0.7,16,1.5,"15265"
"46","    2 ","15/02/1981",1,1.6,16,2,"15265"
"47","   0.5 ","16/02/1981",0,4.7,16.5,0.5,"15265"
"48","    1.5 ","17/02/1981",0,4.2,17,1.5,"15265"
"49","   2.5 ","18/02/1981",0,3.8,18.5,2.5,"15265"
"50","    2 ","19/02/1981",0,2.4,22,2,"15265"
"51","   3 ","20/02/1981",0,5.1,21.5,3,"15265"
"52","   2 ","21/02/1981",0,4.2,20.5,2,"15265"
"53","   3.5 ","22/02/1981",0.5,1.3,22.5,3.5,"15265"
"54","   5 ","23/02/1981",10.5,0.8,20.5,5,"15265"
"55","   4 ","24/02/1981",9,2.2,18.5,4,"15265"
"56","   3 ","25/02/1981",1.5,3.8,20.5,3,"15265"
"57","   4 ","26/02/1981",0,5.7,22.5,4,"15265"
"58","    4 ","27/02/1981",0,3.4,23,4,"15265"
"59","    5 ","28/02/1981",0,5.6,18,5,"15265"
"60","    6.5 ","01/03/1981",0,4.8,23,6.5,"15265"
"61","   3 ","02/03/1981",0,5.8,21.5,3,"15265"
"62","   2.5 ","03/03/1981",0,5.3,18.5,2.5,"15265"
"63","    4 ","04/03/1981",0,6.3,19,4,"15265"
"64","   5 ","05/03/1981",0,5.5,20.5,5,"15265"
"65","    4 ","06/03/1981",0,3.5,19,4,"15265"
"66","    5 ","07/03/1981",0,2.8,18,5,"15265"
"67","    9 ","08/03/1981",1,2.8,18,9,"15265"
"68","    3.5 ","09/03/1981",0,4,20,3.5,"15265"
"69","    5 ","10/03/1981",0,5.9,20,5,"15265"
"70","   4 ","11/03/1981",0,3.5,21.5,4,"15265"
"71","    8 ","12/03/1981",0,5.2,19,8,"15265"
"72","    7 ","13/03/1981",0,4.5,21,7,"15265"
"73","   2.5 ","14/03/1981",0,5.1,20.5,2.5,"15265"
"74","   3 ","15/03/1981",0,7.2,23.5,3,"15265"
"75","   5.5 ","16/03/1981",0,3.7,21.5,5.5,"15265"
"76","    7 ","17/03/1981",0,7.1,19,7,"15265"
"77","    3 ","18/03/1981",0,5.6,22,3,"15265"
"78","    0 ","19/03/1981",0,6.2,22,0,"15265"
"79","    2 ","20/03/1981",0,5.3,21,2,"15265"
"80","    5 ","21/03/1981",0,7.5,20,5,"15265"
"81","    3 ","22/03/1981",0,7.9,23,3,"15265"
"82","   0 ","23/03/1981",0,6.1,20.5,0,"15265"
"83","   -1 ","24/03/1981",0,6.7,21,-1,"15265"
"84","   -0.5 ","25/03/1981",0,6.1,22,-0.5,"15265"
"85","    1 ","26/03/1981",0,5.9,22,1,"15265"
"86","    1.5 ","27/03/1981",0,5.2,21,1.5,"15265"
"87","    0 ","28/03/1981",0,8.9,22,0,"15265"
"88","   5 ","29/03/1981",0,7.5,21.5,5,"15265"
"89","   -1 ","30/03/1981",0,8.4,22,-1,"15265"
"90","    1 ","31/03/1981",0,5.8,25,1,"15265"
"91","    5 ","01/04/1981",0,6.5,25,5,"15265"
"92","    6 ","02/04/1981",0,1.7,26,6,"15265"
"93","    4 ","03/04/1981",0,6.7,23,4,"15265"
"94","    3 ","04/04/1981",0,7.4,25,3,"15265"
"95","    7.5 ","05/04/1981",0,5.2,21,7.5,"15265"
"96","   5 ","06/04/1981",0,6.4,26.5,5,"15265"
"97","    3 ","07/04/1981",1,4,25,3,"15265"
"98","   4.5 ","08/04/1981",0,5.8,24.5,4.5,"15265"
"99","   3.5 ","09/04/1981",0,5.9,23.5,3.5,"15265"
"100","    2.5 ","10/04/1981",0,6.4,23,2.5,"15265"
"101","    5 ","11/04/1981",0,3.5,23,5,"15265"
"102","    3.5 ","12/04/1981",11.5,3.8,23,3.5,"15265"
"103","    3.5 ","13/04/1981",0,4.6,21,3.5,"15265"
