"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","ULO   NULO","01/01/1969",0.5,0,NA,NA,"9045"
"2","ULO   NULO","02/01/1969",0,0,NA,NA,"9045"
"3","ULO   NULO","03/01/1969",1.5,0,NA,NA,"9045"
"4","ULO   NULO","04/01/1969",10,0,NA,NA,"9045"
"5","ULO   NULO","05/01/1969",0,0,NA,NA,"9045"
"6","ULO   NULO","06/01/1969",0,0,NA,NA,"9045"
"7","ULO   NULO","07/01/1969",0,0,NA,NA,"9045"
"8","ULO   NULO","08/01/1969",0,0,NA,NA,"9045"
"9","ULO   NULO","09/01/1969",0,0,NA,NA,"9045"
"10","ULO   NULO","10/01/1969",0,0,NA,NA,"9045"
"11","ULO   NULO","11/01/1969",0,0,NA,NA,"9045"
"12","ULO   NULO","12/01/1969",0,0,NA,NA,"9045"
"13","ULO   NULO","13/01/1969",0,0,NA,NA,"9045"
"14","ULO   NULO","14/01/1969",0,0,NA,NA,"9045"
"15","ULO   NULO","15/01/1969",8,0,NA,NA,"9045"
"16","ULO   NULO","16/01/1969",0,0,NA,NA,"9045"
"17","ULO   NULO","17/01/1969",0,0,NA,NA,"9045"
"18","ULO   NULO","18/01/1969",0,0,NA,NA,"9045"
"19","ULO   NULO","19/01/1969",0,0,NA,NA,"9045"
"20","ULO   NULO","20/01/1969",0,0,NA,NA,"9045"
"21","ULO   NULO","21/01/1969",0,0,NA,NA,"9045"
"22","ULO   NULO","22/01/1969",0,0,NA,NA,"9045"
"23","ULO   NULO","23/01/1969",0,0,NA,NA,"9045"
"24","ULO   NULO","24/01/1969",0,0,NA,NA,"9045"
"25","ULO   NULO","25/01/1969",0,0,NA,NA,"9045"
"26","ULO   NULO","26/01/1969",0,0,NA,NA,"9045"
"27","ULO   NULO","27/01/1969",0,0,NA,NA,"9045"
"28","ULO   NULO","28/01/1969",0,0,NA,NA,"9045"
"29","ULO   NULO","29/01/1969",0,0,NA,NA,"9045"
"30","ULO   NULO","30/01/1969",0,0,NA,NA,"9045"
"31","ULO   NULO","31/01/1969",3.1,0,NA,NA,"9045"
"32","ULO   NULO","01/02/1969",0,0,NA,NA,"9045"
"33","ULO   NULO","02/02/1969",0,0,NA,NA,"9045"
"34","ULO   NULO","03/02/1969",0,0,NA,NA,"9045"
"35","ULO   NULO","04/02/1969",0,0,NA,NA,"9045"
"36","ULO   NULO","05/02/1969",0,0,NA,NA,"9045"
"37","ULO   NULO","06/02/1969",0,0,NA,NA,"9045"
"38","ULO   NULO","07/02/1969",0,0,NA,NA,"9045"
"39","ULO   NULO","08/02/1969",0,0,NA,NA,"9045"
"40","ULO   NULO","09/02/1969",0,0,NA,NA,"9045"
"41","ULO   NULO","10/02/1969",0,0,NA,NA,"9045"
"42","ULO   NULO","11/02/1969",0,0,NA,NA,"9045"
"43","ULO   NULO","12/02/1969",0,0,NA,NA,"9045"
"44","ULO   NULO","13/02/1969",0,0,NA,NA,"9045"
"45","ULO   NULO","14/02/1969",0,0,NA,NA,"9045"
"46","ULO   NULO","15/02/1969",0,0,NA,NA,"9045"
"47","ULO   NULO","16/02/1969",0,0,NA,NA,"9045"
"48","ULO   NULO","17/02/1969",0,0,NA,NA,"9045"
"49","ULO   NULO","18/02/1969",0,0,NA,NA,"9045"
"50","ULO   NULO","19/02/1969",0,0,NA,NA,"9045"
"51","ULO   NULO","20/02/1969",0,0,NA,NA,"9045"
"52","ULO   NULO","21/02/1969",0,0,NA,NA,"9045"
"53","ULO   NULO","22/02/1969",0,0,NA,NA,"9045"
"54","ULO   NULO","23/02/1969",0,0,NA,NA,"9045"
"55","ULO   NULO","24/02/1969",0.5,0,NA,NA,"9045"
"56","ULO   NULO","25/02/1969",0,0,NA,NA,"9045"
"57","ULO   NULO","26/02/1969",0,0,NA,NA,"9045"
"58","ULO   NULO","27/02/1969",0,0,NA,NA,"9045"
"59","ULO   NULO","28/02/1969",0,0,NA,NA,"9045"
"60","ULO   NULO","01/03/1969",0,0,NA,NA,"9045"
"61","ULO   NULO","02/03/1969",0,0,NA,NA,"9045"
"62","ULO   NULO","03/03/1969",0,0,NA,NA,"9045"
"63","ULO   NULO","04/03/1969",0,0,NA,NA,"9045"
"64","ULO   NULO","05/03/1969",0,0,NA,NA,"9045"
"65","ULO   NULO","06/03/1969",0,0,NA,NA,"9045"
"66","ULO   NULO","07/03/1969",0,0,NA,NA,"9045"
"67","ULO   NULO","08/03/1969",0,0,NA,NA,"9045"
"68","ULO   NULO","09/03/1969",0,0,NA,NA,"9045"
"69","ULO   NULO","10/03/1969",0,0,NA,NA,"9045"
"70","ULO   NULO","11/03/1969",0,0,NA,NA,"9045"
"71","ULO   NULO","12/03/1969",0,0,NA,NA,"9045"
"72","ULO   NULO","13/03/1969",0,0,NA,NA,"9045"
"73","ULO   NULO","14/03/1969",0,0,NA,NA,"9045"
"74","ULO   NULO","15/03/1969",0,0,NA,NA,"9045"
"75","ULO   NULO","16/03/1969",0,0,NA,NA,"9045"
"76","ULO   NULO","17/03/1969",1,0,NA,NA,"9045"
"77","ULO   NULO","18/03/1969",1.5,0,NA,NA,"9045"
"78","ULO   NULO","19/03/1969",0,0,NA,NA,"9045"
"79","ULO   NULO","20/03/1969",0,0,NA,NA,"9045"
"80","ULO   NULO","21/03/1969",0,0,NA,NA,"9045"
"81","ULO   NULO","22/03/1969",0,0,NA,NA,"9045"
"82","ULO   NULO","23/03/1969",0,0,NA,NA,"9045"
"83","ULO   NULO","24/03/1969",0,0,NA,NA,"9045"
"84","ULO   NULO","25/03/1969",0,0,NA,NA,"9045"
"85","ULO   NULO","26/03/1969",0,0,NA,NA,"9045"
"86","ULO   NULO","27/03/1969",2,0,NA,NA,"9045"
"87","ULO   NULO","28/03/1969",0,0,NA,NA,"9045"
"88","ULO   NULO","29/03/1969",0,0,NA,NA,"9045"
"89","ULO   NULO","30/03/1969",4.5,0,NA,NA,"9045"
"90","ULO   NULO","31/03/1969",0,0,NA,NA,"9045"
"91","ULO   NULO","01/04/1969",0,0,NA,NA,"9045"
"92","ULO   NULO","02/04/1969",0,0,NA,NA,"9045"
"93","ULO   NULO","03/04/1969",0,0,NA,NA,"9045"
"94","ULO   NULO","04/04/1969",0,0,NA,NA,"9045"
"95","ULO   NULO","05/04/1969",0.5,0,NA,NA,"9045"
"96","ULO   NULO","06/04/1969",0,0,NA,NA,"9045"
"97","ULO   NULO","07/04/1969",2,0,NA,NA,"9045"
"98","ULO   NULO","08/04/1969",5.5,0,NA,NA,"9045"
"99","ULO   NULO","09/04/1969",0,0,NA,NA,"9045"
"100","ULO   NULO","10/04/1969",0,0,NA,NA,"9045"
"101","ULO   NULO","11/04/1969",0,0,NA,NA,"9045"
"102","ULO   NULO","12/04/1969",0,0,NA,NA,"9045"
"103","ULO   NULO","13/04/1969",0,0,NA,NA,"9045"
"104","ULO   NULO","14/04/1969",0,0,NA,NA,"9045"
"105","ULO   NULO","15/04/1969",0,0,NA,NA,"9045"
"106","ULO   NULO","16/04/1969",0,0,NA,NA,"9045"
"107","ULO   NULO","17/04/1969",0,0,NA,NA,"9045"
"108","ULO   NULO","18/04/1969",0,0,NA,NA,"9045"
"109","ULO   NULO","19/04/1969",0,0,NA,NA,"9045"
"110","ULO   NULO","20/04/1969",0,0,NA,NA,"9045"
"111","ULO   NULO","21/04/1969",0,0,NA,NA,"9045"
"112","ULO   NULO","22/04/1969",0,0,NA,NA,"9045"
"113","ULO   NULO","23/04/1969",0,0,NA,NA,"9045"
"114","ULO   NULO","24/04/1969",0,0,NA,NA,"9045"
"115","ULO   NULO","25/04/1969",0.5,0,NA,NA,"9045"
"116","ULO   NULO","26/04/1969",0,0,NA,NA,"9045"
"117","ULO   NULO","27/04/1969",0,0,NA,NA,"9045"
"118","ULO   NULO","28/04/1969",0,0,NA,NA,"9045"
"119","ULO   NULO","29/04/1969",0,0,NA,NA,"9045"
"120","ULO   NULO","30/04/1969",5.7,0,NA,NA,"9045"
"121","ULO   NULO","01/05/1969",0,0,NA,NA,"9045"
"122","ULO   NULO","02/05/1969",0,0,NA,NA,"9045"
"123","ULO   NULO","03/05/1969",0.4,0,NA,NA,"9045"
"124","ULO   NULO","04/05/1969",0,0,NA,NA,"9045"
"125","ULO   NULO","05/05/1969",0,0,NA,NA,"9045"
"126","ULO   NULO","06/05/1969",0,0,NA,NA,"9045"
"127","ULO   NULO","07/05/1969",0,0,NA,NA,"9045"
"128","ULO   NULO","08/05/1969",0,0,NA,NA,"9045"
"129","ULO   NULO","09/05/1969",0,0,NA,NA,"9045"
"130","ULO   NULO","10/05/1969",5.5,0,NA,NA,"9045"
"131","ULO   NULO","11/05/1969",0.5,0,NA,NA,"9045"
"132","ULO   NULO","12/05/1969",2,0,NA,NA,"9045"
"133","ULO   NULO","13/05/1969",8,0,NA,NA,"9045"
"134","ULO   NULO","14/05/1969",0,0,NA,NA,"9045"
"135","ULO   NULO","15/05/1969",0,0,NA,NA,"9045"
"136","ULO   NULO","16/05/1969",0,0,NA,NA,"9045"
"137","ULO   NULO","17/05/1969",0,0,NA,NA,"9045"
"138","ULO   NULO","18/05/1969",0,0,NA,NA,"9045"
"139","ULO   NULO","19/05/1969",0,0,NA,NA,"9045"
"140","ULO   NULO","20/05/1969",0,0,NA,NA,"9045"
"141","ULO   NULO","21/05/1969",0,0,NA,NA,"9045"
"142","ULO   NULO","22/05/1969",0,0,NA,NA,"9045"
"143","ULO   NULO","23/05/1969",0,0,NA,NA,"9045"
"144","ULO   NULO","24/05/1969",0,0,NA,NA,"9045"
"145","ULO   NULO","25/05/1969",2,0,NA,NA,"9045"
"146","ULO   NULO","26/05/1969",0,0,NA,NA,"9045"
"147","ULO   NULO","27/05/1969",0,0,NA,NA,"9045"
"148","ULO   NULO","28/05/1969",0,0,NA,NA,"9045"
"149","ULO   NULO","29/05/1969",0,0,NA,NA,"9045"
"150","ULO   NULO","30/05/1969",5.8,0,NA,NA,"9045"
"151","ULO   NULO","31/05/1969",0,0,NA,NA,"9045"
"152","ULO   NULO","01/06/1969",0,0,NA,NA,"9045"
"153","ULO   NULO","02/06/1969",0,0,NA,NA,"9045"
"154","ULO   NULO","03/06/1969",0,0,NA,NA,"9045"
"155","ULO   NULO","04/06/1969",0.4,0,NA,NA,"9045"
"156","ULO   NULO","05/06/1969",2.5,0,NA,NA,"9045"
"157","ULO   NULO","06/06/1969",0,0,NA,NA,"9045"
"158","ULO   NULO","07/06/1969",0,0,NA,NA,"9045"
"159","ULO   NULO","08/06/1969",0,0,NA,NA,"9045"
"160","ULO   NULO","09/06/1969",0,0,NA,NA,"9045"
"161","ULO   NULO","10/06/1969",0,0,NA,NA,"9045"
"162","ULO   NULO","11/06/1969",0,0,NA,NA,"9045"
"163","ULO   NULO","12/06/1969",0,0,NA,NA,"9045"
"164","ULO   NULO","13/06/1969",0,0,NA,NA,"9045"
"165","ULO   NULO","14/06/1969",0,0,NA,NA,"9045"
"166","ULO   NULO","15/06/1969",0,0,NA,NA,"9045"
"167","ULO   NULO","16/06/1969",0,0,NA,NA,"9045"
"168","ULO   NULO","17/06/1969",0,0,NA,NA,"9045"
"169","ULO   NULO","18/06/1969",0,0,NA,NA,"9045"
"170","ULO   NULO","19/06/1969",8,0,NA,NA,"9045"
"171","ULO   NULO","20/06/1969",9.2,0,NA,NA,"9045"
"172","ULO   NULO","21/06/1969",10,0,NA,NA,"9045"
"173","ULO   NULO","22/06/1969",0,0,NA,NA,"9045"
"174","ULO   NULO","23/06/1969",0,0,NA,NA,"9045"
"175","ULO   NULO","24/06/1969",17.8,0,NA,NA,"9045"
"176","ULO   NULO","25/06/1969",30,0,NA,NA,"9045"
"177","ULO   NULO","26/06/1969",0,0,NA,NA,"9045"
"178","ULO   NULO","27/06/1969",17,0,NA,NA,"9045"
"179","ULO   NULO","28/06/1969",4,0,NA,NA,"9045"
"180","ULO   NULO","29/06/1969",6,0,NA,NA,"9045"
"181","ULO   NULO","30/06/1969",0,0,NA,NA,"9045"
"182","ULO   NULO","01/07/1969",1,0,NA,NA,"9045"
"183","ULO   NULO","02/07/1969",2.3,0,NA,NA,"9045"
"184","ULO   NULO","03/07/1969",7,0,NA,NA,"9045"
"185","ULO   NULO","04/07/1969",0.5,0,NA,NA,"9045"
"186","ULO   NULO","05/07/1969",4,0,NA,NA,"9045"
"187","ULO   NULO","06/07/1969",15.8,0,NA,NA,"9045"
"188","ULO   NULO","07/07/1969",8.5,0,NA,NA,"9045"
"189","ULO   NULO","08/07/1969",0,0,NA,NA,"9045"
"190","ULO   NULO","09/07/1969",0.4,0,NA,NA,"9045"
"191","ULO   NULO","10/07/1969",0,0,NA,NA,"9045"
"192","ULO   NULO","11/07/1969",2,0,NA,NA,"9045"
"193","ULO   NULO","12/07/1969",19.5,0,NA,NA,"9045"
"194","ULO   NULO","13/07/1969",13.5,0,NA,NA,"9045"
"195","ULO   NULO","14/07/1969",0,0,NA,NA,"9045"
"196","ULO   NULO","15/07/1969",1,0,NA,NA,"9045"
"197","ULO   NULO","16/07/1969",0,0,NA,NA,"9045"
"198","ULO   NULO","17/07/1969",2.5,0,NA,NA,"9045"
"199","ULO   NULO","18/07/1969",2.4,0,NA,NA,"9045"
"200","ULO   NULO","19/07/1969",0,0,NA,NA,"9045"
"201","ULO   NULO","20/07/1969",10.4,0,NA,NA,"9045"
"202","ULO   NULO","21/07/1969",8,0,NA,NA,"9045"
"203","ULO   NULO","22/07/1969",13.5,0,NA,NA,"9045"
"204","ULO   NULO","23/07/1969",0.3,0,NA,NA,"9045"
"205","ULO   NULO","24/07/1969",0,0,NA,NA,"9045"
"206","ULO   NULO","25/07/1969",0,0,NA,NA,"9045"
"207","ULO   NULO","26/07/1969",3.5,0,NA,NA,"9045"
"208","ULO   NULO","27/07/1969",2,0,NA,NA,"9045"
"209","ULO   NULO","28/07/1969",3,0,NA,NA,"9045"
"210","ULO   NULO","29/07/1969",0,0,NA,NA,"9045"
"211","ULO   NULO","30/07/1969",0,0,NA,NA,"9045"
"212","ULO   NULO","31/07/1969",0.6,0,NA,NA,"9045"
"213","ULO   NULO","01/08/1969",0,0,NA,NA,"9045"
"214","ULO   NULO","02/08/1969",5,0,NA,NA,"9045"
"215","ULO   NULO","03/08/1969",11,0,NA,NA,"9045"
"216","ULO   NULO","04/08/1969",22.2,0,NA,NA,"9045"
"217","ULO   NULO","05/08/1969",2.8,0,NA,NA,"9045"
"218","ULO   NULO","06/08/1969",15,0,NA,NA,"9045"
"219","ULO   NULO","07/08/1969",11.8,0,NA,NA,"9045"
"220","ULO   NULO","08/08/1969",0,0,NA,NA,"9045"
"221","ULO   NULO","09/08/1969",1,0,NA,NA,"9045"
"222","ULO   NULO","10/08/1969",0,0,NA,NA,"9045"
"223","ULO   NULO","11/08/1969",7,0,NA,NA,"9045"
"224","ULO   NULO","12/08/1969",8,0,NA,NA,"9045"
"225","ULO   NULO","13/08/1969",14.5,0,NA,NA,"9045"
"226","ULO   NULO","14/08/1969",24,0,NA,NA,"9045"
"227","ULO   NULO","15/08/1969",0.4,0,NA,NA,"9045"
"228","ULO   NULO","16/08/1969",8,0,NA,NA,"9045"
"229","ULO   NULO","17/08/1969",0,0,NA,NA,"9045"
"230","ULO   NULO","18/08/1969",2,0,NA,NA,"9045"
"231","ULO   NULO","19/08/1969",4.8,0,NA,NA,"9045"
"232","ULO   NULO","20/08/1969",0.5,0,NA,NA,"9045"
"233","ULO   NULO","21/08/1969",11.8,0,NA,NA,"9045"
"234","ULO   NULO","22/08/1969",24.6,0,NA,NA,"9045"
"235","ULO   NULO","23/08/1969",16.2,0,NA,NA,"9045"
"236","ULO   NULO","24/08/1969",9.5,0,NA,NA,"9045"
"237","ULO   NULO","25/08/1969",11.5,0,NA,NA,"9045"
"238","ULO   NULO","26/08/1969",0,0,NA,NA,"9045"
"239","ULO   NULO","27/08/1969",8.2,0,NA,NA,"9045"
"240","ULO   NULO","28/08/1969",8,0,NA,NA,"9045"
"241","ULO   NULO","29/08/1969",4.5,0,NA,NA,"9045"
"242","ULO   NULO","30/08/1969",0.5,0,NA,NA,"9045"
"243","ULO   NULO","31/08/1969",0,0,NA,NA,"9045"
"244","ULO   NULO","01/09/1969",12.5,0,NA,NA,"9045"
"245","ULO   NULO","02/09/1969",18.2,0,NA,NA,"9045"
"246","ULO   NULO","03/09/1969",10,0,NA,NA,"9045"
"247","ULO   NULO","04/09/1969",7.6,0,NA,NA,"9045"
"248","ULO   NULO","05/09/1969",0,0,NA,NA,"9045"
"249","ULO   NULO","06/09/1969",9.7,0,NA,NA,"9045"
"250","ULO   NULO","07/09/1969",8.5,0,NA,NA,"9045"
"251","ULO   NULO","08/09/1969",4.6,0,NA,NA,"9045"
"252","ULO   NULO","09/09/1969",0,0,NA,NA,"9045"
"253","ULO   NULO","10/09/1969",1.6,0,NA,NA,"9045"
"254","ULO   NULO","11/09/1969",0.4,0,NA,NA,"9045"
"255","ULO   NULO","12/09/1969",21,0,NA,NA,"9045"
"256","ULO   NULO","13/09/1969",5.7,0,NA,NA,"9045"
"257","ULO   NULO","14/09/1969",1.2,0,NA,NA,"9045"
"258","ULO   NULO","15/09/1969",0,0,NA,NA,"9045"
"259","ULO   NULO","16/09/1969",0,0,NA,NA,"9045"
"260","ULO   NULO","17/09/1969",0,0,NA,NA,"9045"
"261","ULO   NULO","18/09/1969",11.5,0,NA,NA,"9045"
"262","ULO   NULO","19/09/1969",0,0,NA,NA,"9045"
"263","ULO   NULO","20/09/1969",15,0,NA,NA,"9045"
"264","ULO   NULO","21/09/1969",0,0,NA,NA,"9045"
"265","ULO   NULO","22/09/1969",9,0,NA,NA,"9045"
"266","ULO   NULO","23/09/1969",0,0,NA,NA,"9045"
"267","ULO   NULO","24/09/1969",0,0,NA,NA,"9045"
"268","ULO   NULO","25/09/1969",3.5,0,NA,NA,"9045"
"269","ULO   NULO","26/09/1969",0,0,NA,NA,"9045"
"270","ULO   NULO","27/09/1969",0.4,0,NA,NA,"9045"
"271","ULO   NULO","28/09/1969",0,0,NA,NA,"9045"
"272","ULO   NULO","29/09/1969",0,0,NA,NA,"9045"
"273","ULO   NULO","30/09/1969",11.2,0,NA,NA,"9045"
"274","ULO   NULO","01/10/1969",0,0,NA,NA,"9045"
"275","ULO   NULO","02/10/1969",1,0,NA,NA,"9045"
"276","ULO   NULO","03/10/1969",0,0,NA,NA,"9045"
"277","ULO   NULO","04/10/1969",2,0,NA,NA,"9045"
"278","ULO   NULO","05/10/1969",3.2,0,NA,NA,"9045"
"279","ULO   NULO","06/10/1969",0.4,0,NA,NA,"9045"
"280","ULO   NULO","07/10/1969",0,0,NA,NA,"9045"
"281","ULO   NULO","08/10/1969",0,0,NA,NA,"9045"
"282","ULO   NULO","09/10/1969",3,0,NA,NA,"9045"
"283","ULO   NULO","10/10/1969",0,0,NA,NA,"9045"
"284","ULO   NULO","11/10/1969",0,0,NA,NA,"9045"
"285","ULO   NULO","12/10/1969",0,0,NA,NA,"9045"
"286","ULO   NULO","13/10/1969",0,0,NA,NA,"9045"
"287","ULO   NULO","14/10/1969",0,0,NA,NA,"9045"
"288","ULO   NULO","15/10/1969",0,0,NA,NA,"9045"
"289","ULO   NULO","16/10/1969",0,0,NA,NA,"9045"
"290","ULO   NULO","17/10/1969",0,0,NA,NA,"9045"
"291","ULO   NULO","18/10/1969",0,0,NA,NA,"9045"
"292","ULO   NULO","19/10/1969",0,0,NA,NA,"9045"
"293","ULO   NULO","20/10/1969",0,0,NA,NA,"9045"
"294","ULO   NULO","21/10/1969",0,0,NA,NA,"9045"
"295","ULO   NULO","22/10/1969",0,0,NA,NA,"9045"
"296","ULO   NULO","23/10/1969",9,0,NA,NA,"9045"
"297","ULO   NULO","24/10/1969",0,0,NA,NA,"9045"
"298","ULO   NULO","25/10/1969",0,0,NA,NA,"9045"
"299","ULO   NULO","26/10/1969",0,0,NA,NA,"9045"
"300","ULO   NULO","27/10/1969",0,0,NA,NA,"9045"
"301","ULO   NULO","28/10/1969",0,0,NA,NA,"9045"
"302","ULO   NULO","29/10/1969",0,0,NA,NA,"9045"
"303","ULO   NULO","30/10/1969",0,0,NA,NA,"9045"
"304","ULO   NULO","31/10/1969",0,0,NA,NA,"9045"
"305","ULO   NULO","01/11/1969",0,0,NA,NA,"9045"
"306","ULO   NULO","02/11/1969",0,0,NA,NA,"9045"
"307","ULO   NULO","03/11/1969",0,0,NA,NA,"9045"
"308","ULO   NULO","04/11/1969",0,0,NA,NA,"9045"
"309","ULO   NULO","05/11/1969",0,0,NA,NA,"9045"
"310","ULO   NULO","06/11/1969",0,0,NA,NA,"9045"
"311","ULO   NULO","07/11/1969",0,0,NA,NA,"9045"
"312","ULO   NULO","08/11/1969",0,0,NA,NA,"9045"
"313","ULO   NULO","09/11/1969",0,0,NA,NA,"9045"
"314","ULO   NULO","10/11/1969",0,0,NA,NA,"9045"
"315","ULO   NULO","11/11/1969",0,0,NA,NA,"9045"
"316","ULO   NULO","12/11/1969",0,0,NA,NA,"9045"
"317","ULO   NULO","13/11/1969",0,0,NA,NA,"9045"
"318","ULO   NULO","14/11/1969",0,0,NA,NA,"9045"
"319","ULO   NULO","15/11/1969",0,0,NA,NA,"9045"
"320","ULO   NULO","16/11/1969",0,0,NA,NA,"9045"
"321","ULO   NULO","17/11/1969",0,0,NA,NA,"9045"
"322","ULO   NULO","18/11/1969",0,0,NA,NA,"9045"
"323","ULO   NULO","19/11/1969",0,0,NA,NA,"9045"
"324","ULO   NULO","20/11/1969",0,0,NA,NA,"9045"
"325","ULO   NULO","21/11/1969",0,0,NA,NA,"9045"
"326","ULO   NULO","22/11/1969",0,0,NA,NA,"9045"
"327","ULO   NULO","23/11/1969",0,0,NA,NA,"9045"
"328","ULO   NULO","24/11/1969",0,0,NA,NA,"9045"
"329","ULO   NULO","25/11/1969",0,0,NA,NA,"9045"
"330","ULO   NULO","26/11/1969",0,0,NA,NA,"9045"
"331","ULO   NULO","27/11/1969",0.5,0,NA,NA,"9045"
"332","ULO   NULO","28/11/1969",0,0,NA,NA,"9045"
"333","ULO   NULO","29/11/1969",0,0,NA,NA,"9045"
"334","ULO   NULO","30/11/1969",0,0,NA,NA,"9045"
"335","ULO   NULO","01/12/1969",0,0,NA,NA,"9045"
"336","ULO   NULO","02/12/1969",0,0,NA,NA,"9045"
"337","ULO   NULO","03/12/1969",0,0,NA,NA,"9045"
"338","ULO   NULO","04/12/1969",0,0,NA,NA,"9045"
"339","ULO   NULO","05/12/1969",1,0,NA,NA,"9045"
"340","ULO   NULO","06/12/1969",0,0,NA,NA,"9045"
"341","ULO   NULO","07/12/1969",0,0,NA,NA,"9045"
"342","ULO   NULO","08/12/1969",0,0,NA,NA,"9045"
"343","ULO   NULO","09/12/1969",0,0,NA,NA,"9045"
"344","ULO   NULO","10/12/1969",0,0,NA,NA,"9045"
"345","ULO   NULO","11/12/1969",0,0,NA,NA,"9045"
"346","ULO   NULO","12/12/1969",0,0,NA,NA,"9045"
"347","ULO   NULO","13/12/1969",0,0,NA,NA,"9045"
"348","ULO   NULO","14/12/1969",0,0,NA,NA,"9045"
"349","ULO   NULO","15/12/1969",0,0,NA,NA,"9045"
"350","ULO   NULO","16/12/1969",0,0,NA,NA,"9045"
"351","ULO   NULO","17/12/1969",0,0,NA,NA,"9045"
"352","ULO   NULO","18/12/1969",0,0,NA,NA,"9045"
"353","ULO   NULO","19/12/1969",0,0,NA,NA,"9045"
"354","ULO   NULO","20/12/1969",0,0,NA,NA,"9045"
"355","ULO   NULO","21/12/1969",0,0,NA,NA,"9045"
"356","ULO   NULO","22/12/1969",0,0,NA,NA,"9045"
"357","ULO   NULO","23/12/1969",0,0,NA,NA,"9045"
"358","ULO   NULO","24/12/1969",0,0,NA,NA,"9045"
