"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","ULO   NULO","01/01/1961",0,0,NA,NA,"9041"
"2","ULO   NULO","02/01/1961",0,0,NA,NA,"9041"
"3","ULO   NULO","03/01/1961",0,0,NA,NA,"9041"
"4","ULO   NULO","04/01/1961",0,0,NA,NA,"9041"
"5","ULO   NULO","05/01/1961",0,0,NA,NA,"9041"
"6","ULO   NULO","06/01/1961",0,0,NA,NA,"9041"
"7","ULO   NULO","07/01/1961",0,0,NA,NA,"9041"
"8","ULO   NULO","08/01/1961",0,0,NA,NA,"9041"
"9","ULO   NULO","09/01/1961",0,0,NA,NA,"9041"
"10","ULO   NULO","10/01/1961",0,0,NA,NA,"9041"
"11","ULO   NULO","11/01/1961",0,0,NA,NA,"9041"
"12","ULO   NULO","12/01/1961",5.2,0,NA,NA,"9041"
"13","ULO   NULO","13/01/1961",0,0,NA,NA,"9041"
"14","ULO   NULO","14/01/1961",0,0,NA,NA,"9041"
"15","ULO   NULO","15/01/1961",0,0,NA,NA,"9041"
"16","ULO   NULO","16/01/1961",0,0,NA,NA,"9041"
"17","ULO   NULO","17/01/1961",0,0,NA,NA,"9041"
"18","ULO   NULO","18/01/1961",0,0,NA,NA,"9041"
"19","ULO   NULO","19/01/1961",0,0,NA,NA,"9041"
"20","ULO   NULO","20/01/1961",3.7,0,NA,NA,"9041"
"21","ULO   NULO","21/01/1961",0,0,NA,NA,"9041"
"22","ULO   NULO","22/01/1961",0,0,NA,NA,"9041"
"23","ULO   NULO","23/01/1961",0,0,NA,NA,"9041"
"24","ULO   NULO","24/01/1961",0,0,NA,NA,"9041"
"25","ULO   NULO","25/01/1961",0,0,NA,NA,"9041"
"26","ULO   NULO","26/01/1961",0,0,NA,NA,"9041"
"27","ULO   NULO","27/01/1961",0,0,NA,NA,"9041"
"28","ULO   NULO","28/01/1961",0,0,NA,NA,"9041"
"29","ULO   NULO","29/01/1961",0,0,NA,NA,"9041"
"30","ULO   NULO","30/01/1961",0,0,NA,NA,"9041"
"31","ULO   NULO","31/01/1961",0,0,NA,NA,"9041"
"32","ULO   NULO","01/02/1961",0,0,NA,NA,"9041"
"33","ULO   NULO","02/02/1961",0,0,NA,NA,"9041"
"34","ULO   NULO","03/02/1961",0,0,NA,NA,"9041"
"35","ULO   NULO","04/02/1961",0,0,NA,NA,"9041"
"36","ULO   NULO","05/02/1961",0,0,NA,NA,"9041"
"37","ULO   NULO","06/02/1961",0,0,NA,NA,"9041"
"38","ULO   NULO","07/02/1961",0,0,NA,NA,"9041"
"39","ULO   NULO","08/02/1961",0,0,NA,NA,"9041"
"40","ULO   NULO","09/02/1961",0,0,NA,NA,"9041"
"41","ULO   NULO","10/02/1961",0,0,NA,NA,"9041"
"42","ULO   NULO","11/02/1961",0,0,NA,NA,"9041"
"43","ULO   NULO","12/02/1961",0,0,NA,NA,"9041"
"44","ULO   NULO","13/02/1961",0,0,NA,NA,"9041"
"45","ULO   NULO","14/02/1961",0,0,NA,NA,"9041"
"46","ULO   NULO","15/02/1961",0,0,NA,NA,"9041"
"47","ULO   NULO","16/02/1961",0,0,NA,NA,"9041"
"48","ULO   NULO","17/02/1961",0,0,NA,NA,"9041"
"49","ULO   NULO","18/02/1961",0,0,NA,NA,"9041"
"50","ULO   NULO","19/02/1961",0,0,NA,NA,"9041"
"51","ULO   NULO","20/02/1961",0,0,NA,NA,"9041"
"52","ULO   NULO","21/02/1961",0,0,NA,NA,"9041"
"53","ULO   NULO","22/02/1961",0,0,NA,NA,"9041"
"54","ULO   NULO","23/02/1961",0,0,NA,NA,"9041"
"55","ULO   NULO","24/02/1961",0,0,NA,NA,"9041"
"56","ULO   NULO","25/02/1961",0,0,NA,NA,"9041"
"57","ULO   NULO","26/02/1961",0,0,NA,NA,"9041"
"58","ULO   NULO","27/02/1961",0,0,NA,NA,"9041"
"59","ULO   NULO","28/02/1961",0,0,NA,NA,"9041"
"60","ULO   NULO","01/03/1961",4.4,0,NA,NA,"9041"
"61","ULO   NULO","02/03/1961",0,0,NA,NA,"9041"
"62","ULO   NULO","03/03/1961",0,0,NA,NA,"9041"
"63","ULO   NULO","04/03/1961",0,0,NA,NA,"9041"
"64","ULO   NULO","05/03/1961",0,0,NA,NA,"9041"
"65","ULO   NULO","06/03/1961",0,0,NA,NA,"9041"
"66","ULO   NULO","07/03/1961",0,0,NA,NA,"9041"
"67","ULO   NULO","08/03/1961",0,0,NA,NA,"9041"
"68","ULO   NULO","09/03/1961",0,0,NA,NA,"9041"
"69","ULO   NULO","10/03/1961",0,0,NA,NA,"9041"
"70","ULO   NULO","11/03/1961",5.5,0,NA,NA,"9041"
"71","ULO   NULO","12/03/1961",1.8,0,NA,NA,"9041"
"72","ULO   NULO","13/03/1961",6.7,0,NA,NA,"9041"
"73","ULO   NULO","14/03/1961",0,0,NA,NA,"9041"
"74","ULO   NULO","15/03/1961",0,0,NA,NA,"9041"
"75","ULO   NULO","16/03/1961",0,0,NA,NA,"9041"
"76","ULO   NULO","17/03/1961",0,0,NA,NA,"9041"
"77","ULO   NULO","18/03/1961",0,0,NA,NA,"9041"
"78","ULO   NULO","19/03/1961",0,0,NA,NA,"9041"
"79","ULO   NULO","20/03/1961",0,0,NA,NA,"9041"
"80","ULO   NULO","21/03/1961",0,0,NA,NA,"9041"
"81","ULO   NULO","22/03/1961",0,0,NA,NA,"9041"
"82","ULO   NULO","23/03/1961",0,0,NA,NA,"9041"
"83","ULO   NULO","24/03/1961",0,0,NA,NA,"9041"
"84","ULO   NULO","25/03/1961",0,0,NA,NA,"9041"
"85","ULO   NULO","26/03/1961",0,0,NA,NA,"9041"
"86","ULO   NULO","27/03/1961",0,0,NA,NA,"9041"
"87","ULO   NULO","28/03/1961",0,0,NA,NA,"9041"
"88","ULO   NULO","29/03/1961",0,0,NA,NA,"9041"
"89","ULO   NULO","30/03/1961",0,0,NA,NA,"9041"
"90","ULO   NULO","31/03/1961",0,0,NA,NA,"9041"
"91","ULO   NULO","01/04/1961",0,0,NA,NA,"9041"
"92","ULO   NULO","02/04/1961",0,0,NA,NA,"9041"
"93","ULO   NULO","03/04/1961",0,0,NA,NA,"9041"
"94","ULO   NULO","04/04/1961",2.3,0,NA,NA,"9041"
"95","ULO   NULO","05/04/1961",0,0,NA,NA,"9041"
"96","ULO   NULO","06/04/1961",0,0,NA,NA,"9041"
"97","ULO   NULO","07/04/1961",0,0,NA,NA,"9041"
"98","ULO   NULO","08/04/1961",0,0,NA,NA,"9041"
"99","ULO   NULO","09/04/1961",0,0,NA,NA,"9041"
"100","ULO   NULO","10/04/1961",0,0,NA,NA,"9041"
"101","ULO   NULO","11/04/1961",0,0,NA,NA,"9041"
"102","ULO   NULO","12/04/1961",0,0,NA,NA,"9041"
"103","ULO   NULO","13/04/1961",0,0,NA,NA,"9041"
"104","ULO   NULO","14/04/1961",0,0,NA,NA,"9041"
"105","ULO   NULO","15/04/1961",0,0,NA,NA,"9041"
"106","ULO   NULO","16/04/1961",0,0,NA,NA,"9041"
"107","ULO   NULO","17/04/1961",0,0,NA,NA,"9041"
"108","ULO   NULO","18/04/1961",0,0,NA,NA,"9041"
"109","ULO   NULO","19/04/1961",0,0,NA,NA,"9041"
"110","ULO   NULO","20/04/1961",0,0,NA,NA,"9041"
"111","ULO   NULO","21/04/1961",0,0,NA,NA,"9041"
"112","ULO   NULO","22/04/1961",0,0,NA,NA,"9041"
"113","ULO   NULO","23/04/1961",0,0,NA,NA,"9041"
"114","ULO   NULO","24/04/1961",0,0,NA,NA,"9041"
"115","ULO   NULO","25/04/1961",0,0,NA,NA,"9041"
"116","ULO   NULO","26/04/1961",23.2,0,NA,NA,"9041"
