"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","    5 ","01/11/1975",0,2.6,22,5,"15209"
"2","   6.5 ","02/11/1975",0,2.8,21.5,6.5,"15209"
"3","    6 ","03/11/1975",0,2,15,6,"15209"
"4","    9 ","04/11/1975",0,5.4,19,9,"15209"
"5","    9 ","05/11/1975",0,3.6,19,9,"15209"
"6","    10 ","06/11/1975",0,4.8,22,10,"15209"
"7","    6.5 ","07/11/1975",0,4.3,20,6.5,"15209"
"8","   5 ","08/11/1975",0,3.9,21.5,5,"15209"
"9","    6 ","09/11/1975",0,2.8,22,6,"15209"
"10","    4 ","10/11/1975",0,6.9,21,4,"15209"
"11","   1 ","11/11/1975",0,3.9,20.5,1,"15209"
"12","    2 ","12/11/1975",0,5.7,18,2,"15209"
"13","    4 ","13/11/1975",0,3,15,4,"15209"
"14","    0 ","14/11/1975",0,4.7,18,0,"15209"
"15","    0 ","15/11/1975",0,3.3,20,0,"15209"
"16","    0 ","16/11/1975",0,4.7,20,0,"15209"
"17","    3 ","17/11/1975",0,2.7,20,3,"15209"
"18","    1.5 ","18/11/1975",0,4.2,20,1.5,"15209"
"19","    2.5 ","19/11/1975",0,2.3,20,2.5,"15209"
"20","    4 ","20/11/1975",0,4.6,21,4,"15209"
"21","    3 ","21/11/1975",0,3,19,3,"15209"
"22","    4 ","22/11/1975",0,4.3,20,4,"15209"
"23","    5 ","23/11/1975",0,1.8,19,5,"15209"
"24","    5 ","24/11/1975",0,3.7,18,5,"15209"
"25","    3 ","25/11/1975",0,5.3,20,3,"15209"
"26","    4 ","26/11/1975",0,4.2,22,4,"15209"
"27","    4 ","27/11/1975",0,3.7,22,4,"15209"
"28","    5 ","28/11/1975",0,2.6,20,5,"15209"
"29","    5 ","29/11/1975",0,4.5,20,5,"15209"
"30","    5 ","30/11/1975",0,3.6,22,5,"15209"
"31","    7 ","01/12/1975",0,4.6,21,7,"15209"
"32","   3.5 ","02/12/1975",0,6.6,20.5,3.5,"15209"
"33","    2.5 ","03/12/1975",0,2.2,19,2.5,"15209"
"34","    2.5 ","04/12/1975",0,4.4,20,2.5,"15209"
"35","    2 ","05/12/1975",0,5.3,21,2,"15209"
"36","    2 ","06/12/1975",0,4.7,19,2,"15209"
"37","    3 ","07/12/1975",0,3.5,18,3,"15209"
"38","    1 ","08/12/1975",0,3.9,18,1,"15209"
"39","    1 ","09/12/1975",0,3.8,16,1,"15209"
"40","    1 ","10/12/1975",0,1.5,17,1,"15209"
"41","    0 ","11/12/1975",0,2.9,17,0,"15209"
"42","   1.5 ","12/12/1975",0,3.8,18.5,1.5,"15209"
"43","    1.5 ","13/12/1975",0,3.5,21,1.5,"15209"
"44","   2 ","14/12/1975",0,4.6,19.5,2,"15209"
"45","    2.5 ","15/12/1975",0,4.5,20,2.5,"15209"
"46","    3 ","16/12/1975",0,2.8,21,3,"15209"
"47","    3 ","17/12/1975",0,5.1,21,3,"15209"
"48","    4 ","18/12/1975",0,2.1,14,4,"15209"
"49","   3 ","19/12/1975",0,3.3,14.5,3,"15209"
"50","    2 ","20/12/1975",0,2.2,14,2,"15209"
"51","    3 ","21/12/1975",0,4.2,17,3,"15209"
"52","   1 ","22/12/1975",0,2.8,18.5,1,"15209"
"53","    2 ","23/12/1975",0,3.1,19,2,"15209"
"54","    2.5 ","24/12/1975",0,6.3,19,2.5,"15209"
"55","    5 ","25/12/1975",0,3.7,19,5,"15209"
