"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","   NULO","05/10/1953",0,0,21,NA,"9039"
"2","    4 ","06/10/1953",0,7.8,22,4,"9039"
"3","    12 ","07/10/1953",0,4.6,21,12,"9039"
"4","    4 ","08/10/1953",0,0.9,20,4,"9039"
"5","    10 ","09/10/1953",0,0.8,20,10,"9039"
"6","    7 ","10/10/1953",0,2.6,21,7,"9039"
"7","    6 ","11/10/1953",0,4.5,23,6,"9039"
"8","    6 ","12/10/1953",0,3.2,24,6,"9039"
"9","    9 ","13/10/1953",0,5.1,24,9,"9039"
"10","    5 ","14/10/1953",0,2.9,23,5,"9039"
"11","    4 ","15/10/1953",0,3.4,23,4,"9039"
"12","    9 ","16/10/1953",16,6.8,24,9,"9039"
"13","    9 ","17/10/1953",1,6.9,20,9,"9039"
"14","    11 ","18/10/1953",10,4.8,22,11,"9039"
"15","    9 ","19/10/1953",0,2.7,21,9,"9039"
"16","    13 ","20/10/1953",3,2,17,13,"9039"
"17","    13 ","21/10/1953",7,2.3,22,13,"9039"
"18","    13 ","22/10/1953",0,1.5,21,13,"9039"
"19","    12 ","23/10/1953",0,3.8,23,12,"9039"
"20","    12 ","24/10/1953",1,3,22,12,"9039"
"21","    12 ","25/10/1953",0,0.5,22,12,"9039"
"22","    9 ","26/10/1953",0,2.6,24,9,"9039"
"23","    14 ","27/10/1953",0,1.6,23,14,"9039"
"24","    14 ","28/10/1953",0,2.1,22,14,"9039"
"25","    13 ","29/10/1953",0,2,22,13,"9039"
"26","    8 ","30/10/1953",1,1.9,22,8,"9039"
"27","    9 ","31/10/1953",2,2.1,24,9,"9039"
"28","    11 ","01/11/1953",9,8,18,11,"9039"
"29","    10 ","02/11/1953",0,2.1,19,10,"9039"
"30","    9 ","03/11/1953",0,1.2,21,9,"9039"
"31","    9 ","04/11/1953",0,1.5,21,9,"9039"
"32","    12 ","05/11/1953",6.5,3.6,21,12,"9039"
"33","    10 ","06/11/1953",0,4.5,21,10,"9039"
"34","    9 ","07/11/1953",7,4.9,21,9,"9039"
"35","    11 ","08/11/1953",5,1.9,17,11,"9039"
"36","     0 ","09/11/1953",2,2.2,8,0,"9039"
"37","    1 ","10/11/1953",0,0.5,15,1,"9039"
"38","   -2 ","11/11/1953",0,4.9,15,-2,"9039"
"39","   -3 ","12/11/1953",0,0.7,17,-3,"9039"
"40","    4 ","13/11/1953",0,0.6,11,4,"9039"
"41","    1 ","14/11/1953",0,1.1,15,1,"9039"
"42","    5 ","15/11/1953",0,2.6,18,5,"9039"
"43","    4 ","16/11/1953",0,2.4,19,4,"9039"
"44","    5 ","17/11/1953",0,3.9,21,5,"9039"
"45","    6 ","18/11/1953",0,3.1,21,6,"9039"
"46","    7 ","19/11/1953",0,1.8,22,7,"9039"
"47","    6 ","20/11/1953",0,2.8,23,6,"9039"
"48","    6 ","21/11/1953",0,2.1,24,6,"9039"
"49","    5 ","22/11/1953",0,4.1,25,5,"9039"
"50","    5 ","23/11/1953",0,3.4,25,5,"9039"
"51","    5 ","24/11/1953",0,3.9,23,5,"9039"
"52","    7 ","25/11/1953",0,3.6,22,7,"9039"
"53","    2 ","26/11/1953",0,1.6,25,2,"9039"
"54","    2 ","27/11/1953",0,2.6,21,2,"9039"
"55","    1 ","28/11/1953",0,2,20,1,"9039"
"56","    1 ","29/11/1953",0,1.8,20,1,"9039"
"57","    2 ","30/11/1953",0,1,17,2,"9039"
"58","    5 ","01/12/1953",0,1.4,19,5,"9039"
"59","    4 ","02/12/1953",0,4.7,20,4,"9039"
"60","    10 ","03/12/1953",0,2.8,20,10,"9039"
"61","    9 ","04/12/1953",0,1.7,17,9,"9039"
"62","    6 ","05/12/1953",0,2.9,20,6,"9039"
"63","    8 ","06/12/1953",0,2.1,22,8,"9039"
"64","    6 ","07/12/1953",0,2.5,21,6,"9039"
"65","    5 ","08/12/1953",0,1.3,22,5,"9039"
"66","    6 ","09/12/1953",0,3.4,21,6,"9039"
"67","    7 ","10/12/1953",0,2.4,18,7,"9039"
"68","    8 ","11/12/1953",0,1.2,20,8,"9039"
"69","    6 ","12/12/1953",0,2.9,21,6,"9039"
"70","    5 ","13/12/1953",0,3.1,21,5,"9039"
"71","   -2 ","14/12/1953",0,2.1,11,-2,"9039"
"72","   -3 ","15/12/1953",0,2.4,17,-3,"9039"
"73","    1 ","16/12/1953",0,1.6,18,1,"9039"
"74","    0 ","17/12/1953",0,1.5,18,0,"9039"
"75","    4 ","18/12/1953",0,1.6,13,4,"9039"
"76","    3 ","19/12/1953",0,1.3,19,3,"9039"
"77","    6 ","20/12/1953",0,2,17,6,"9039"
"78","    1 ","21/12/1953",0,2.7,23,1,"9039"
"79","    1 ","22/12/1953",0,3.4,22,1,"9039"
"80","    5 ","23/12/1953",0,2,21,5,"9039"
"81","    5 ","24/12/1953",0,2.6,24,5,"9039"
"82","    6 ","25/12/1953",0,2.4,23,6,"9039"
"83","    6 ","26/12/1953",0,3,21,6,"9039"
"84","    6 ","27/12/1953",0,1.6,19,6,"9039"
"85","    6 ","28/12/1953",0,1.7,24,6,"9039"
"86","    6 ","29/12/1953",0,2.3,22,6,"9039"
"87","    6 ","30/12/1953",0,2.6,21,6,"9039"
"88","    6 ","31/12/1953",0,2.2,19,6,"9039"
"89","    7 ","01/01/1954",0,2.2,21,7,"9039"
"90","    4 ","02/01/1954",0,3,21,4,"9039"
"91","    4 ","03/01/1954",0,2.9,22,4,"9039"
"92","    4 ","04/01/1954",0,3.9,22,4,"9039"
"93","    2 ","05/01/1954",0,1.6,20,2,"9039"
"94","    1 ","06/01/1954",0,2,18,1,"9039"
"95","    1 ","07/01/1954",0,0.6,19,1,"9039"
"96","    2 ","08/01/1954",0,2.2,19,2,"9039"
"97","    3 ","09/01/1954",0,1.9,21,3,"9039"
"98","    5 ","10/01/1954",0,3,20,5,"9039"
"99","    6 ","11/01/1954",0,4,20,6,"9039"
"100","    3 ","12/01/1954",0,2.2,21,3,"9039"
"101","    3 ","13/01/1954",0,2.1,23,3,"9039"
"102","    3 ","14/01/1954",0,3.9,23,3,"9039"
"103","    1 ","15/01/1954",0,3.1,23,1,"9039"
"104","    2 ","16/01/1954",0,2.9,21,2,"9039"
"105","    3 ","17/01/1954",0,2.4,22,3,"9039"
"106","    4 ","18/01/1954",0,2.3,21,4,"9039"
"107","    3 ","19/01/1954",0,2.5,21,3,"9039"
"108","    5 ","20/01/1954",0,2.6,22,5,"9039"
"109","    3 ","21/01/1954",0,3.2,23,3,"9039"
"110","    7 ","22/01/1954",0,2.3,21,7,"9039"
"111","    2 ","23/01/1954",0,5.2,21,2,"9039"
"112","    4 ","24/01/1954",0,3.4,22,4,"9039"
"113","    3 ","25/01/1954",0,2.1,22,3,"9039"
"114","    6 ","26/01/1954",0,1.7,21,6,"9039"
"115","    2 ","27/01/1954",0,2.1,22,2,"9039"
"116","    8 ","28/01/1954",0,1.8,19,8,"9039"
"117","    6 ","29/01/1954",0,1.1,20,6,"9039"
"118","    4 ","30/01/1954",0,2.5,21,4,"9039"
"119","    4 ","31/01/1954",0,8.7,19,4,"9039"
"120","    4 ","01/02/1954",0,0,29,4,"9039"
"121","    4 ","02/02/1954",0,0,27,4,"9039"
"122","    3 ","03/02/1954",0,0,20,3,"9039"
"123","    5 ","04/02/1954",0,0,27,5,"9039"
"124","    4 ","05/02/1954",0,0,27,4,"9039"
"125","    4 ","06/02/1954",2,0,22,4,"9039"
