"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","    3 ","01/02/1950",0,0,26,3,"9059"
"2","    2 ","02/02/1950",0,0,25,2,"9059"
"3","    3 ","03/02/1950",0,0,22,3,"9059"
"4","    5 ","04/02/1950",0,0,23,5,"9059"
"5","    4 ","05/02/1950",0,0,23,4,"9059"
"6","    4 ","06/02/1950",0,0,24,4,"9059"
"7","    2 ","07/02/1950",0,0,23,2,"9059"
"8","    0 ","08/02/1950",0,0,23,0,"9059"
"9","    2 ","09/02/1950",0,0,25,2,"9059"
"10","    2 ","10/02/1950",0,0,23,2,"9059"
"11","    2 ","11/02/1950",0,0,23,2,"9059"
"12","    4 ","12/02/1950",0,0,25,4,"9059"
"13","    3 ","13/02/1950",0,0,24,3,"9059"
"14","    2 ","14/02/1950",0,0,24,2,"9059"
"15","    3 ","15/02/1950",0,0,22,3,"9059"
"16","    6 ","16/02/1950",0,0,19,6,"9059"
"17","    2 ","17/02/1950",0,0,20,2,"9059"
"18","    1 ","18/02/1950",0,0,22,1,"9059"
"19","    5 ","19/02/1950",0,0,22,5,"9059"
"20","    6 ","20/02/1950",0,0,23,6,"9059"
"21","    6 ","21/02/1950",0,0,25,6,"9059"
"22","    4 ","22/02/1950",0,0,26,4,"9059"
"23","    7 ","23/02/1950",0,0,24,7,"9059"
"24","    4 ","24/02/1950",0,0,27,4,"9059"
"25","    6 ","25/02/1950",0,0,25,6,"9059"
"26","    5 ","26/02/1950",0,0,27,5,"9059"
"27","    6 ","27/02/1950",0,0,27,6,"9059"
"28","LO   NULO    7 ","28/02/1950",0,NA,NA,NA,"9059"
"29","    5 ","01/03/1950",0,0,28,5,"9059"
"30","    7 ","02/03/1950",0,0,26,7,"9059"
"31","    4 ","03/03/1950",0,0,26,4,"9059"
"32","    5 ","04/03/1950",0,0,21,5,"9059"
"33","    5 ","05/03/1950",0,0,23,5,"9059"
"34","    4 ","06/03/1950",0,0,24,4,"9059"
"35","    6 ","07/03/1950",0,0,25,6,"9059"
"36","    5 ","08/03/1950",0,0,22,5,"9059"
"37","    6 ","09/03/1950",0,0,24,6,"9059"
"38","    4 ","10/03/1950",0,0,25,4,"9059"
"39","    5 ","11/03/1950",25,0,26,5,"9059"
"40","    6 ","12/03/1950",30,0,23,6,"9059"
"41","    6 ","13/03/1950",10,0,25,6,"9059"
"42","    6 ","14/03/1950",10,0,23,6,"9059"
"43","    6 ","15/03/1950",0,0,26,6,"9059"
"44","    6 ","16/03/1950",10,0,28,6,"9059"
"45","    8 ","17/03/1950",0,0,27,8,"9059"
"46","    6 ","18/03/1950",0,0,26,6,"9059"
"47","    5 ","19/03/1950",0,0,28,5,"9059"
"48","    6 ","20/03/1950",0,0,27,6,"9059"
"49","    6 ","21/03/1950",0,0,29,6,"9059"
"50","    7 ","22/03/1950",0,0,27,7,"9059"
"51","    7 ","23/03/1950",0,0,28,7,"9059"
"52","    6 ","24/03/1950",0,0,30,6,"9059"
"53","    7 ","25/03/1950",0,0,30,7,"9059"
"54","    9 ","26/03/1950",0,0,29,9,"9059"
"55","    6 ","27/03/1950",0,0,30,6,"9059"
"56","    7 ","28/03/1950",0,0,30,7,"9059"
"57","    8 ","29/03/1950",0,0,26,8,"9059"
"58","    10 ","30/03/1950",0,0,20,10,"9059"
"59","    8 ","31/03/1950",0,0,30,8,"9059"
"60","    8 ","01/04/1950",0,0,28,8,"9059"
"61","    8 ","02/04/1950",0,0,28,8,"9059"
"62","    6 ","03/04/1950",0,0,28,6,"9059"
"63","    6 ","04/04/1950",0,0,28,6,"9059"
"64","    8 ","05/04/1950",0,0,27,8,"9059"
"65","    6 ","06/04/1950",0,0,25,6,"9059"
"66","    7 ","07/04/1950",0,0,26,7,"9059"
"67","    7 ","08/04/1950",0,0,28,7,"9059"
"68","    6 ","09/04/1950",0,0,28,6,"9059"
"69","    7 ","10/04/1950",0,0,29,7,"9059"
"70","    7 ","11/04/1950",0,0,30,7,"9059"
"71","    6 ","12/04/1950",0,0,28,6,"9059"
"72","    7 ","13/04/1950",0,0,29,7,"9059"
"73","    10 ","14/04/1950",0,0,28,10,"9059"
"74","    8 ","15/04/1950",3.5,0,27,8,"9059"
"75","    7 ","16/04/1950",0,0,25,7,"9059"
"76","    6 ","17/04/1950",15,0,27,6,"9059"
"77","    9 ","18/04/1950",18,0,27,9,"9059"
"78","    8 ","19/04/1950",0,0,25,8,"9059"
"79","    9 ","20/04/1950",0,0,22,9,"9059"
"80","    8 ","21/04/1950",0.5,0,23,8,"9059"
"81","    7 ","22/04/1950",6,0,24,7,"9059"
"82","    6 ","23/04/1950",2,0,23,6,"9059"
"83","    9 ","24/04/1950",0,0,27,9,"9059"
"84","    7 ","25/04/1950",0,0,27,7,"9059"
"85","    10 ","26/04/1950",0,0,29,10,"9059"
"86","    9 ","27/04/1950",0,0,31,9,"9059"
"87","    9 ","28/04/1950",0,0,30,9,"9059"
"88","    9 ","29/04/1950",0,0,31,9,"9059"
"89","    10 ","30/04/1950",18,0,31,10,"9059"
"90","    11 ","01/05/1950",0,0,30,11,"9059"
"91","    11 ","02/05/1950",0,0,32,11,"9059"
"92","    10 ","03/05/1950",0,0,32,10,"9059"
"93","    9 ","04/05/1950",0,0,31,9,"9059"
"94","    9 ","05/05/1950",0,0,31,9,"9059"
"95","    9 ","06/05/1950",0,0,30,9,"9059"
"96","    10 ","07/05/1950",5,0,30,10,"9059"
"97","    11 ","08/05/1950",1,0,29,11,"9059"
"98","    9 ","09/05/1950",0,0,21,9,"9059"
"99","    11 ","10/05/1950",16,0,28,11,"9059"
"100","    11 ","11/05/1950",0.5,0,27,11,"9059"
"101","    12 ","12/05/1950",10.5,0,27,12,"9059"
"102","    9 ","13/05/1950",0,0,28,9,"9059"
"103","    12 ","14/05/1950",8.5,0,30,12,"9059"
"104","    11 ","15/05/1950",0,0,30,11,"9059"
"105","    9 ","16/05/1950",0,0,29,9,"9059"
"106","    9 ","17/05/1950",3,0,30,9,"9059"
"107","    12 ","18/05/1950",0,0,26,12,"9059"
"108","    13 ","19/05/1950",7.5,0,28,13,"9059"
"109","    12 ","20/05/1950",0,0,29,12,"9059"
"110","    11 ","21/05/1950",1,0,25,11,"9059"
"111","    12 ","22/05/1950",3.5,0,24,12,"9059"
"112","    9 ","23/05/1950",0,0,27,9,"9059"
"113","    9 ","24/05/1950",0,0,28,9,"9059"
"114","    8 ","25/05/1950",0,0,29,8,"9059"
"115","    9 ","26/05/1950",0,0,30,9,"9059"
"116","    9 ","27/05/1950",0,0,29,9,"9059"
"117","    11 ","28/05/1950",0,0,28,11,"9059"
"118","    12 ","29/05/1950",0,0,26,12,"9059"
"119","    12 ","30/05/1950",5,0,28,12,"9059"
"120","    12 ","31/05/1950",16,0,32,12,"9059"
"121","    13 ","01/06/1950",0.5,0,29,13,"9059"
"122","    13 ","02/06/1950",0,0,26,13,"9059"
"123","    12 ","03/06/1950",12.5,0,29,12,"9059"
"124","    13 ","04/06/1950",4,0,26,13,"9059"
"125","    12 ","05/06/1950",0,0,26,12,"9059"
"126","    13 ","06/06/1950",0,0,27,13,"9059"
"127","    11 ","07/06/1950",0,0,29,11,"9059"
"128","    11 ","08/06/1950",0,0,28,11,"9059"
"129","    12 ","09/06/1950",0,0,26,12,"9059"
"130","    12 ","10/06/1950",0,0,26,12,"9059"
"131","    10 ","11/06/1950",4,0,20,10,"9059"
"132","    12 ","12/06/1950",0,0,26,12,"9059"
"133","    10 ","13/06/1950",0,0,27,10,"9059"
"134","    13 ","14/06/1950",2,0,28,13,"9059"
"135","    13 ","15/06/1950",2.5,0,29,13,"9059"
"136","    12 ","16/06/1950",2,0,25,12,"9059"
"137","    12 ","17/06/1950",3,0,24,12,"9059"
"138","    12 ","18/06/1950",5.5,0,25,12,"9059"
"139","    11 ","19/06/1950",20,0,26,11,"9059"
"140","    11 ","20/06/1950",0,0,24,11,"9059"
"141","    11 ","21/06/1950",0,0,28,11,"9059"
"142","    11 ","22/06/1950",1,0,28,11,"9059"
"143","    12 ","23/06/1950",5,0,27,12,"9059"
"144","    13 ","24/06/1950",13,0,22,13,"9059"
"145","    11 ","25/06/1950",0,0,24,11,"9059"
"146","    12 ","26/06/1950",14,0,26,12,"9059"
"147","    10 ","27/06/1950",10,0,26,10,"9059"
"148","    8 ","28/06/1950",0,0,25,8,"9059"
"149","    8 ","29/06/1950",0,0,26,8,"9059"
"150","    13 ","30/06/1950",20,0,29,13,"9059"
"151","    12 ","01/07/1950",6.5,0,25,12,"9059"
"152","    12 ","02/07/1950",0,0,23,12,"9059"
"153","    12 ","03/07/1950",18,0,25,12,"9059"
"154","    12 ","04/07/1950",16.5,0,25,12,"9059"
