"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"122","    11.5 ","02/05/1961",0,6.8,27,11.5,"9024"
"123","    10 ","03/05/1961",0,5.3,26,10,"9024"
"124","    10 ","04/05/1961",0,5.6,27,10,"9024"
"125","    10.5 ","05/05/1961",4.3,5.1,27,10.5,"9024"
"126","    9 ","06/05/1961",0,7.9,29,9,"9024"
"127","    8 ","07/05/1961",0,7.7,29,8,"9024"
"128","    8 ","08/05/1961",0,8.1,30,8,"9024"
"129","   10 ","09/05/1961",0,3.8,27.5,10,"9024"
"130","    5.5 ","10/05/1961",0,8.7,25,5.5,"9024"
"131","   5.5 ","11/05/1961",0,7.6,28.5,5.5,"9024"
"132","   8 ","12/05/1961",0,7.5,29.5,8,"9024"
"133","   9 ","13/05/1961",0,7.6,30.5,9,"9024"
"134","    10 ","14/05/1961",0,7.6,32,10,"9024"
"135","   11.5 ","15/05/1961",7.3,6.8,30.5,11.5,"9024"
"136","   8.5 ","16/05/1961",0,5.2,27.5,8.5,"9024"
"137","   10.5 ","17/05/1961",7,7.9,27.5,10.5,"9024"
"138","   8 ","18/05/1961",0,4.6,26.5,8,"9024"
"139","    8.5 ","19/05/1961",0.6,5.5,27,8.5,"9024"
"140","    8 ","20/05/1961",0,6.2,28,8,"9024"
"141","    9 ","21/05/1961",0,7.4,28,9,"9024"
"142","   9 ","22/05/1961",0,5.3,27.5,9,"9024"
"143","   12 ","23/05/1961",1.3,2.9,23.5,12,"9024"
"144","    10 ","24/05/1961",0.1,3.6,27,10,"9024"
"145","    7 ","25/05/1961",0,3.9,26,7,"9024"
"146","    10 ","26/05/1961",23.5,8.6,29,10,"9024"
"147","   10 ","27/05/1961",2.6,4.8,23.5,10,"9024"
"148","    9 ","28/05/1961",0,6,26,9,"9024"
"149","    6 ","29/05/1961",0,7,27,6,"9024"
"150","    6 ","30/05/1961",0,5.1,27,6,"9024"
"151","    1.1 ","31/05/1961",0,5.4,27,1.1,"9024"
"152","   11.5 ","01/06/1961",1,4.9,26.5,11.5,"9024"
"153","   13 ","02/06/1961",0,6.4,26.5,13,"9024"
"154","    9 ","03/06/1961",0,6.5,27,9,"9024"
"155","   11 ","04/06/1961",0,6.9,26.5,11,"9024"
"156","    12 ","05/06/1961",11.5,7.9,28,12,"9024"
"157","   11 ","06/06/1961",0,5.3,26.5,11,"9024"
"158","   13 ","07/06/1961",0,4.8,26.5,13,"9024"
"159","   12.5 ","08/06/1961",1.9,5.5,26.5,12.5,"9024"
"160","   13 ","09/06/1961",20.6,2.7,25.5,13,"9024"
"161","    12.5 ","10/06/1961",1.5,2.6,20,12.5,"9024"
"162","   13 ","11/06/1961",16.5,4.4,19.5,13,"9024"
"163","    14.5 ","12/06/1961",14.7,2.1,19,14.5,"9024"
"164","   13.5 ","13/06/1961",9.8,2.9,20.5,13.5,"9024"
"165","    13.5 ","14/06/1961",8,2.6,20,13.5,"9024"
"166","   13.5 ","15/06/1961",5.5,2.5,22.5,13.5,"9024"
"167","    14 ","16/06/1961",0.2,1.6,22,14,"9024"
"168","    12.5 ","17/06/1961",4.5,6.6,24,12.5,"9024"
"169","   13 ","18/06/1961",6.4,4.5,22.5,13,"9024"
"170","   12 ","19/06/1961",2.7,1.4,22.5,12,"9024"
"171","   13.5 ","20/06/1961",22,3.5,19.5,13.5,"9024"
"172","   12 ","21/06/1961",0,1.5,21.5,12,"9024"
"173","    12 ","22/06/1961",0,2.1,20,12,"9024"
"174","    13 ","23/06/1961",7.5,2.4,21,13,"9024"
"175","   12 ","24/06/1961",2.1,2,20.5,12,"9024"
"176","   9 ","25/06/1961",0,2.9,21.5,9,"9024"
"177","    10 ","26/06/1961",1.1,3.2,22,10,"9024"
"178","    11 ","27/06/1961",2.7,2.4,20,11,"9024"
"179","   11.5 ","28/06/1961",12.9,2.4,19.5,11.5,"9024"
"180","    11.5 ","29/06/1961",12,2.2,21,11.5,"9024"
"181","   11 ","30/06/1961",5.4,1.9,19.5,11,"9024"
"182","   9.5 ","01/07/1961",0,2.2,20.5,9.5,"9024"
"183","    9.5 ","02/07/1961",0,1.9,22,9.5,"9024"
"184","    11 ","03/07/1961",5.8,2.8,22,11,"9024"
"185","    12 ","04/07/1961",9,2.8,21,12,"9024"
"186","   13 ","05/07/1961",10,0.9,21.5,13,"9024"
"187","   11.5 ","06/07/1961",0.1,4.3,21.5,11.5,"9024"
"188","   10 ","07/07/1961",22,3.6,20.5,10,"9024"
"189","   10 ","08/07/1961",17.6,3.3,21.5,10,"9024"
"190","   12 ","09/07/1961",20.5,4.9,22.5,12,"9024"
"191","    12 ","10/07/1961",8.6,4,23,12,"9024"
"192","   11 ","11/07/1961",9.7,5.5,22.5,11,"9024"
"193","    12 ","12/07/1961",55.1,4.1,20,12,"9024"
"194","   12 ","13/07/1961",1.3,2.7,19.5,12,"9024"
"195","    8.5 ","14/07/1961",0.1,2.2,23,8.5,"9024"
"196","    9 ","15/07/1961",0,5.1,22,9,"9024"
"197","   9 ","16/07/1961",6.7,3.9,23.5,9,"9024"
"198","   9 ","17/07/1961",1,3.8,23.5,9,"9024"
"199","    11 ","18/07/1961",1.2,4.2,23,11,"9024"
"200","    10.5 ","19/07/1961",0,4.2,24,10.5,"9024"
"201","    12.5 ","20/07/1961",0,4.1,24,12.5,"9024"
"202","    11 ","21/07/1961",6.4,3.6,24,11,"9024"
"203","    12 ","22/07/1961",2.7,3.1,23,12,"9024"
"204","    12 ","23/07/1961",2,2.3,23,12,"9024"
"205","    11 ","24/07/1961",2.5,4.1,23,11,"9024"
"206","    10 ","25/07/1961",0.9,2.4,19,10,"9024"
"207","    11 ","26/07/1961",1.4,1.8,21,11,"9024"
"208","   12 ","27/07/1961",23,2.7,20.5,12,"9024"
"209","    12 ","28/07/1961",2.6,1.4,20,12,"9024"
"210","   9.5 ","29/07/1961",0,2.1,21.5,9.5,"9024"
"211","   11 ","30/07/1961",1,2.8,21.5,11,"9024"
"212","    13 ","31/07/1961",4.4,2.6,16,13,"9024"
"213","    10 ","01/08/1961",11.7,0.9,20,10,"9024"
"214","   10 ","02/08/1961",25,4.8,21.5,10,"9024"
"215","    11 ","03/08/1961",1.6,3.6,22,11,"9024"
"216","   11 ","04/08/1961",57,3.1,20.5,11,"9024"
"217","   9 ","05/08/1961",46.8,7.6,22.5,9,"9024"
"218","    9 ","06/08/1961",0,3.5,23,9,"9024"
"219","   8 ","07/08/1961",0,6.1,23.5,8,"9024"
"220","    10 ","08/08/1961",0.4,1.7,23,10,"9024"
"221","    8.5 ","09/08/1961",0,5,24,8.5,"9024"
"222","   10.5 ","10/08/1961",0,5,23.5,10.5,"9024"
"223","    12.5 ","11/08/1961",8.2,4.3,22,12.5,"9024"
"224","    10 ","12/08/1961",0,2.6,21,10,"9024"
"225","   11 ","13/08/1961",0.2,3.2,22.5,11,"9024"
"226","    10 ","14/08/1961",0.3,3.7,23,10,"9024"
"227","    8.5 ","15/08/1961",0.3,4.9,23,8.5,"9024"
"228","    10.5 ","16/08/1961",2.2,3.1,23,10.5,"9024"
"229","    12.5 ","17/08/1961",13.5,3.5,22,12.5,"9024"
"230","   12.5 ","18/08/1961",9.5,2.8,22.5,12.5,"9024"
"231","    13 ","19/08/1961",1,4.6,22,13,"9024"
"232","   9.5 ","20/08/1961",0,4,22.5,9.5,"9024"
"233","   11 ","21/08/1961",0.8,1.4,21.5,11,"9024"
"234","   11 ","22/08/1961",10.1,3.9,22.5,11,"9024"
"235","   10 ","23/08/1961",0,4.7,22.5,10,"9024"
"236","   6 ","24/08/1961",0,5.3,22.5,6,"9024"
"237","    4.5 ","25/08/1961",0,5.2,23,4.5,"9024"
"238","    5 ","26/08/1961",0,4.7,23,5,"9024"
"239","   7 ","27/08/1961",1.5,2.6,23.5,7,"9024"
"240","   8.5 ","28/08/1961",30.1,8.9,23.5,8.5,"9024"
"241","   7 ","29/08/1961",0.1,1.3,23.5,7,"9024"
"242","    12 ","30/08/1961",0,5.4,23,12,"9024"
"243","   12 ","31/08/1961",0,4.5,23.5,12,"9024"
"244","    8.5 ","01/09/1961",3.3,4.4,23,8.5,"9024"
"245","   10 ","02/09/1961",14.6,4.4,22.5,10,"9024"
"246","   9 ","03/09/1961",0,3.5,22.5,9,"9024"
"247","   11 ","04/09/1961",0,4.4,22.5,11,"9024"
"248","    7.5 ","05/09/1961",0,3.6,21,7.5,"9024"
"249","    6.5 ","06/09/1961",0,3.3,20,6.5,"9024"
"250","    7 ","07/09/1961",0,4.1,23,7,"9024"
"251","    10 ","08/09/1961",0,2.1,21,10,"9024"
"252","    4.5 ","09/09/1961",7.7,4.4,23,4.5,"9024"
"253","   11 ","10/09/1961",4,0.9,20.5,11,"9024"
"254","    9 ","11/09/1961",1.1,2.3,20,9,"9024"
"255","    10.5 ","12/09/1961",4.3,1.6,20,10.5,"9024"
"256","   12.5 ","13/09/1961",9.1,1.2,21.5,12.5,"9024"
"257","   11.5 ","14/09/1961",0.5,1.3,18.5,11.5,"9024"
"258","   11 ","15/09/1961",10.8,3.3,21.5,11,"9024"
"259","    10.5 ","16/09/1961",3.6,0.3,18,10.5,"9024"
"260","    12 ","17/09/1961",7.8,2.6,19,12,"9024"
"261","   12 ","18/09/1961",0.1,3.4,20.5,12,"9024"
"262","    7 ","19/09/1961",0,3.9,22,7,"9024"
"263","   8 ","20/09/1961",0.3,2.8,22.5,8,"9024"
"264","    8.5 ","21/09/1961",0,4.2,23,8.5,"9024"
"265","   9 ","22/09/1961",2.3,3.9,23.5,9,"9024"
"266","   10 ","23/09/1961",1.9,3.1,22.5,10,"9024"
"267","   11.5 ","24/09/1961",1,4.4,22.5,11.5,"9024"
"268","    10 ","25/09/1961",0,3.2,22,10,"9024"
"269","    11.5 ","26/09/1961",0,4.5,23,11.5,"9024"
"270","    11.5 ","27/09/1961",0,4.1,23,11.5,"9024"
"271","    11 ","28/09/1961",0,2.3,21,11,"9024"
"272","   11.5 ","29/09/1961",0,4.7,20.5,11.5,"9024"
"273","    6 ","30/09/1961",0,4.2,23,6,"9024"
"274","   7 ","01/10/1961",0,2.4,22.5,7,"9024"
"275","   6 ","02/10/1961",0,6.2,23.5,6,"9024"
"276","   7 ","03/10/1961",1.1,1.2,19.5,7,"9024"
"277","    10.5 ","04/10/1961",3.7,2.1,20,10.5,"9024"
"278","   7 ","05/10/1961",7.6,1.8,20.5,7,"9024"
"279","   8 ","06/10/1961",0,3.8,21.5,8,"9024"
"280","    7.5 ","07/10/1961",1.1,1.7,23,7.5,"9024"
"281","    8.5 ","08/10/1961",0,4.8,29,8.5,"9024"
"282","   11.5 ","09/10/1961",0.5,3.5,23.5,11.5,"9024"
"283","   12 ","10/10/1961",0,8.1,23.5,12,"9024"
"284","   9 ","11/10/1961",0,2.8,22.5,9,"9024"
"285","    10 ","12/10/1961",0,4.6,21,10,"9024"
"286","    5 ","13/10/1961",4,0.8,17,5,"9024"
"287","   7.5 ","14/10/1961",3.2,0.5,12.5,7.5,"9024"
"288","    6 ","15/10/1961",0.2,0.3,9.5,6,"9024"
"289","    4 ","16/10/1961",0,3.4,18,4,"9024"
"290","   3 ","17/10/1961",0,2.2,22.5,3,"9024"
"291","   5 ","18/10/1961",0,3.9,22.5,5,"9024"
"292","   6.5 ","19/10/1961",0,4.9,22.5,6.5,"9024"
"293","    3 ","20/10/1961",0,2.3,21,3,"9024"
"294","   4.5 ","21/10/1961",0,3.5,22.5,4.5,"9024"
"295","    4 ","22/10/1961",0,3.3,24,4,"9024"
"296","   6.5 ","23/10/1961",0,4.5,24.5,6.5,"9024"
"297","    5 ","24/10/1961",0,5.2,25,5,"9024"
"298","    5.5 ","25/10/1961",0,3.2,24,5.5,"9024"
"299","    8 ","26/10/1961",0,2.1,20,8,"9024"
"300","   10.5 ","27/10/1961",0,3.2,20.5,10.5,"9024"
"301","    5.5 ","28/10/1961",0,4.7,23,5.5,"9024"
"302","   6 ","29/10/1961",0,2.5,23.5,6,"9024"
"303","   7 ","30/10/1961",0,3.1,24.5,7,"9024"
"304","   5.5 ","31/10/1961",0,4.8,24.5,5.5,"9024"
"305","   6 ","01/11/1961",0,2.9,23.5,6,"9024"
"306","    6 ","02/11/1961",0,4.9,26,6,"9024"
"307","    8 ","03/11/1961",0.1,1.4,22,8,"9024"
"308","    9.5 ","04/11/1961",0,2.4,20,9.5,"9024"
"309","    10 ","05/11/1961",7.5,0,20,10,"9024"
"310","   11 ","06/11/1961",0.3,1,12.5,11,"9024"
"311","    10 ","07/11/1961",0,1.4,12,10,"9024"
"312","   9 ","08/11/1961",0,0.2,13.5,9,"9024"
"313","   7 ","09/11/1961",0,0.4,18.5,7,"9024"
"314","    7 ","10/11/1961",0,2.5,23,7,"9024"
"315","   9 ","11/11/1961",2,1,18.5,9,"9024"
"316","    11 ","12/11/1961",2.9,1.2,16,11,"9024"
"317","    9 ","13/11/1961",0,1.6,23,9,"9024"
"318","   9 ","14/11/1961",0.3,3.1,24.5,9,"9024"
"319","   10 ","15/11/1961",0.8,1.8,21.5,10,"9024"
"320","   8.5 ","16/11/1961",0,5.4,24.5,8.5,"9024"
"321","   9 ","17/11/1961",0,1.5,22.5,9,"9024"
"322","   5.5 ","18/11/1961",0,3.7,22.5,5.5,"9024"
"323","    7 ","19/11/1961",0,3.4,23,7,"9024"
"324","   7 ","20/11/1961",0,3.8,21.5,7,"9024"
"325","   6 ","21/11/1961",0,3.1,23.5,6,"9024"
"326","    7 ","22/11/1961",0,3.5,24,7,"9024"
"327","    7 ","23/11/1961",0,3.2,22,7,"9024"
"328","   4 ","24/11/1961",0,3.6,22.5,4,"9024"
"329","    0.5 ","25/11/1961",0,4,22,0.5,"9024"
"330","    2 ","26/11/1961",0,3.2,22,2,"9024"
"331","   1.5 ","27/11/1961",0,3.4,21.5,1.5,"9024"
"332","    1.5 ","28/11/1961",0,4.8,23,1.5,"9024"
"333","   0 ","29/11/1961",0,2.2,22.5,0,"9024"
"334","   1 ","30/11/1961",0,4.2,20.5,1,"9024"
"335","    0.5 ","01/12/1961",0,3.1,20,0.5,"9024"
"336","    5 ","02/12/1961",0,2.4,22,5,"9024"
"337","   3.5 ","03/12/1961",0,3.4,21.5,3.5,"9024"
"338","    3 ","04/12/1961",0,2.8,22,3,"9024"
"339","    3 ","05/12/1961",0,3,23,3,"9024"
"340","    3.5 ","06/12/1961",0,4.3,23,3.5,"9024"
"341","   3.5 ","07/12/1961",0,1.8,22.5,3.5,"9024"
"342","   2.5 ","08/12/1961",0,5.7,22.5,2.5,"9024"
"343","    2.5 ","09/12/1961",0,6.1,24,2.5,"9024"
"344","    3.5 ","10/12/1961",0,3.8,24,3.5,"9024"
"345","   4 ","11/12/1961",0,3.9,25.5,4,"9024"
"346","    5 ","12/12/1961",0,4.5,25,5,"9024"
"347","   4 ","13/12/1961",0,5.3,24.5,4,"9024"
"348","   5 ","14/12/1961",0,3.2,22.5,5,"9024"
"349","   6 ","15/12/1961",0,4.2,24.5,6,"9024"
"350","    7.5 ","16/12/1961",0,2.4,23,7.5,"9024"
"351","    6 ","17/12/1961",0,3.6,23,6,"9024"
"352","    4 ","18/12/1961",0,3.7,23,4,"9024"
"353","    4 ","19/12/1961",0,3,21,4,"9024"
"354","    4.5 ","20/12/1961",6.1,1.2,14,4.5,"9024"
"355","    7 ","21/12/1961",0,1.1,16,7,"9024"
"356","   2 ","22/12/1961",0,1.9,19.5,2,"9024"
"357","    3 ","23/12/1961",0,2.8,18,3,"9024"
"358","   2.5 ","24/12/1961",0,1.8,17.5,2.5,"9024"
"359","    3 ","25/12/1961",0,3.6,19,3,"9024"
"360","    3.5 ","26/12/1961",0,2.3,20,3.5,"9024"
"361","    3.5 ","27/12/1961",0,2.3,19,3.5,"9024"
"362","   2.5 ","28/12/1961",0,2.5,20.5,2.5,"9024"
"363","    2.5 ","29/12/1961",0,3.1,22,2.5,"9024"
"364","   3 ","30/12/1961",0,2.9,21.5,3,"9024"
"365","   3.5 ","31/12/1961",0,4.2,21.5,3.5,"9024"
"366","   4.5 ","01/01/1962",0,2.6,20.5,4.5,"9024"
"367","    2.5 ","02/01/1962",0,2.1,22,2.5,"9024"
"368","   2.5 ","03/01/1962",0.3,2.9,24.5,2.5,"9024"
"369","   3 ","04/01/1962",0,5.3,24.5,3,"9024"
"370","   1.5 ","05/01/1962",0,4,23.5,1.5,"9024"
"371","   2 ","06/01/1962",0,3,22.5,2,"9024"
"372","   1 ","07/01/1962",0,3.5,22.5,1,"9024"
"373","    1 ","08/01/1962",0,4.6,23,1,"9024"
"374","    2 ","09/01/1962",0,2.9,22,2,"9024"
"375","   2 ","10/01/1962",0,2.8,21.5,2,"9024"
"376","   3 ","11/01/1962",0,4,23.5,3,"9024"
"377","   1.5 ","12/01/1962",0,4.3,21.5,1.5,"9024"
"378","   1 ","13/01/1962",0,2.9,23.5,1,"9024"
"379","   1 ","14/01/1962",0,5.3,24.5,1,"9024"
"380","   1.5 ","15/01/1962",0,3.9,24.5,1.5,"9024"
"381","   2 ","16/01/1962",0,3.8,22.5,2,"9024"
"382","    2.5 ","17/01/1962",0,5.4,23,2.5,"9024"
"383","   2.5 ","18/01/1962",0,5.8,23.5,2.5,"9024"
"384","   2.5 ","19/01/1962",0,1.3,23.5,2.5,"9024"
"385","    3.5 ","20/01/1962",0,5.1,23,3.5,"9024"
"386","   3.5 ","21/01/1962",0,4.3,23.5,3.5,"9024"
"387","   3.5 ","22/01/1962",0,5.4,24.5,3.5,"9024"
"388","   3.5 ","23/01/1962",0,4.4,25.5,3.5,"9024"
"389","    2.5 ","24/01/1962",0,5.1,25,2.5,"9024"
"390","    3 ","25/01/1962",0,4.5,25,3,"9024"
"391","    3.5 ","26/01/1962",0,6.6,24,3.5,"9024"
"392","   3.5 ","27/01/1962",0,2,19.5,3.5,"9024"
"393","   3.5 ","28/01/1962",0,4.2,18.5,3.5,"9024"
"394","    4.5 ","29/01/1962",0,2.6,17,4.5,"9024"
"395","   1 ","30/01/1962",0,3.1,18.5,1,"9024"
"396","    1 ","31/01/1962",0,3.2,19,1,"9024"
"397","    2 ","01/02/1962",0,3.5,22,2,"9024"
"398","   4 ","02/02/1962",0,4.4,23.5,4,"9024"
"399","    4 ","03/02/1962",0,4.3,21,4,"9024"
"400","   4.5 ","04/02/1962",0,2.6,23.5,4.5,"9024"
"401","    4.5 ","05/02/1962",0,4.5,23,4.5,"9024"
"402","    4.5 ","06/02/1962",0,5.6,25,4.5,"9024"
"403","    4.5 ","07/02/1962",0,4.1,24,4.5,"9024"
"404","    6 ","08/02/1962",0,4.4,25,6,"9024"
"405","    5 ","09/02/1962",0,5.5,24,5,"9024"
"406","   5 ","10/02/1962",0,6.7,23.5,5,"9024"
"407","    2 ","11/02/1962",0,6.7,22,2,"9024"
"408","    2 ","12/02/1962",0,5.9,22,2,"9024"
"409","    1.5 ","13/02/1962",0,4.1,23,1.5,"9024"
"410","    1 ","14/02/1962",0,5.9,25,1,"9024"
"411","    5 ","15/02/1962",0,3.7,24,5,"9024"
"412","   5 ","16/02/1962",1.5,3.7,22.5,5,"9024"
"413","    5 ","17/02/1962",0,4.2,25,5,"9024"
"414","   5.5 ","18/02/1962",1,6.7,24.5,5.5,"9024"
"415","    5 ","19/02/1962",0,7,26,5,"9024"
"416","   6 ","20/02/1962",0,4.6,26.5,6,"9024"
"417","    6 ","21/02/1962",0,5.2,26,6,"9024"
"418","    6 ","22/02/1962",0,7.9,27,6,"9024"
"419","    6 ","23/02/1962",0,7.3,27,6,"9024"
"420","    5.5 ","24/02/1962",0,7.4,26,5.5,"9024"
"421","    6 ","25/02/1962",0,7.2,28,6,"9024"
"422","   5.5 ","26/02/1962",0,8,28.5,5.5,"9024"
"423","   6 ","27/02/1962",0,7.2,27.5,6,"9024"
