"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","ULO   NULO","01/01/1967",0,0,NA,NA,"9016"
"2","ULO   NULO","02/01/1967",0,0,NA,NA,"9016"
"3","ULO   NULO","03/01/1967",0,0,NA,NA,"9016"
"4","ULO   NULO","04/01/1967",0,0,NA,NA,"9016"
"5","ULO   NULO","05/01/1967",0,0,NA,NA,"9016"
"6","ULO   NULO","06/01/1967",0,0,NA,NA,"9016"
"7","ULO   NULO","07/01/1967",0,0,NA,NA,"9016"
"8","ULO   NULO","08/01/1967",0,0,NA,NA,"9016"
"9","ULO   NULO","09/01/1967",0,0,NA,NA,"9016"
"10","ULO   NULO","10/01/1967",0,0,NA,NA,"9016"
"11","ULO   NULO","11/01/1967",0,0,NA,NA,"9016"
"12","ULO   NULO","12/01/1967",0,0,NA,NA,"9016"
"13","ULO   NULO","13/01/1967",0,0,NA,NA,"9016"
"14","ULO   NULO","14/01/1967",0,0,NA,NA,"9016"
"15","ULO   NULO","15/01/1967",0,0,NA,NA,"9016"
"16","ULO   NULO","16/01/1967",0,0,NA,NA,"9016"
"17","ULO   NULO","17/01/1967",0,0,NA,NA,"9016"
"18","ULO   NULO","18/01/1967",0,0,NA,NA,"9016"
"19","ULO   NULO","19/01/1967",0,0,NA,NA,"9016"
"20","ULO   NULO","20/01/1967",0,0,NA,NA,"9016"
"21","ULO   NULO","21/01/1967",0,0,NA,NA,"9016"
"22","ULO   NULO","22/01/1967",0,0,NA,NA,"9016"
"23","ULO   NULO","23/01/1967",0,0,NA,NA,"9016"
"24","ULO   NULO","24/01/1967",0,0,NA,NA,"9016"
"25","ULO   NULO","25/01/1967",0,0,NA,NA,"9016"
"26","ULO   NULO","26/01/1967",0,0,NA,NA,"9016"
"27","ULO   NULO","27/01/1967",0,0,NA,NA,"9016"
"28","ULO   NULO","28/01/1967",0,0,NA,NA,"9016"
"29","ULO   NULO","29/01/1967",0,0,NA,NA,"9016"
"30","ULO   NULO","30/01/1967",0,0,NA,NA,"9016"
"31","ULO   NULO","31/01/1967",0,0,NA,NA,"9016"
"32","ULO   NULO","01/02/1967",0,0,NA,NA,"9016"
