"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","    3 ","01/01/1949",0,0,23,3,"9011"
"2","    3 ","02/01/1949",0,0,23,3,"9011"
"3","   5 ","03/01/1949",0,0,22.4,5,"9011"
"4","    5 ","04/01/1949",0,0,22,5,"9011"
"5","    5 ","05/01/1949",0,0,24,5,"9011"
"6","    5 ","06/01/1949",0,0,23,5,"9011"
"7","    8 ","07/01/1949",0,0,22,8,"9011"
"8","    5 ","08/01/1949",0,0,22,5,"9011"
"9","    4 ","09/01/1949",0,0,25,4,"9011"
"10","   3 ","10/01/1949",0,0,25.8,3,"9011"
"11","    4.2 ","11/01/1949",0,0,21,4.2,"9011"
"12","    7 ","12/01/1949",0,0,21,7,"9011"
"13","    4 ","13/01/1949",0,0,22,4,"9011"
"14","    4 ","14/01/1949",0,0,21,4,"9011"
"15","    4 ","15/01/1949",0,0,22,4,"9011"
"16","    5 ","16/01/1949",0,0,21,5,"9011"
"17","    5 ","17/01/1949",0,0,23,5,"9011"
"18","    4 ","18/01/1949",0,0,23,4,"9011"
"19","    5 ","19/01/1949",0,0,23,5,"9011"
"20","    7 ","20/01/1949",0,0,21,7,"9011"
"21","    5 ","21/01/1949",0,0,22,5,"9011"
"22","    6 ","22/01/1949",0,0,24,6,"9011"
"23","    5 ","23/01/1949",0,0,21,5,"9011"
"24","    6 ","24/01/1949",0,0,22,6,"9011"
"25","    6 ","25/01/1949",0,0,23,6,"9011"
"26","    7 ","26/01/1949",0,0,25,7,"9011"
"27","    6 ","27/01/1949",0,0,25,6,"9011"
"28","    6 ","28/01/1949",0,0,24,6,"9011"
"29","    6 ","29/01/1949",0,0,22,6,"9011"
"30","    9 ","30/01/1949",0,0,22,9,"9011"
"31","    5 ","31/01/1949",0,0,21,5,"9011"
"32","    5 ","01/02/1949",0,0,24,5,"9011"
"33","    6 ","02/02/1949",0,0,24,6,"9011"
"34","    9 ","03/02/1949",0,0,25,9,"9011"
"35","    8 ","04/02/1949",0,0,23,8,"9011"
"36","    8 ","05/02/1949",0,0,25,8,"9011"
"37","   8 ","06/02/1949",0,0,25.2,8,"9011"
"38","    8 ","07/02/1949",0,0,25,8,"9011"
"39","   8 ","08/02/1949",0,0,25.2,8,"9011"
"40","   7 ","09/02/1949",0,0,25.5,7,"9011"
"41","    8.4 ","10/02/1949",0,0,21,8.4,"9011"
"42","   5 ","11/02/1949",0,0,24.9,5,"9011"
"43","   3.5 ","12/02/1949",0,0,25.2,3.5,"9011"
"44","    5 ","13/02/1949",0,0,26,5,"9011"
"45","    5 ","14/02/1949",0,0,27,5,"9011"
"46","    6 ","15/02/1949",0,0,27,6,"9011"
"47","    7 ","16/02/1949",0,0,25,7,"9011"
"48","   9 ","17/02/1949",0,0,22.5,9,"9011"
"49","   7 ","18/02/1949",0,0,24.6,7,"9011"
"50","    7 ","19/02/1949",0,0,25,7,"9011"
"51","    7 ","20/02/1949",0,0,25,7,"9011"
"52","    8 ","21/02/1949",0,0,25,8,"9011"
"53","    8 ","22/02/1949",0,0,24,8,"9011"
"54","    5 ","23/02/1949",0,0,24,5,"9011"
