"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","   1.5 ","01/01/1961",0,4.8,24.5,1.5,"15059"
"2","   1.5 ","02/01/1961",0,3.5,24.5,1.5,"15059"
"3","    2 ","03/01/1961",0,3.7,22,2,"15059"
"4","    2 ","04/01/1961",0,2.7,20,2,"15059"
"5","   3 ","05/01/1961",0,3.4,21.5,3,"15059"
"6","    3 ","06/01/1961",0,4.2,23,3,"15059"
"7","   4 ","07/01/1961",0,2.5,23.5,4,"15059"
"8","   5 ","08/01/1961",0,4.2,21.5,5,"15059"
"9","    6.5 ","09/01/1961",0,4.2,20,6.5,"15059"
"10","   2.5 ","10/01/1961",2.2,1.8,20.5,2.5,"15059"
"11","   2.5 ","11/01/1961",4.6,2.5,19.5,2.5,"15059"
"12","    4 ","12/01/1961",0,1.6,20,4,"15059"
"13","   2 ","13/01/1961",0,4.1,22.5,2,"15059"
"14","    2 ","14/01/1961",0,3.5,20,2,"15059"
"15","   2 ","15/01/1961",0,1.3,19.5,2,"15059"
"16","    3 ","16/01/1961",0,2.1,17,3,"15059"
"17","    3.5 ","17/01/1961",0,3.4,20,3.5,"15059"
"18","    4 ","18/01/1961",0,4.9,22,4,"15059"
"19","   4 ","19/01/1961",0,3.7,21.5,4,"15059"
"20","    5.5 ","20/01/1961",5.1,3,21,5.5,"15059"
"21","   6.5 ","21/01/1961",0.3,1,16.5,6.5,"15059"
"22","   2.5 ","22/01/1961",0,3,21.5,2.5,"15059"
"23","   4 ","23/01/1961",0,3.2,19.5,4,"15059"
"24","   4 ","24/01/1961",0,2.2,17.5,4,"15059"
"25","    3 ","25/01/1961",0,3.3,24,3,"15059"
"26","    2 ","26/01/1961",0,5.8,24,2,"15059"
"27","   2 ","27/01/1961",0,3.2,25.5,2,"15059"
"28","   3 ","28/01/1961",0,6.4,25.5,3,"15059"
"29","    2 ","29/01/1961",0,3.9,24,2,"15059"
"30","   2 ","30/01/1961",0,3.8,22.5,2,"15059"
"31","   2.5 ","31/01/1961",0,5.3,23.5,2.5,"15059"
"32","   3.5 ","01/02/1961",0,3.6,22.5,3.5,"15059"
"33","   4.5 ","02/02/1961",0,5.1,21.5,4.5,"15059"
"34","    2 ","03/02/1961",0,5.5,21,2,"15059"
"35","   2.5 ","04/02/1961",0,6.7,22.5,2.5,"15059"
"36","   3.5 ","05/02/1961",0,4.5,19.5,3.5,"15059"
"37","   6.5 ","06/02/1961",0,4.9,18.5,6.5,"15059"
"38","  -0.5 ","07/02/1961",0,4.6,24.5,-0.5,"15059"
"39","   1 ","08/02/1961",0,6.2,24.5,1,"15059"
"40","    1 ","09/02/1961",0,6.6,25,1,"15059"
"41","   4 ","10/02/1961",0,4.9,21.5,4,"15059"
"42","   4 ","11/02/1961",0,6.9,19.5,4,"15059"
"43","  -0.4 ","12/02/1961",0,5.4,22.5,-0.4,"15059"
"44","  -2.5 ","13/02/1961",0,5.2,24.5,-2.5,"15059"
"45","   -1.5 ","14/02/1961",0,5.4,23,-1.5,"15059"
"46","   -1 ","15/02/1961",0,5.8,24,-1,"15059"
"47","  -2 ","16/02/1961",0,3.8,22.5,-2,"15059"
"48","    2 ","17/02/1961",0,8.3,25,2,"15059"
"49","   3 ","18/02/1961",0,5.2,24.5,3,"15059"
"50","    3 ","19/02/1961",0,6.9,26,3,"15059"
"51","   4 ","20/02/1961",0,6,27.5,4,"15059"
"52","    5.5 ","21/02/1961",0,8.8,25,5.5,"15059"
"53","   3.5 ","22/02/1961",0,7.1,21.5,3.5,"15059"
"54","   3.5 ","23/02/1961",0,8,26.5,3.5,"15059"
"55","   4 ","24/02/1961",0,5.2,25.5,4,"15059"
"56","    5.5 ","25/02/1961",0,5.6,22,5.5,"15059"
"57","   3.5 ","26/02/1961",0,5.1,25.5,3.5,"15059"
"58","    4.5 ","27/02/1961",0,4.9,27,4.5,"15059"
"59","    6.5 ","28/02/1961",0,7.1,26,6.5,"15059"
"60","    7.5 ","01/03/1961",0.5,4.2,24,7.5,"15059"
"61","    4 ","02/03/1961",0,5.1,25,4,"15059"
"62","   5 ","03/03/1961",0.1,3.5,21.5,5,"15059"
"63","   7.5 ","04/03/1961",0,4.7,21.5,7.5,"15059"
"64","    9 ","05/03/1961",0,5.4,23,9,"15059"
"65","   4.5 ","06/03/1961",0,7.4,28.5,4.5,"15059"
"66","    6.5 ","07/03/1961",0,7.4,28,6.5,"15059"
"67","   9 ","08/03/1961",0,5.5,23.5,9,"15059"
"68","   5 ","09/03/1961",0,6.5,22.5,5,"15059"
"69","    1.5 ","10/03/1961",0,5,25,1.5,"15059"
"70","   2.5 ","11/03/1961",1.2,5.1,23.5,2.5,"15059"
"71","    7.5 ","12/03/1961",1.8,2.7,22,7.5,"15059"
"72","    4 ","13/03/1961",0,6.3,24,4,"15059"
"73","    5 ","14/03/1961",0,4.6,25,5,"15059"
"74","   7 ","15/03/1961",0,8.5,24.5,7,"15059"
"75","   8.5 ","16/03/1961",0,8.7,24.5,8.5,"15059"
"76","   5 ","17/03/1961",0,9.1,26.5,5,"15059"
"77","   3.5 ","18/03/1961",0,9.3,26.5,3.5,"15059"
"78","   2 ","19/03/1961",0,6.7,25.5,2,"15059"
"79","    2.5 ","20/03/1961",0,7.9,25,2.5,"15059"
"80","   3.5 ","21/03/1961",0,7.5,25.5,3.5,"15059"
"81","   6 ","22/03/1961",0,7.1,24.5,6,"15059"
"82","    4 ","23/03/1961",0,8.3,25,4,"15059"
"83","    5 ","24/03/1961",0,6.8,24,5,"15059"
"84","    6 ","25/03/1961",0,5.7,26,6,"15059"
"85","   8.5 ","26/03/1961",0,6.1,22.5,8.5,"15059"
"86","    9.5 ","27/03/1961",0,9.3,26,9.5,"15059"
"87","    7 ","28/03/1961",0,6.6,26,7,"15059"
"88","   9.5 ","29/03/1961",0,9.7,27.5,9.5,"15059"
"89","   11.5 ","30/03/1961",0,11.8,27.5,11.5,"15059"
"90","   9 ","31/03/1961",0,9.8,26.5,9,"15059"
"91","    12.5 ","01/04/1961",0,8.2,27,12.5,"15059"
"92","   11.5 ","02/04/1961",0,8,26.5,11.5,"15059"
"93","   6 ","03/04/1961",0,9.5,26.5,6,"15059"
"94","    6 ","04/04/1961",0,9.4,28,6,"15059"
"95","    8.5 ","05/04/1961",0,9.3,24,8.5,"15059"
"96","   9.5 ","06/04/1961",0,8.4,27.5,9.5,"15059"
"97","    6 ","07/04/1961",0,7,27,6,"15059"
"98","    8 ","08/04/1961",0,9.4,29,8,"15059"
"99","   7 ","09/04/1961",0,7.8,27.5,7,"15059"
"100","    6 ","10/04/1961",0,8.3,28,6,"15059"
"101","   8.5 ","11/04/1961",0,9.8,29.5,8.5,"15059"
"102","   6 ","12/04/1961",0,7.1,28.5,6,"15059"
"103","    7.5 ","13/04/1961",0,7.9,30,7.5,"15059"
"104","    8.5 ","14/04/1961",0,8.4,30,8.5,"15059"
"105","    8.5 ","15/04/1961",0,7.4,30,8.5,"15059"
"106","    9 ","16/04/1961",0,5.5,27,9,"15059"
"107","   8.5 ","17/04/1961",0,6.2,27.5,8.5,"15059"
"108","   10.5 ","18/04/1961",0,6.7,28.5,10.5,"15059"
"109","   9 ","19/04/1961",0,7.9,29.5,9,"15059"
"110","   9.5 ","20/04/1961",0,9.2,29.5,9.5,"15059"
