"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","    1 ","01/01/1949",0,0,19,1,"9030"
"2","   0.5 ","02/01/1949",0,0,15.5,0.5,"9030"
"3","    0 ","03/01/1949",0,0,17,0,"9030"
"4","   1 ","04/01/1949",0,0,19.5,1,"9030"
"5","   1.5 ","05/01/1949",0,0,23.5,1.5,"9030"
"6","   1 ","06/01/1949",0,0,21.5,1,"9030"
"7","   2 ","07/01/1949",0,0,18.5,2,"9030"
"8","  -5 ","08/01/1949",0,0,19.5,-5,"9030"
"9","   0.1 ","09/01/1949",0,0,21.5,0.1,"9030"
"10","  -0.1 ","10/01/1949",0,0,22.5,-0.1,"9030"
"11","   0 ","11/01/1949",0,0,20.5,0,"9030"
"12","   2 ","12/01/1949",0,0,17.5,2,"9030"
"13","   -2.5 ","13/01/1949",0,0,19,-2.5,"9030"
"14","    0.1 ","14/01/1949",0,0,20,0.1,"9030"
"15","    2 ","15/01/1949",0,0,21,2,"9030"
"16","   0.1 ","16/01/1949",0,0,19.5,0.1,"9030"
"17","   0 ","17/01/1949",0,0,17.5,0,"9030"
"18","  -0.2 ","18/01/1949",0,0,22.5,-0.2,"9030"
"19","   1 ","19/01/1949",0,0,20.5,1,"9030"
"20","   1 ","20/01/1949",0,0,18.5,1,"9030"
"21","   -5 ","21/01/1949",0,0,20,-5,"9030"
"22","   1 ","22/01/1949",0,0,21.5,1,"9030"
"23","   2 ","23/01/1949",0,0,19.5,2,"9030"
"24","    1.5 ","24/01/1949",0,0,20,1.5,"9030"
"25","    2.5 ","25/01/1949",0,0,21,2.5,"9030"
"26","   3 ","26/01/1949",0,0,22.5,3,"9030"
"27","   0 ","27/01/1949",0,0,23.5,0,"9030"
"28","    1 ","28/01/1949",0,0,21,1,"9030"
"29","   -5 ","29/01/1949",0,0,17,-5,"9030"
"30","    4.5 ","30/01/1949",0,0,15,4.5,"9030"
"31","   0.1 ","31/01/1949",0,0,17.5,0.1,"9030"
"32","   0 ","01/02/1949",0,0,19.5,0,"9030"
"33","   1.5 ","02/02/1949",0,0,20.5,1.5,"9030"
"34","   3.5 ","03/02/1949",0,0,22.5,3.5,"9030"
"35","    2.5 ","04/02/1949",0,0,21,2.5,"9030"
"36","    2 ","05/02/1949",0,0,23,2,"9030"
"37","   3 ","06/02/1949",0,0,21.5,3,"9030"
"38","   3 ","07/02/1949",0,0,20.5,3,"9030"
"39","   2.5 ","08/02/1949",0,0,22.5,2.5,"9030"
"40","   2 ","09/02/1949",0,0,22.5,2,"9030"
"41","   4 ","10/02/1949",0,0,15.5,4,"9030"
"42","   0.1 ","11/02/1949",0,0,21.5,0.1,"9030"
"43","   0.5 ","12/02/1949",0,0,22.5,0.5,"9030"
"44","    1 ","13/02/1949",0,0,19,1,"9030"
"45","    5 ","14/02/1949",0,0,23,5,"9030"
"46","    1 ","15/02/1949",0,0,24,1,"9030"
"47","   1 ","16/02/1949",0,0,22.5,1,"9030"
"48","    3 ","17/02/1949",0,0,19,3,"9030"
"49","   1 ","18/02/1949",0,0,20.5,1,"9030"
"50","   2.5 ","19/02/1949",0,0,21.5,2.5,"9030"
"51","   3.5 ","20/02/1949",0,0,22.5,3.5,"9030"
