"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","    10.5 ","01/01/1969",0,0,19,10.5,"9046"
"2","ULO    10.5 ","02/01/1969",1.5,0,NA,NA,"9046"
"3","    10 ","03/01/1969",1.5,0,17,10,"9046"
"4","    10.5 ","04/01/1969",0,0,15,10.5,"9046"
"5","   10.5 ","05/01/1969",0,0,14.5,10.5,"9046"
"6","    10.5 ","06/01/1969",0,0,16,10.5,"9046"
"7","    10 ","07/01/1969",0,0,18,10,"9046"
"8","    10.5 ","08/01/1969",0,0,19,10.5,"9046"
"9","    13 ","09/01/1969",0,0,20,13,"9046"
"10","    10.5 ","10/01/1969",0,0,20,10.5,"9046"
"11","   10.5 ","11/01/1969",0.1,0,20.5,10.5,"9046"
"12","    10 ","12/01/1969",0,0,21,10,"9046"
"13","    10.5 ","13/01/1969",0.1,0,20,10.5,"9046"
"14","   10.5 ","14/01/1969",0,0,19.5,10.5,"9046"
"15","   10 ","15/01/1969",0,0,18.5,10,"9046"
"16","   10.5 ","16/01/1969",0.1,0,18.5,10.5,"9046"
"17","    10 ","17/01/1969",0,0,19,10,"9046"
"18","    10.1 ","18/01/1969",0,0,18,10.1,"9046"
"19","   10.5 ","19/01/1969",0,0,18.5,10.5,"9046"
"20","    10 ","20/01/1969",0,0,18,10,"9046"
"21","    10 ","21/01/1969",0,0,21,10,"9046"
"22","    10.5 ","22/01/1969",0,0,20,10.5,"9046"
"23","   10 ","23/01/1969",0,0,21.5,10,"9046"
"24","    10.5 ","24/01/1969",0,0,24,10.5,"9046"
"25","   6 ","25/01/1969",0,0,22.5,6,"9046"
"26","    6 ","26/01/1969",0,0,23,6,"9046"
"27","    6.5 ","27/01/1969",0,0,26,6.5,"9046"
"28","   7 ","28/01/1969",0,0,26.5,7,"9046"
"29","    5 ","29/01/1969",0,0,23,5,"9046"
"30","    5 ","30/01/1969",0,0,27,5,"9046"
"31","ULO   NULO","31/01/1969",0,0,NA,NA,"9046"
"32","    7 ","01/02/1969",0,0,26,7,"9046"
"33","   4 ","02/02/1969",0,0,20.1,4,"9046"
"34","    3.5 ","03/02/1969",0,0,21,3.5,"9046"
"35","    4.5 ","04/02/1969",0,0,21,4.5,"9046"
"36","   5.5 ","05/02/1969",0,0,24.5,5.5,"9046"
"37","   7 ","06/02/1969",0,0,26.2,7,"9046"
"38","   7 ","07/02/1969",0,0,25.5,7,"9046"
"39","    6 ","08/02/1969",0,0,26,6,"9046"
"40","    6.5 ","09/02/1969",0,0,25,6.5,"9046"
"41","    8 ","10/02/1969",0,0,25,8,"9046"
"42","   7 ","11/02/1969",0.1,0,24.5,7,"9046"
"43","   8 ","12/02/1969",0.1,0,23.5,8,"9046"
"44","   8 ","13/02/1969",0,0,22.5,8,"9046"
"45","    4 ","14/02/1969",0,0,26,4,"9046"
"46","    4 ","15/02/1969",0,0,25,4,"9046"
"47","    4 ","16/02/1969",0,0,22,4,"9046"
