"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","    14 ","01/07/1955",3.5,4.4,33,14,"9026"
"2","    11 ","02/07/1955",3.5,5.3,26,11,"9026"
"3","    13 ","03/07/1955",6.6,5.5,27,13,"9026"
"4","    13 ","04/07/1955",0,3.7,22,13,"9026"
"5","   13 ","05/07/1955",0,2.8,19.5,13,"9026"
"6","   11.5 ","06/07/1955",9.4,1,13.5,11.5,"9026"
"7","    12 ","07/07/1955",5.5,2,20,12,"9026"
"8","   12 ","08/07/1955",0.7,1.7,19.5,12,"9026"
"9","   12 ","09/07/1955",5.8,1.5,24.5,12,"9026"
"10","    13 ","10/07/1955",10.7,1.7,22,13,"9026"
"11","    13 ","11/07/1955",14.9,2.4,24,13,"9026"
"12","   10.5 ","12/07/1955",0,0.9,18.5,10.5,"9026"
"13","    10 ","13/07/1955",0.3,4.8,22,10,"9026"
"14","   12 ","14/07/1955",1.2,0.8,22.5,12,"9026"
"15","    12 ","15/07/1955",1.4,5.3,23,12,"9026"
"16","   12.5 ","16/07/1955",0,3.7,19.5,12.5,"9026"
"17","    12 ","17/07/1955",22.4,1.1,25,12,"9026"
"18","    13 ","18/07/1955",0.6,2.4,23,13,"9026"
"19","    13 ","19/07/1955",2.7,2.1,21,13,"9026"
"20","   12 ","20/07/1955",8.1,1.1,18.5,12,"9026"
"21","    12.5 ","21/07/1955",10.9,2,18,12.5,"9026"
"22","    12 ","22/07/1955",36,6,20,12,"9026"
"23","    12 ","23/07/1955",5.4,1.2,21,12,"9026"
"24","   12 ","24/07/1955",0,2.5,21.5,12,"9026"
"25","    12 ","25/07/1955",1.5,2.1,19,12,"9026"
"26","   12.5 ","26/07/1955",0.2,2.5,22.5,12.5,"9026"
"27","    12 ","27/07/1955",0.3,3.3,28,12,"9026"
"28","    12 ","28/07/1955",4.2,4.1,24,12,"9026"
"29","    10.5 ","29/07/1955",0,4.4,24,10.5,"9026"
"30","    11.5 ","30/07/1955",0,3.3,23,11.5,"9026"
"31","    11 ","31/07/1955",1.3,2.2,23,11,"9026"
"32","   13 ","01/08/1955",8.6,5.6,22.5,13,"9026"
"33","   12 ","02/08/1955",2.4,2.8,21.5,12,"9026"
"34","    12 ","03/08/1955",3,2.1,22,12,"9026"
"35","   12 ","04/08/1955",0,2.9,22.5,12,"9026"
"36","    8.5 ","05/08/1955",2.1,2.5,23,8.5,"9026"
"37","    10 ","06/08/1955",2.2,3.4,23,10,"9026"
"38","    11 ","07/08/1955",0,4.3,24,11,"9026"
"39","    10 ","08/08/1955",0,5,26,10,"9026"
"40","    10.5 ","09/08/1955",6.2,5.3,27,10.5,"9026"
"41","    10 ","10/08/1955",0,4.9,26,10,"9026"
"42","    10 ","11/08/1955",0,4.9,26,10,"9026"
"43","   11.5 ","12/08/1955",9.3,4.4,24.5,11.5,"9026"
"44","    9.5 ","13/08/1955",20.3,4.7,25,9.5,"9026"
"45","    10 ","14/08/1955",2.3,4.3,24,10,"9026"
"46","    11 ","15/08/1955",0,3.2,28,11,"9026"
"47","    11.5 ","16/08/1955",0,3.2,23,11.5,"9026"
"48","    12 ","17/08/1955",0,3.1,23,12,"9026"
"49","    12 ","18/08/1955",18.3,4.2,24,12,"9026"
"50","   12 ","19/08/1955",3.9,3.6,24.5,12,"9026"
"51","    10 ","20/08/1955",0.5,2.8,25,10,"9026"
"52","    11 ","21/08/1955",0,4.3,23,11,"9026"
"53","   10 ","22/08/1955",0,4.2,23.5,10,"9026"
"54","    12 ","23/08/1955",12.5,3.7,26,12,"9026"
"55","    13 ","24/08/1955",0,4.5,24,13,"9026"
"56","    13 ","25/08/1955",0,5.4,26,13,"9026"
"57","   13.5 ","26/08/1955",1.4,3.7,26.5,13.5,"9026"
"58","    9.5 ","27/08/1955",3.1,5.5,26,9.5,"9026"
"59","    9 ","28/08/1955",3.5,2.6,25,9,"9026"
"60","    12 ","29/08/1955",5.3,3.7,27,12,"9026"
"61","    13 ","30/08/1955",5.9,4.2,25,13,"9026"
"62","    11.5 ","31/08/1955",1,3.2,24,11.5,"9026"
"63","   11 ","01/09/1955",6.4,0.9,20.5,11,"9026"
"64","    13 ","02/09/1955",11.2,1.2,17,13,"9026"
"65","    12.5 ","03/09/1955",27.8,1.2,20,12.5,"9026"
"66","    13 ","04/09/1955",13.2,1,19,13,"9026"
"67","    12.5 ","05/09/1955",13.2,1.7,21,12.5,"9026"
"68","    12.5 ","06/09/1955",9.3,0.8,18,12.5,"9026"
"69","    12.5 ","07/09/1955",0,2.3,21,12.5,"9026"
"70","    13 ","08/09/1955",5.4,2.4,22,13,"9026"
"71","   13.5 ","09/09/1955",0,2.4,21.5,13.5,"9026"
"72","    13.5 ","10/09/1955",0,1.7,19,13.5,"9026"
"73","   12 ","11/09/1955",19.4,2.3,22.5,12,"9026"
"74","   12 ","12/09/1955",21.1,3.8,21.5,12,"9026"
"75","    12.5 ","13/09/1955",3.2,2,22,12.5,"9026"
"76","    12 ","14/09/1955",0,4.3,23,12,"9026"
"77","   11 ","15/09/1955",0.3,4,23.5,11,"9026"
"78","    10.5 ","16/09/1955",0,3.3,25,10.5,"9026"
"79","    9 ","17/09/1955",0,4.5,23,9,"9026"
"80","    7.5 ","18/09/1955",0.1,3.7,21,7.5,"9026"
"81","    8.5 ","19/09/1955",2,1.3,23,8.5,"9026"
"82","    13 ","20/09/1955",0,4.3,24,13,"9026"
"83","    12.5 ","21/09/1955",0,4.2,25,12.5,"9026"
"84","    13.5 ","22/09/1955",1.1,2.8,24,13.5,"9026"
"85","    13.5 ","23/09/1955",8,2.6,22,13.5,"9026"
"86","   12 ","24/09/1955",1.2,3.9,23.5,12,"9026"
"87","   11 ","25/09/1955",0,2.9,24.5,11,"9026"
"88","   11.5 ","26/09/1955",2.7,4.4,25.5,11.5,"9026"
"89","   12 ","27/09/1955",0,3.8,23.5,12,"9026"
"90","   11.5 ","28/09/1955",2,3,22.5,11.5,"9026"
"91","   11.5 ","29/09/1955",14,0.5,16.5,11.5,"9026"
"92","   12 ","30/09/1955",0.2,1.6,17.5,12,"9026"
"93","   12.5 ","01/10/1955",5.2,3.2,24.5,12.5,"9026"
"94","   11.5 ","02/10/1955",0,5.5,25.5,11.5,"9026"
"95","    10.5 ","03/10/1955",0,4.5,24,10.5,"9026"
"96","    11.5 ","04/10/1955",3.1,3.4,25,11.5,"9026"
"97","   10 ","05/10/1955",0,5,24.5,10,"9026"
"98","   10 ","06/10/1955",0,4.2,25.5,10,"9026"
"99","    10 ","07/10/1955",0,4.8,22,10,"9026"
"100","    12 ","08/10/1955",0,4.3,22,12,"9026"
"101","    7 ","09/10/1955",0,3.2,22,7,"9026"
"102","   8.5 ","10/10/1955",6.7,2.3,18.5,8.5,"9026"
"103","    12 ","11/10/1955",50.2,1.3,23,12,"9026"
"104","    11.5 ","12/10/1955",0,3.6,23,11.5,"9026"
"105","   11 ","13/10/1955",0,3.6,22.5,11,"9026"
"106","    8 ","14/10/1955",0,3.2,19,8,"9026"
"107","    8 ","15/10/1955",2.4,1.9,22,8,"9026"
"108","   10.5 ","16/10/1955",0.5,1.8,17.5,10.5,"9026"
"109","    9 ","17/10/1955",6,1,10,9,"9026"
"110","   6 ","18/10/1955",1.5,1.1,13.5,6,"9026"
"111","    6 ","19/10/1955",0,1.5,20,6,"9026"
"112","   1.5 ","20/10/1955",0,4.1,22.5,1.5,"9026"
"113","    1.5 ","21/10/1955",0,4.3,22,1.5,"9026"
"114","   2 ","22/10/1955",0,2.8,22.5,2,"9026"
"115","    2.5 ","23/10/1955",0,4.2,24,2.5,"9026"
"116","    6.5 ","24/10/1955",0,3.4,19,6.5,"9026"
"117","   10 ","25/10/1955",0,2.6,12.5,10,"9026"
"118","   6.5 ","26/10/1955",0,2.9,23.5,6.5,"9026"
"119","   6 ","27/10/1955",0,4.4,24.5,6,"9026"
"120","   5.5 ","28/10/1955",0,4.2,23.5,5.5,"9026"
"121","    5.5 ","29/10/1955",0,4.4,24,5.5,"9026"
"122","   5.5 ","30/10/1955",0,4.2,23.5,5.5,"9026"
"123","    3.5 ","31/10/1955",0,4.3,24,3.5,"9026"
"124","    5.5 ","01/11/1955",0,4.9,22,5.5,"9026"
"125","    4 ","02/11/1955",0,5.7,25,4,"9026"
"126","   4.5 ","03/11/1955",0,4,21.5,4.5,"9026"
"127","    5 ","04/11/1955",0,3.9,23,5,"9026"
"128","   5 ","05/11/1955",0,4.3,23.5,5,"9026"
"129","   3.5 ","06/11/1955",0,3.4,24.5,3.5,"9026"
"130","    5 ","07/11/1955",0.7,2.5,22,5,"9026"
"131","   5.5 ","08/11/1955",0,2.4,21.5,5.5,"9026"
"132","   7.5 ","09/11/1955",0,3.5,23.5,7.5,"9026"
"133","   5 ","10/11/1955",0,3.8,23.5,5,"9026"
"134","   1 ","11/11/1955",0,3.6,24.5,1,"9026"
"135","    2 ","12/11/1955",0,4.3,27,2,"9026"
"136","    3 ","13/11/1955",0,4.1,22,3,"9026"
"137","    4 ","14/11/1955",0,4.5,26,4,"9026"
"138","    6.5 ","15/11/1955",0,3,28,6.5,"9026"
"139","   5 ","16/11/1955",0.6,3.9,26.5,5,"9026"
"140","    6 ","17/11/1955",0,3.2,29,6,"9026"
"141","   7 ","18/11/1955",0,3.4,22.5,7,"9026"
"142","    8 ","19/11/1955",0,3.3,25,8,"9026"
"143","    8.5 ","20/11/1955",0,1.5,20,8.5,"9026"
"144","   12 ","21/11/1955",0,3.9,23.5,12,"9026"
"145","    7.5 ","22/11/1955",0,3.4,25,7.5,"9026"
"146","    6 ","23/11/1955",14.5,3.5,25,6,"9026"
"147","    5.5 ","24/11/1955",0,3.1,22,5.5,"9026"
"148","   4 ","25/11/1955",0,3.4,23.5,4,"9026"
"149","    5 ","26/11/1955",0,2.3,22,5,"9026"
"150","   4 ","27/11/1955",0.4,2.9,23.5,4,"9026"
"151","   6 ","28/11/1955",3.6,0.9,22.5,6,"9026"
"152","   7 ","29/11/1955",0,1.3,18.5,7,"9026"
"153","    5 ","30/11/1955",0,2.2,21,5,"9026"
"154","    3 ","01/12/1955",0,2.8,24,3,"9026"
"155","   3 ","02/12/1955",0,3.9,24.5,3,"9026"
"156","    2.5 ","03/12/1955",0,4.7,26,2.5,"9026"
"157","    3 ","04/12/1955",0,3.2,25,3,"9026"
"158","    4 ","05/12/1955",0,3.1,25,4,"9026"
"159","    4 ","06/12/1955",0,4.2,25,4,"9026"
"160","   5 ","07/12/1955",0,2.6,24.5,5,"9026"
"161","    4 ","08/12/1955",0,4.3,25,4,"9026"
"162","    4 ","09/12/1955",0,2.6,23,4,"9026"
"163","   5 ","10/12/1955",0,2,21.5,5,"9026"
"164","    3 ","11/12/1955",1.5,1,19,3,"9026"
"165","    3 ","12/12/1955",3.8,0.7,12,3,"9026"
"166","    5 ","13/12/1955",0,1.4,19,5,"9026"
"167","    5 ","14/12/1955",0,2.6,20,5,"9026"
