"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","    6.1 ","01/01/1951",0,0,20,6.1,"9012"
"2","    7.2 ","02/01/1951",0,0,23,7.2,"9012"
"3","   4.5 ","03/01/1951",0,0,23.8,4.5,"9012"
"4","   5.2 ","04/01/1951",0,0,23.2,5.2,"9012"
"5","    5.8 ","05/01/1951",0,0,23,5.8,"9012"
"6","   6.3 ","06/01/1951",0,0,24.3,6.3,"9012"
"7","   7.5 ","07/01/1951",0,0,21.2,7.5,"9012"
"8","   5.7 ","08/01/1951",0,0,21.7,5.7,"9012"
"9","    6.5 ","09/01/1951",0,0,22,6.5,"9012"
"10","   6 ","10/01/1951",0,0,22.8,6,"9012"
"11","   6.2 ","11/01/1951",0,0,24.1,6.2,"9012"
"12","   5.7 ","12/01/1951",0,0,25.7,5.7,"9012"
"13","   5.8 ","13/01/1951",0,0,24.2,5.8,"9012"
"14","   4.2 ","14/01/1951",0,0,26.5,4.2,"9012"
"15","    6.2 ","15/01/1951",0,0,20,6.2,"9012"
"16","   2.5 ","16/01/1951",0,0,22.1,2.5,"9012"
"17","   4.3 ","17/01/1951",0,0,23.8,4.3,"9012"
"18","   6.3 ","18/01/1951",0,0,23.2,6.3,"9012"
"19","   5.8 ","19/01/1951",0,0,24.3,5.8,"9012"
"20","   5.5 ","20/01/1951",0,0,26.8,5.5,"9012"
"21","    7.2 ","21/01/1951",0,0,26,7.2,"9012"
"22","   6.8 ","22/01/1951",0,0,24.7,6.8,"9012"
"23","    7 ","23/01/1951",0,0,25,7,"9012"
"24","    6 ","24/01/1951",0,0,24,6,"9012"
"25","    7.3 ","25/01/1951",0,0,23,7.3,"9012"
"26","   5 ","26/01/1951",0,0,23.2,5,"9012"
"27","   5.2 ","27/01/1951",0,0,23.3,5.2,"9012"
"28","   7.5 ","28/01/1951",0,0,23.8,7.5,"9012"
"29","    7.3 ","29/01/1951",0,0,24,7.3,"9012"
"30","    7.2 ","30/01/1951",0,0,26,7.2,"9012"
"31","   7 ","31/01/1951",0,0,25.7,7,"9012"
"32","    6 ","01/02/1951",0,0,25,6,"9012"
"33","   6.5 ","02/02/1951",0,0,24.7,6.5,"9012"
"34","   3.3 ","03/02/1951",0,0,23.7,3.3,"9012"
"35","   7 ","04/02/1951",0,0,23.9,7,"9012"
"36","   2.7 ","05/02/1951",0,0,23.3,2.7,"9012"
"37","   6 ","06/02/1951",0,0,23.8,6,"9012"
"38","   6 ","07/02/1951",0,0,23.3,6,"9012"
"39","   3.8 ","08/02/1951",0,0,22.5,3.8,"9012"
"40","   3.2 ","09/02/1951",0,0,23.8,3.2,"9012"
"41","   3.7 ","10/02/1951",0,0,22.2,3.7,"9012"
"42","   3.5 ","11/02/1951",0,0,21.3,3.5,"9012"
"43","   4.3 ","12/02/1951",0,0,23.7,4.3,"9012"
"44","   6.8 ","13/02/1951",0,0,23.7,6.8,"9012"
"45","   9 ","14/02/1951",0,0,26.3,9,"9012"
"46","   7.8 ","15/02/1951",0,0,24.7,7.8,"9012"
"47","   7.5 ","16/02/1951",0,0,23.7,7.5,"9012"
"48","    8 ","17/02/1951",0,0,22,8,"9012"
"49","    7 ","18/02/1951",0,0,28,7,"9012"
"50","   8 ","19/02/1951",0,0,28.8,8,"9012"
"51","   8 ","20/02/1951",0,0,29.5,8,"9012"
"52","   8.8 ","21/02/1951",0,0,26.7,8.8,"9012"
"53","   7.7 ","22/02/1951",0,0,27.3,7.7,"9012"
"54","   8.7 ","23/02/1951",0,0,27.8,8.7,"9012"
"55","   8 ","24/02/1951",0,0,27.7,8,"9012"
"56","   7.7 ","25/02/1951",0,0,27.5,7.7,"9012"
"57","   8.7 ","26/02/1951",0,0,29.2,8.7,"9012"
"58","   8.8 ","27/02/1951",0,0,29.2,8.8,"9012"
