"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","ULO   NULO","01/01/1952",0,0,NA,NA,"9054"
"2","ULO   NULO","02/01/1952",0,0,NA,NA,"9054"
"3","ULO   NULO","03/01/1952",0,0,NA,NA,"9054"
"4","ULO   NULO","04/01/1952",0,0,NA,NA,"9054"
"5","ULO   NULO","05/01/1952",0,0,NA,NA,"9054"
"6","ULO   NULO","06/01/1952",0,0,NA,NA,"9054"
"7","ULO   NULO","07/01/1952",0,0,NA,NA,"9054"
"8","ULO   NULO","08/01/1952",0,0,NA,NA,"9054"
"9","ULO   NULO","09/01/1952",0,0,NA,NA,"9054"
"10","ULO   NULO","10/01/1952",0,0,NA,NA,"9054"
"11","ULO   NULO","11/01/1952",0,0,NA,NA,"9054"
"12","ULO   NULO","12/01/1952",0,0,NA,NA,"9054"
"13","ULO   NULO","13/01/1952",0,0,NA,NA,"9054"
"14","ULO   NULO","14/01/1952",0,0,NA,NA,"9054"
"15","ULO   NULO","15/01/1952",0,0,NA,NA,"9054"
"16","ULO   NULO","16/01/1952",0,0,NA,NA,"9054"
"17","ULO   NULO","17/01/1952",0,0,NA,NA,"9054"
"18","ULO   NULO","18/01/1952",0,0,NA,NA,"9054"
"19","ULO   NULO","19/01/1952",0,0,NA,NA,"9054"
"20","ULO   NULO","20/01/1952",0,0,NA,NA,"9054"
"21","ULO   NULO","21/01/1952",0,0,NA,NA,"9054"
"22","ULO   NULO","22/01/1952",0,0,NA,NA,"9054"
"23","ULO   NULO","23/01/1952",0,0,NA,NA,"9054"
"24","ULO   NULO","24/01/1952",0,0,NA,NA,"9054"
"25","ULO   NULO","25/01/1952",0,0,NA,NA,"9054"
"26","ULO   NULO","26/01/1952",0,0,NA,NA,"9054"
"27","ULO   NULO","27/01/1952",0,0,NA,NA,"9054"
"28","ULO   NULO","28/01/1952",0,0,NA,NA,"9054"
"29","ULO   NULO","29/01/1952",0,0,NA,NA,"9054"
"30","ULO   NULO","30/01/1952",0,0,NA,NA,"9054"
"31","ULO   NULO","31/01/1952",12,0,NA,NA,"9054"
"32","ULO   NULO","01/02/1952",4.5,0,NA,NA,"9054"
"33","ULO   NULO","02/02/1952",0,0,NA,NA,"9054"
"34","ULO   NULO","03/02/1952",0,0,NA,NA,"9054"
"35","ULO   NULO","04/02/1952",0,0,NA,NA,"9054"
"36","ULO   NULO","05/02/1952",0,0,NA,NA,"9054"
"37","ULO   NULO","06/02/1952",0,0,NA,NA,"9054"
"38","ULO   NULO","07/02/1952",0,0,NA,NA,"9054"
"39","ULO   NULO","08/02/1952",0,0,NA,NA,"9054"
"40","ULO   NULO","09/02/1952",0,0,NA,NA,"9054"
"41","ULO   NULO","10/02/1952",0,0,NA,NA,"9054"
"42","ULO   NULO","11/02/1952",0,0,NA,NA,"9054"
"43","ULO   NULO","12/02/1952",0,0,NA,NA,"9054"
"44","ULO   NULO","13/02/1952",0,0,NA,NA,"9054"
"45","ULO   NULO","14/02/1952",0,0,NA,NA,"9054"
"46","ULO   NULO","15/02/1952",0,0,NA,NA,"9054"
"47","ULO   NULO","16/02/1952",0,0,NA,NA,"9054"
"48","ULO   NULO","17/02/1952",0,0,NA,NA,"9054"
"49","ULO   NULO","18/02/1952",0,0,NA,NA,"9054"
"50","ULO   NULO","19/02/1952",0,0,NA,NA,"9054"
"51","ULO   NULO","20/02/1952",0,0,NA,NA,"9054"
"52","ULO   NULO","21/02/1952",0,0,NA,NA,"9054"
"53","ULO   NULO","22/02/1952",0,0,NA,NA,"9054"
"54","ULO   NULO","23/02/1952",0,0,NA,NA,"9054"
"55","ULO   NULO","24/02/1952",0,0,NA,NA,"9054"
"56","ULO   NULO","25/02/1952",0,0,NA,NA,"9054"
"57","ULO   NULO","26/02/1952",0,0,NA,NA,"9054"
"58","ULO   NULO","27/02/1952",0,0,NA,NA,"9054"
"59","ULO   NULO","28/02/1952",0,0,NA,NA,"9054"
"60","ULO   NULO","29/02/1952",0,0,NA,NA,"9054"
"61","ULO   NULO","01/03/1952",0,0,NA,NA,"9054"
"62","ULO   NULO","02/03/1952",0,0,NA,NA,"9054"
"63","ULO   NULO","03/03/1952",0,0,NA,NA,"9054"
"64","ULO   NULO","04/03/1952",0,0,NA,NA,"9054"
"65","ULO   NULO","05/03/1952",0,0,NA,NA,"9054"
"66","ULO   NULO","06/03/1952",0,0,NA,NA,"9054"
"67","ULO   NULO","07/03/1952",0,0,NA,NA,"9054"
"68","ULO   NULO","08/03/1952",0,0,NA,NA,"9054"
"69","ULO   NULO","09/03/1952",0,0,NA,NA,"9054"
"70","ULO   NULO","10/03/1952",0,0,NA,NA,"9054"
"71","ULO   NULO","11/03/1952",0,0,NA,NA,"9054"
"72","ULO   NULO","12/03/1952",0,0,NA,NA,"9054"
"73","ULO   NULO","13/03/1952",0,0,NA,NA,"9054"
"74","ULO   NULO","14/03/1952",0,0,NA,NA,"9054"
"75","ULO   NULO","15/03/1952",0,0,NA,NA,"9054"
"76","ULO   NULO","16/03/1952",0,0,NA,NA,"9054"
"77","ULO   NULO","17/03/1952",0,0,NA,NA,"9054"
"78","ULO   NULO","18/03/1952",0,0,NA,NA,"9054"
"79","ULO   NULO","19/03/1952",0,0,NA,NA,"9054"
"80","ULO   NULO","20/03/1952",0,0,NA,NA,"9054"
"81","ULO   NULO","21/03/1952",0,0,NA,NA,"9054"
"82","ULO   NULO","22/03/1952",0,0,NA,NA,"9054"
"83","ULO   NULO","23/03/1952",0,0,NA,NA,"9054"
"84","ULO   NULO","24/03/1952",0,0,NA,NA,"9054"
"85","ULO   NULO","25/03/1952",0,0,NA,NA,"9054"
"86","ULO   NULO","26/03/1952",0,0,NA,NA,"9054"
"87","ULO   NULO","27/03/1952",0,0,NA,NA,"9054"
"88","ULO   NULO","28/03/1952",0,0,NA,NA,"9054"
"89","ULO   NULO","29/03/1952",0,0,NA,NA,"9054"
"90","ULO   NULO","30/03/1952",0,0,NA,NA,"9054"
