"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","ULO   NULO","01/01/1976",0,0,NA,NA,"9070"
"2","ULO   NULO","02/01/1976",0,0,NA,NA,"9070"
"3","ULO   NULO","03/01/1976",0,0,NA,NA,"9070"
"4","ULO   NULO","04/01/1976",0,0,NA,NA,"9070"
"5","ULO   NULO","05/01/1976",0,0,NA,NA,"9070"
"6","ULO   NULO","06/01/1976",0,0,NA,NA,"9070"
"7","ULO   NULO","07/01/1976",0,0,NA,NA,"9070"
"8","    5 ","08/01/1976",0,0,27,5,"9070"
"9","    5 ","09/01/1976",0,0,25,5,"9070"
"10","   12.5 ","10/01/1976",0,0,24.5,12.5,"9070"
"11","    11 ","11/01/1976",0,0,24,11,"9070"
"12","ULO   NULO","12/01/1976",0,0,NA,NA,"9070"
"13","ULO   NULO","13/01/1976",0,0,NA,NA,"9070"
"14","   10 ","14/01/1976",0,0,27.5,10,"9070"
"15","    13.5 ","15/01/1976",0,0,25,13.5,"9070"
"16","   12 ","16/01/1976",0,0,26.5,12,"9070"
"17","   10 ","17/01/1976",0,0,21.5,10,"9070"
"18","   12 ","18/01/1976",0,0,24.5,12,"9070"
"19","ULO   NULO","19/01/1976",0,0,NA,NA,"9070"
"20","ULO   NULO","20/01/1976",0,0,NA,NA,"9070"
"21","   11 ","21/01/1976",0,0,26.5,11,"9070"
"22","    11.5 ","22/01/1976",0,0,22,11.5,"9070"
"23","    13 ","23/01/1976",0,0,23,13,"9070"
"24","    10 ","24/01/1976",0,0,23,10,"9070"
"25","   13 ","25/01/1976",0,0,23.5,13,"9070"
"26","ULO   NULO","26/01/1976",0,0,NA,NA,"9070"
"27","ULO   NULO","27/01/1976",0,0,NA,NA,"9070"
"28","   11 ","28/01/1976",0,0,22.5,11,"9070"
"29","    12 ","29/01/1976",0,0,23,12,"9070"
"30","    13 ","30/01/1976",0,0,21,13,"9070"
"31","ULO   NULO","31/01/1976",0,0,NA,NA,"9070"
"32","   12.5 ","10/06/1976",19,0,24.5,12.5,"9070"
"33","    11 ","11/06/1976",0,0,24,11,"9070"
"34","    13.5 ","15/06/1976",0,0,25,13.5,"9070"
"35","   12 ","16/06/1976",13,0,26.5,12,"9070"
"36","   10.5 ","17/06/1976",0,0,21.5,10.5,"9070"
"37","   12 ","18/06/1976",0,0,24.5,12,"9070"
"38","    11.5 ","22/06/1976",0,0,22,11.5,"9070"
"39","    13 ","23/06/1976",0,0,23,13,"9070"
"40","    10 ","24/06/1976",0,0,23,10,"9070"
"41","   13 ","25/06/1976",0,0,23.5,13,"9070"
"42","    12 ","29/06/1976",0,0,23,12,"9070"
"43","    13 ","30/06/1976",0,0,21,13,"9070"
"44","   12.5 ","01/07/1976",0,0,20.5,12.5,"9070"
"45","ULO   NULO","02/07/1976",0,0,NA,NA,"9070"
"46","ULO   NULO","03/07/1976",0,0,NA,NA,"9070"
"47","ULO   NULO","04/07/1976",0,0,NA,NA,"9070"
"48","ULO   NULO","05/07/1976",0,0,NA,NA,"9070"
"49","   11.5 ","06/07/1976",0,0,22.5,11.5,"9070"
"50","    11 ","07/07/1976",0,0,22,11,"9070"
"51","    12.5 ","08/07/1976",0,0,21,12.5,"9070"
"52","ULO   NULO","09/07/1976",0,0,NA,NA,"9070"
"53","ULO   NULO","10/07/1976",0,0,NA,NA,"9070"
"54","ULO   NULO","11/07/1976",0,0,NA,NA,"9070"
"55","ULO   NULO","12/07/1976",0,0,NA,NA,"9070"
"56","    13 ","13/07/1976",0,0,23,13,"9070"
"57","   11.5 ","14/07/1976",0,0,23.5,11.5,"9070"
"58","   12 ","15/07/1976",0,0,23.5,12,"9070"
"59","ULO   NULO","16/07/1976",0,0,NA,NA,"9070"
"60","ULO   NULO","17/07/1976",0,0,NA,NA,"9070"
"61","ULO   NULO","18/07/1976",0,0,NA,NA,"9070"
"62","ULO   NULO","19/07/1976",0,0,NA,NA,"9070"
"63","   10 ","20/07/1976",0,0,22.5,10,"9070"
"64","    11 ","21/07/1976",0,0,20,11,"9070"
"65","   10 ","22/07/1976",0,0,22.5,10,"9070"
"66","ULO   NULO","23/07/1976",0,0,NA,NA,"9070"
"67","ULO   NULO","24/07/1976",0,0,NA,NA,"9070"
"68","ULO   NULO","25/07/1976",0,0,NA,NA,"9070"
"69","ULO   NULO","26/07/1976",0,0,NA,NA,"9070"
"70","    10 ","27/07/1976",0,0,22,10,"9070"
"71","    10 ","28/07/1976",0,0,22,10,"9070"
"72","   11 ","29/07/1976",0,0,23.5,11,"9070"
"73","ULO   NULO","30/07/1976",0,0,NA,NA,"9070"
"74","ULO   NULO","31/07/1976",0,0,NA,NA,"9070"
"75","ULO   NULO","01/08/1976",0,0,NA,NA,"9070"
"76","ULO   NULO","02/08/1976",0,0,NA,NA,"9070"
"77","   9 ","03/08/1976",0,0,22.5,9,"9070"
"78","    9.5 ","04/08/1976",0,0,23,9.5,"9070"
"79","   9 ","05/08/1976",0,0,23.5,9,"9070"
"80","ULO   NULO","06/08/1976",0,0,NA,NA,"9070"
"81","ULO   NULO","07/08/1976",0,0,NA,NA,"9070"
"82","ULO   NULO","08/08/1976",0,0,NA,NA,"9070"
"83","ULO   NULO","09/08/1976",0,0,NA,NA,"9070"
"84","   9.5 ","10/08/1976",0,0,22.5,9.5,"9070"
"85","   11 ","11/08/1976",0,0,22.5,11,"9070"
"86","   10.5 ","12/08/1976",0,0,23.5,10.5,"9070"
"87","ULO   NULO","13/08/1976",0,0,NA,NA,"9070"
"88","ULO   NULO","14/08/1976",0,0,NA,NA,"9070"
"89","ULO   NULO","15/08/1976",0,0,NA,NA,"9070"
"90","ULO   NULO","16/08/1976",0,0,NA,NA,"9070"
"91","   12 ","17/08/1976",0,0,20.5,12,"9070"
"92","   12 ","18/08/1976",0,0,12.5,12,"9070"
