"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","    5 ","01/01/1961",0,4.2,20,5,"15094"
"2","   3.5 ","02/01/1961",0,3.3,21.5,3.5,"15094"
"3","    1.5 ","03/01/1961",0,3.4,21,1.5,"15094"
"4","    4 ","04/01/1961",0,2.8,0,4,"15094"
"5","   NULO","05/01/1961",0,3.7,0,NA,"15094"
"6","   NULO","06/01/1961",0,5.1,0,NA,"15094"
"7","   NULO","07/01/1961",0,4.8,0,NA,"15094"
"8","   NULO","08/01/1961",0,5.2,0,NA,"15094"
"9","   NULO","09/01/1961",0,3.5,0,NA,"15094"
"10","   NULO","10/01/1961",1,2.9,0,NA,"15094"
"11","   NULO","11/01/1961",0.5,3.9,0,NA,"15094"
"12","   NULO","12/01/1961",7,4.8,0,NA,"15094"
"13","   NULO","13/01/1961",0,3.4,0,NA,"15094"
"14","   NULO","14/01/1961",0,2.7,0,NA,"15094"
"15","   NULO","15/01/1961",0,3.8,0,NA,"15094"
"16","   NULO","16/01/1961",0,3,0,NA,"15094"
"17","   NULO","17/01/1961",0,2.7,0,NA,"15094"
"18","   NULO","18/01/1961",0,3.8,0,NA,"15094"
"19","   NULO","19/01/1961",0,3.9,0,NA,"15094"
"20","   NULO","20/01/1961",1.5,3,0,NA,"15094"
"21","   NULO","21/01/1961",1,4.3,0,NA,"15094"
"22","   NULO","22/01/1961",0,4.3,0,NA,"15094"
"23","   NULO","23/01/1961",0,3.1,0,NA,"15094"
"24","  0.0","24/01/1961",0,4.2,19.5,0,"15094"
"25","   2.5 ","25/01/1961",0,5.9,20.5,2.5,"15094"
"26","   0.5 ","26/01/1961",0,4.4,23.5,0.5,"15094"
"27","   2 ","27/01/1961",0,6.9,23.5,2,"15094"
"28","    0.5 ","28/01/1961",0,7.7,22,0.5,"15094"
"29","    2.5 ","29/01/1961",0,6.2,24,2.5,"15094"
"30","  -1 ","30/01/1961",0,6.8,22.5,-1,"15094"
"31","   -1.5 ","31/01/1961",0,4.9,23,-1.5,"15094"
"32","    1.5 ","01/02/1961",0,4.8,22,1.5,"15094"
"33","   5 ","02/02/1961",0,4.8,18.5,5,"15094"
"34","    0.5 ","03/02/1961",0,5,18,0.5,"15094"
"35","   2.5 ","04/02/1961",0,8.7,18.5,2.5,"15094"
"36","    4 ","05/02/1961",1,2.3,17,4,"15094"
"37","    7 ","06/02/1961",3,2.6,14,7,"15094"
"38","   4 ","07/02/1961",0,5.8,19.5,4,"15094"
"39","   1.5 ","08/02/1961",0,6.8,21.5,1.5,"15094"
"40","   1 ","09/02/1961",0,5,22.5,1,"15094"
"41","   0 ","10/02/1961",0,8.1,21.5,0,"15094"
"42","  -1 ","11/02/1961",0,4.5,19.5,-1,"15094"
"43","  -7 ","12/02/1961",0,6.7,22.5,-7,"15094"
"44","  -9 ","13/02/1961",0,6.7,23.5,-9,"15094"
"45","  -9.5 ","14/02/1961",0,7.1,23.5,-9.5,"15094"
"46","  -4.5 ","15/02/1961",0,6.4,22.5,-4.5,"15094"
