"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","   1 ","01/01/1961",0,3.8,24.5,1,"15013"
"2","    1 ","02/01/1961",0,3.2,24,1,"15013"
"3","    1 ","03/01/1961",0,3.3,23,1,"15013"
"4","    2 ","04/01/1961",0,2.9,21,2,"15013"
"5","    2 ","05/01/1961",0,2.6,22,2,"15013"
"6","    2.5 ","06/01/1961",0,4.2,24,2.5,"15013"
"7","    3.5 ","07/01/1961",0,3.1,24,3.5,"15013"
"8","   4.5 ","08/01/1961",0,3.9,23.5,4.5,"15013"
"9","    4 ","09/01/1961",0,4.1,20,4,"15013"
"10","    2 ","10/01/1961",2,1.9,22,2,"15013"
"11","    2.5 ","11/01/1961",1,1.4,20,2.5,"15013"
"12","    3.5 ","12/01/1961",0,1.9,21,3.5,"15013"
"13","    2 ","13/01/1961",0,3.9,23,2,"15013"
"14","    2 ","14/01/1961",0,2.3,22,2,"15013"
"15","    1 ","15/01/1961",0,2.9,20,1,"15013"
"16","    2 ","16/01/1961",0,2.1,18,2,"15013"
"17","   3 ","17/01/1961",0,2.8,20.5,3,"15013"
"18","    4 ","18/01/1961",0,3.7,22,4,"15013"
"19","    4 ","19/01/1961",0,3.1,22,4,"15013"
"20","    5 ","20/01/1961",7,3.2,20,5,"15013"
"21","    6 ","21/01/1961",0,1.1,16,6,"15013"
"22","    3 ","22/01/1961",0,2.7,22,3,"15013"
"23","    3.5 ","23/01/1961",0,2.2,20,3.5,"15013"
"24","    4 ","24/01/1961",0,1.5,21,4,"15013"
"25","    2.5 ","25/01/1961",0,3.7,24,2.5,"15013"
"26","    2 ","26/01/1961",0,4,24,2,"15013"
"27","    1.5 ","27/01/1961",0,4,26,1.5,"15013"
"28","    2.5 ","28/01/1961",0,4.7,26,2.5,"15013"
"29","   1.5 ","29/01/1961",0,4.2,25.5,1.5,"15013"
"30","    0 ","30/01/1961",0,3.7,24,0,"15013"
"31","    1.5 ","31/01/1961",0,4.4,24,1.5,"15013"
"32","    2.5 ","01/02/1961",0,4.3,24,2.5,"15013"
"33","   2.5 ","02/02/1961",0,4.8,21.5,2.5,"15013"
"34","    1 ","03/02/1961",0,4.1,22,1,"15013"
"35","    1.5 ","04/02/1961",0,5.6,23,1.5,"15013"
"36","    2 ","05/02/1961",0,3.5,19,2,"15013"
"37","   3 ","06/02/1961",0,5.1,18.5,3,"15013"
"38","   -2 ","07/02/1961",0,4.3,24,-2,"15013"
"39","    1 ","08/02/1961",0,5,26,1,"15013"
"40","    2 ","09/02/1961",0,4.8,26,2,"15013"
"41","    3 ","10/02/1961",0,5.6,21,3,"15013"
"42","   2.5 ","11/02/1961",0,4.5,19.5,2.5,"15013"
"43","   -6 ","12/02/1961",0,5.4,23,-6,"15013"
"44","  -4 ","13/02/1961",0,4.8,25.5,-4,"15013"
"45","   -3 ","14/02/1961",0,4.3,24,-3,"15013"
"46","   -2 ","15/02/1961",0,4.9,25,-2,"15013"
"47","    2 ","16/02/1961",0,4.4,24,2,"15013"
"48","   2 ","17/02/1961",0,6.7,25.5,2,"15013"
"49","   3 ","18/02/1961",0,6,26.5,3,"15013"
"50","    3 ","19/02/1961",0,5.9,27,3,"15013"
"51","    3.5 ","20/02/1961",0,6.1,28,3.5,"15013"
"52","    4 ","21/02/1961",0,6.5,26,4,"15013"
"53","   3 ","22/02/1961",0,5.2,26.5,3,"15013"
"54","    3 ","23/02/1961",0,7.2,27,3,"15013"
"55","    3 ","24/02/1961",0,6.3,26,3,"15013"
"56","    4 ","25/02/1961",0,5.5,23,4,"15013"
"57","    3 ","26/02/1961",0,5.4,27,3,"15013"
"58","   4.5 ","27/02/1961",0,6.8,27.5,4.5,"15013"
"59","   6 ","28/02/1961",0,5.7,25.5,6,"15013"
"60","    6.5 ","01/03/1961",0,4.7,24,6.5,"15013"
"61","    4 ","02/03/1961",0,3.5,25,4,"15013"
"62","    5 ","03/03/1961",0,4.2,23,5,"15013"
"63","   6.5 ","04/03/1961",0,4.4,21.5,6.5,"15013"
"64","    7.5 ","05/03/1961",0,3.6,24,7.5,"15013"
"65","   4.5 ","06/03/1961",0,5.6,22.5,4.5,"15013"
"66","    5 ","07/03/1961",0,5.9,27,5,"15013"
"67","    4.5 ","08/03/1961",0,6.1,21,4.5,"15013"
"68","  -2 ","09/03/1961",0,5.7,23.5,-2,"15013"
"69","  -1 ","10/03/1961",0,6.4,24.5,-1,"15013"
"70","    2.5 ","11/03/1961",0,7.2,24,2.5,"15013"
"71","   3.5 ","12/03/1961",0.5,3.8,23.5,3.5,"15013"
"72","   4 ","13/03/1961",0,3.5,22.5,4,"15013"
"73","    5 ","14/03/1961",0,6.1,25,5,"15013"
"74","    6 ","15/03/1961",0,7.8,24,6,"15013"
"75","    6.5 ","16/03/1961",0,7.5,24,6.5,"15013"
"76","    4 ","17/03/1961",0,7.3,26,4,"15013"
"77","   3 ","18/03/1961",0,6.4,26.5,3,"15013"
"78","    0 ","19/03/1961",0,7.1,26,0,"15013"
"79","    2 ","20/03/1961",0,7.8,25,2,"15013"
"80","    3 ","21/03/1961",0,7.1,25,3,"15013"
"81","   5 ","22/03/1961",0,6.4,24.5,5,"15013"
"82","    4 ","23/03/1961",0,6.7,25,4,"15013"
"83","   3 ","24/03/1961",0,5.8,23.5,3,"15013"
"84","   5 ","25/03/1961",0,3.8,25.5,5,"15013"
"85","    7 ","26/03/1961",0,5.9,23,7,"15013"
"86","    8.5 ","27/03/1961",0,7.2,26,8.5,"15013"
"87","    8 ","28/03/1961",0,7.3,26,8,"15013"
"88","    9 ","29/03/1961",0,8,26,9,"15013"
"89","    10 ","30/03/1961",0,7.7,28,10,"15013"
"90","    11 ","31/03/1961",0,7.8,27,11,"15013"
"91","    13 ","01/04/1961",0,7.2,28,13,"15013"
"92","    8 ","02/04/1961",0,7.1,27,8,"15013"
"93","    4.5 ","03/04/1961",0,6.6,27,4.5,"15013"
"94","    5 ","04/04/1961",0,5,23,5,"15013"
"95","    7 ","05/04/1961",0,7.6,24,7,"15013"
"96","    9 ","06/04/1961",0,6.9,27,9,"15013"
"97","    5 ","07/04/1961",0,5.8,27,5,"15013"
"98","    6 ","08/04/1961",0,6.1,28,6,"15013"
"99","    6.5 ","09/04/1961",0,8.7,29,6.5,"15013"
"100","   5 ","10/04/1961",0,6.8,28.5,5,"15013"
"101","    7 ","11/04/1961",0,8.4,29,7,"15013"
"102","    4 ","12/04/1961",0,6.8,29,4,"15013"
"103","    6 ","13/04/1961",0,8.1,31,6,"15013"
"104","    7 ","14/04/1961",0,8.1,31,7,"15013"
"105","   8 ","15/04/1961",0,7.1,30.5,8,"15013"
"106","   8.5 ","16/04/1961",0,5.3,27.5,8.5,"15013"
"107","    8 ","17/04/1961",0,6.4,27,8,"15013"
"108","    9 ","18/04/1961",0,6.9,28,9,"15013"
"109","   7.5 ","19/04/1961",0,7.1,29.5,7.5,"15013"
"110","    8 ","20/04/1961",0,6.4,29,8,"15013"
"111","    8 ","21/04/1961",0,7.3,29,8,"15013"
"112","    8 ","22/04/1961",0,7.2,28,8,"15013"
"113","   9.5 ","23/04/1961",0,6.1,29.5,9.5,"15013"
"114","    6 ","24/04/1961",0,7.9,30,6,"15013"
"115","   8 ","25/04/1961",3,7.3,31.5,8,"15013"
"116","    8 ","26/04/1961",3.5,5.6,31,8,"15013"
"117","    8.5 ","27/04/1961",0,7.9,31,8.5,"15013"
"118","    12 ","28/04/1961",6,7.6,29,12,"15013"
"119","   12.5 ","29/04/1961",0.5,4,24.5,12.5,"15013"
"120","    9 ","30/04/1961",0,4.2,26,9,"15013"
"121","    9 ","01/05/1961",0,8.5,28,9,"15013"
"122","   9 ","02/05/1961",0,6.6,28.5,9,"15013"
"123","    7 ","03/05/1961",2,2.8,26,7,"15013"
"124","    10 ","04/05/1961",0,7,28,10,"15013"
"125","    8 ","05/05/1961",0,7.3,29,8,"15013"
"126","    9 ","06/05/1961",0,7.5,30,9,"15013"
"127","    9 ","07/05/1961",0,8.3,31,9,"15013"
"128","   8.5 ","08/05/1961",0,8.5,32.5,8.5,"15013"
"129","   6 ","09/05/1961",0,3.6,27.5,6,"15013"
"130","    3 ","10/05/1961",0,7.3,25,3,"15013"
"131","   4 ","11/05/1961",0,8.8,32.5,4,"15013"
"132","    6.5 ","12/05/1961",0,6.4,30,6.5,"15013"
"133","   6 ","13/05/1961",0,7.6,31.5,6,"15013"
"134","    7 ","14/05/1961",0,8.4,32,7,"15013"
"135","    7.5 ","15/05/1961",5.5,4.8,31,7.5,"15013"
"136","    8.5 ","16/05/1961",2.5,7.3,30,8.5,"15013"
"137","    8 ","17/05/1961",0,5.8,29,8,"15013"
"138","    11 ","18/05/1961",0,6.1,27,11,"15013"
"139","    9 ","19/05/1961",0,7.2,29,9,"15013"
"140","   10 ","20/05/1961",0,7.1,29.5,10,"15013"
"141","    8 ","21/05/1961",0,6.9,29,8,"15013"
"142","    9 ","22/05/1961",0,6.3,28,9,"15013"
"143","    8 ","23/05/1961",2.5,3.2,25,8,"15013"
"144","   12 ","24/05/1961",2.7,2.9,23.5,12,"15013"
"145","    9 ","25/05/1961",0,5.4,27,9,"15013"
"146","   6.5 ","26/05/1961",9.8,7.7,28.5,6.5,"15013"
"147","    10 ","27/05/1961",1.5,5.7,24,10,"15013"
"148","    10 ","28/05/1961",0,7.6,26,10,"15013"
"149","   7 ","29/05/1961",0,7.7,26.5,7,"15013"
"150","    5 ","30/05/1961",0,7.3,28,5,"15013"
"151","    6 ","31/05/1961",0,6.2,26,6,"15013"
"152","    12.5 ","01/06/1961",0,6.1,26,12.5,"15013"
"153","   13.5 ","02/06/1961",0,6.7,26.5,13.5,"15013"
"154","   8.5 ","03/06/1961",0,5.9,25.5,8.5,"15013"
"155","    9 ","04/06/1961",0,7.6,27,9,"15013"
"156","    10 ","05/06/1961",0,6.4,28,10,"15013"
"157","   11.5 ","06/06/1961",0,7.4,25.5,11.5,"15013"
"158","    12 ","07/06/1961",0,6.3,28,12,"15013"
"159","   13 ","08/06/1961",0,6.4,25.5,13,"15013"
"160","    11.5 ","09/06/1961",12.5,4.1,24,11.5,"15013"
"161","    12.5 ","10/06/1961",5.5,2.5,21,12.5,"15013"
"162","   13 ","11/06/1961",10,2.6,21.5,13,"15013"
"163","    13 ","12/06/1961",61.5,4.8,22,13,"15013"
"164","    12 ","13/06/1961",6.5,3.3,21,12,"15013"
"165","    13 ","14/06/1961",20.3,4.7,17,13,"15013"
"166","   13 ","15/06/1961",12,8,21.5,13,"15013"
"167","    12 ","16/06/1961",0.5,4.6,23,12,"15013"
"168","    13 ","17/06/1961",4.3,3.4,24,13,"15013"
"169","    13 ","18/06/1961",3.3,2.7,25,13,"15013"
"170","    12 ","19/06/1961",2,1.1,23,12,"15013"
"171","    13 ","20/06/1961",26,2.1,19,13,"15013"
"172","   12 ","21/06/1961",0,6.8,24.5,12,"15013"
"173","   11 ","22/06/1961",4.8,3.3,22.5,11,"15013"
"174","    12 ","23/06/1961",31.8,5.3,23,12,"15013"
"175","   11 ","24/06/1961",10.9,4.5,19.5,11,"15013"
"176","   11 ","25/06/1961",0,3.9,22.5,11,"15013"
"177","    11 ","26/06/1961",9,5.3,23,11,"15013"
"178","    11 ","27/06/1961",3,5.1,23,11,"15013"
"179","    12 ","28/06/1961",0,2.6,22,12,"15013"
"180","    12 ","29/06/1961",9,3,23,12,"15013"
"181","    12 ","30/06/1961",9,3.2,21,12,"15013"
"182","    11 ","01/07/1961",2.5,3.1,22,11,"15013"
"183","   11.5 ","02/07/1961",0,2.4,22.5,11.5,"15013"
"184","    12 ","03/07/1961",0,4.3,23,12,"15013"
"185","    12.5 ","04/07/1961",5,3.5,22,12.5,"15013"
"186","   12.5 ","05/07/1961",22.3,8.2,22.5,12.5,"15013"
"187","    10 ","06/07/1961",3.5,5.4,22,10,"15013"
"188","    11.5 ","07/07/1961",2.5,4.2,20,11.5,"15013"
"189","   11 ","08/07/1961",5.5,5.3,22.5,11,"15013"
"190","    12.5 ","09/07/1961",1.5,5.6,23,12.5,"15013"
"191","   12 ","10/07/1961",1,4.6,23.5,12,"15013"
"192","    11 ","11/07/1961",3.5,3.5,23,11,"15013"
"193","    12.5 ","12/07/1961",8,3.3,23,12.5,"15013"
"194","   13 ","13/07/1961",13,2.2,20.5,13,"15013"
"195","    9 ","14/07/1961",6,4.5,23,9,"15013"
"196","   8 ","15/07/1961",0,6.8,23.5,8,"15013"
"197","   9 ","16/07/1961",0,6.4,24.5,9,"15013"
"198","    9.5 ","17/07/1961",0.5,7.6,23,9.5,"15013"
"199","    10 ","18/07/1961",0,6.3,24,10,"15013"
"200","    12 ","19/07/1961",0,7.9,25,12,"15013"
"201","    10 ","20/07/1961",0,3.9,24,10,"15013"
"202","    11 ","21/07/1961",11,3.9,23,11,"15013"
"203","   11.5 ","22/07/1961",3,7.2,23.5,11.5,"15013"
"204","    12 ","23/07/1961",13,4.9,23,12,"15013"
"205","    11 ","24/07/1961",0,4.1,22,11,"15013"
"206","    11.5 ","25/07/1961",0,6.1,20,11.5,"15013"
"207","    11 ","26/07/1961",2,2.6,20,11,"15013"
"208","    12 ","27/07/1961",2,2.9,21,12,"15013"
"209","    11 ","28/07/1961",0,3.1,22,11,"15013"
"210","   11 ","29/07/1961",0,5.1,24.5,11,"15013"
"211","    10 ","30/07/1961",0,6.4,23,10,"15013"
"212","    12 ","31/07/1961",0.5,4.1,18,12,"15013"
"213","    10 ","01/08/1961",33.5,2.9,22,10,"15013"
"214","   8.5 ","02/08/1961",0,3.1,22.5,8.5,"15013"
"215","    11 ","03/08/1961",0,7.5,22,11,"15013"
"216","    12 ","04/08/1961",5,3.9,23,12,"15013"
"217","    11 ","05/08/1961",7.5,4.6,23,11,"15013"
"218","    10 ","06/08/1961",10,6.2,25,10,"15013"
"219","    9 ","07/08/1961",5.5,4.4,24,9,"15013"
"220","   10 ","08/08/1961",5.3,6.1,24.5,10,"15013"
"221","    9 ","09/08/1961",0,5.1,25,9,"15013"
"222","   12.5 ","10/08/1961",1.5,6.3,25.5,12.5,"15013"
"223","    13 ","11/08/1961",5.6,4.6,23,13,"15013"
"224","    9 ","12/08/1961",5,4.4,24,9,"15013"
"225","    10 ","13/08/1961",0,4.3,23,10,"15013"
"226","    11 ","14/08/1961",0,7.4,24,11,"15013"
"227","   10.5 ","15/08/1961",0,4.7,24.5,10.5,"15013"
"228","    10.5 ","16/08/1961",1,6.1,24,10.5,"15013"
"229","    12 ","17/08/1961",0,2.3,23,12,"15013"
"230","    13 ","18/08/1961",14.5,5.1,25,13,"15013"
"231","    12 ","19/08/1961",0,5.8,26,12,"15013"
"232","   9 ","20/08/1961",0,4.6,25.5,9,"15013"
"233","   11 ","21/08/1961",0,5.7,26.5,11,"15013"
"234","    9 ","22/08/1961",2,1.2,26,9,"15013"
"235","   9 ","23/08/1961",0,7.1,27.5,9,"15013"
"236","    4 ","24/08/1961",0,5.9,27,4,"15013"
"237","   4.5 ","25/08/1961",0,6.8,26.5,4.5,"15013"
"238","    5 ","26/08/1961",0,4.7,27,5,"15013"
"239","    8 ","27/08/1961",0,6.5,27,8,"15013"
"240","   9 ","28/08/1961",2,6,27.5,9,"15013"
"241","   12 ","29/08/1961",0,5.5,26.5,12,"15013"
"242","    13 ","30/08/1961",0,7.2,26,13,"15013"
"243","    13 ","31/08/1961",3.5,4.1,27,13,"15013"
"244","   9 ","01/09/1961",4,4.1,27.5,9,"15013"
"245","    12 ","02/09/1961",7,3.7,26,12,"15013"
"246","    10 ","03/09/1961",34,9.3,24,10,"15013"
"247","    10 ","04/09/1961",0,4.3,26,10,"15013"
"248","    9 ","05/09/1961",0,5.2,26,9,"15013"
"249","   7 ","06/09/1961",0,4.3,22.5,7,"15013"
"250","    10 ","07/09/1961",0,7.1,24,10,"15013"
"251","    9 ","08/09/1961",0,3.2,23,9,"15013"
"252","    9 ","09/09/1961",2.5,2.8,24,9,"15013"
"253","    11 ","10/09/1961",6.3,2.1,22,11,"15013"
"254","    10.5 ","11/09/1961",1.5,1.1,22,10.5,"15013"
"255","    12.5 ","12/09/1961",2,1.1,21,12.5,"15013"
"256","   12 ","13/09/1961",6.3,2.5,21.5,12,"15013"
"257","    12 ","14/09/1961",6.6,0.4,20,12,"15013"
"258","    11 ","15/09/1961",11.9,8.5,21,11,"15013"
"259","    11.5 ","16/09/1961",3.2,1.8,19,11.5,"15013"
"260","    11.5 ","17/09/1961",4.8,2.9,22,11.5,"15013"
"261","    12 ","18/09/1961",0,3.1,21,12,"15013"
"262","    7.5 ","19/09/1961",0,4.1,24,7.5,"15013"
"263","   8 ","20/09/1961",0,2.6,24.5,8,"15013"
"264","    8.5 ","21/09/1961",0,4.3,26,8.5,"15013"
"265","    9 ","22/09/1961",1,4.2,25,9,"15013"
"266","    11 ","23/09/1961",7.5,2.9,23,11,"15013"
"267","   11 ","24/09/1961",0.6,3.8,23.5,11,"15013"
"268","    10 ","25/09/1961",0,4.1,23,10,"15013"
"269","   11.5 ","26/09/1961",0.2,4.5,23.5,11.5,"15013"
"270","    12 ","27/09/1961",0,6.4,24,12,"15013"
"271","   9 ","28/09/1961",0,4.1,22.5,9,"15013"
"272","    8 ","29/09/1961",0,4.6,24,8,"15013"
"273","   6 ","30/09/1961",0,6.1,24.5,6,"15013"
"274","    6 ","01/10/1961",0,5.8,24,6,"15013"
"275","   6 ","02/10/1961",0,4.4,24.5,6,"15013"
"276","   9 ","03/10/1961",0,2.9,23.5,9,"15013"
"277","   10 ","04/10/1961",1,3.3,22.5,10,"15013"
"278","    8 ","05/10/1961",0,3.1,24,8,"15013"
"279","    7 ","06/10/1961",0,4,23,7,"15013"
"280","   7.5 ","07/10/1961",2,4.4,23.5,7.5,"15013"
"281","   9 ","08/10/1961",0,3.5,24.5,9,"15013"
"282","    9 ","09/10/1961",0,4.2,24,9,"15013"
"283","    10 ","10/10/1961",0,0,24,10,"15013"
"284","    7.5 ","11/10/1961",0,5.7,22,7.5,"15013"
"285","    10 ","12/10/1961",0,5.3,21,10,"15013"
"286","    5 ","13/10/1961",1,2.7,19,5,"15013"
"287","    9 ","14/10/1961",2,1.1,17,9,"15013"
"288","    6 ","15/10/1961",1.5,1.3,8.5,6,"15013"
"289","    2.5 ","16/10/1961",0,2.9,17,2.5,"15013"
"290","    2.5 ","17/10/1961",0,3.8,23,2.5,"15013"
"291","    4 ","18/10/1961",0,4.5,24,4,"15013"
"292","    4 ","19/10/1961",0,6.1,26,4,"15013"
"293","   2.5 ","20/10/1961",0,5.3,22.5,2.5,"15013"
"294","    3 ","21/10/1961",0,4.3,23,3,"15013"
"295","   5 ","22/10/1961",0,4.2,24.5,5,"15013"
"296","    6 ","23/10/1961",0,5.8,25,6,"15013"
"297","    5.5 ","24/10/1961",0,6.8,25,5.5,"15013"
"298","    5.5 ","25/10/1961",0,5.4,24,5.5,"15013"
"299","    7 ","26/10/1961",0,2.9,24,7,"15013"
"300","    4 ","27/10/1961",0,4.1,21,4,"15013"
"301","   4 ","28/10/1961",0,3.4,23.5,4,"15013"
"302","    5.5 ","29/10/1961",0,3.8,24,5.5,"15013"
"303","    7 ","30/10/1961",0,5.7,24,7,"15013"
"304","   4 ","31/10/1961",0,5.7,22.5,4,"15013"
"305","   4 ","01/11/1961",0,2.9,25.5,4,"15013"
"306","   6 ","02/11/1961",0,4.9,26.5,6,"15013"
"307","   7 ","03/11/1961",0,3.1,22.5,7,"15013"
"308","    8.5 ","04/11/1961",0,5.1,19,8.5,"15013"
"309","    8.5 ","05/11/1961",0.6,2.2,18,8.5,"15013"
