"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","ULO   NULO","01/04/1968",0,0,NA,NA,"9036"
"2","ULO   NULO","02/04/1968",0,0,NA,NA,"9036"
"3","ULO   NULO","03/04/1968",3.3,0,NA,NA,"9036"
"4","ULO   NULO","04/04/1968",0,0,NA,NA,"9036"
"5","ULO   NULO","05/04/1968",4.9,0,NA,NA,"9036"
"6","ULO   NULO","06/04/1968",0,0,NA,NA,"9036"
"7","ULO   NULO","07/04/1968",0,0,NA,NA,"9036"
"8","ULO   NULO","08/04/1968",2.5,0,NA,NA,"9036"
"9","ULO   NULO","09/04/1968",0,0,NA,NA,"9036"
"10","ULO   NULO","10/04/1968",4.3,0,NA,NA,"9036"
"11","ULO   NULO","11/04/1968",2,0,NA,NA,"9036"
"12","ULO   NULO","12/04/1968",0,0,NA,NA,"9036"
"13","ULO   NULO","13/04/1968",0,0,NA,NA,"9036"
"14","ULO   NULO","14/04/1968",0,0,NA,NA,"9036"
"15","ULO   NULO","15/04/1968",0,0,NA,NA,"9036"
"16","ULO   NULO","16/04/1968",0,0,NA,NA,"9036"
"17","ULO   NULO","17/04/1968",0,0,NA,NA,"9036"
"18","ULO   NULO","18/04/1968",0,0,NA,NA,"9036"
"19","ULO   NULO","19/04/1968",0,0,NA,NA,"9036"
"20","ULO   NULO","20/04/1968",0,0,NA,NA,"9036"
"21","ULO   NULO","21/04/1968",2,0,NA,NA,"9036"
"22","ULO   NULO","22/04/1968",0,0,NA,NA,"9036"
"23","ULO   NULO","23/04/1968",0,0,NA,NA,"9036"
"24","ULO   NULO","24/04/1968",33,0,NA,NA,"9036"
"25","ULO   NULO","25/04/1968",0,0,NA,NA,"9036"
"26","ULO   NULO","26/04/1968",1.8,0,NA,NA,"9036"
"27","ULO   NULO","27/04/1968",0,0,NA,NA,"9036"
"28","ULO   NULO","28/04/1968",0.7,0,NA,NA,"9036"
"29","ULO   NULO","29/04/1968",13.5,0,NA,NA,"9036"
"30","ULO   NULO","30/04/1968",8.7,0,NA,NA,"9036"
"31","ULO   NULO","01/05/1968",3.5,0,NA,NA,"9036"
"32","ULO   NULO","02/05/1968",2.5,0,NA,NA,"9036"
"33","ULO   NULO","03/05/1968",0.2,0,NA,NA,"9036"
"34","ULO   NULO","04/05/1968",3.5,0,NA,NA,"9036"
"35","ULO   NULO","05/05/1968",0,0,NA,NA,"9036"
"36","ULO   NULO","06/05/1968",2.3,0,NA,NA,"9036"
"37","ULO   NULO","07/05/1968",5.3,0,NA,NA,"9036"
"38","ULO   NULO","08/05/1968",3.8,0,NA,NA,"9036"
