"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","    7.5 ","01/01/1962",0,0,22,7.5,"9006"
"2","   8 ","02/01/1962",0,0,23.5,8,"9006"
"3","   6 ","03/01/1962",0,0,21.5,6,"9006"
"4","    7 ","04/01/1962",0,0,23,7,"9006"
"5","    5 ","05/01/1962",0,0,24,5,"9006"
"6","    6 ","06/01/1962",0,0,22,6,"9006"
"7","    6.5 ","07/01/1962",0,0,23,6.5,"9006"
"8","    6 ","08/01/1962",0,0,22,6,"9006"
"9","    5 ","09/01/1962",0,0,23,5,"9006"
"10","    6 ","10/01/1962",0,0,21,6,"9006"
"11","    5 ","11/01/1962",0,0,23,5,"9006"
"12","    6 ","12/01/1962",0,0,23,6,"9006"
"13","    6 ","13/01/1962",0,0,21,6,"9006"
"14","    4 ","14/01/1962",0,0,23,4,"9006"
"15","    5 ","15/01/1962",0,0,24,5,"9006"
"16","    7 ","16/01/1962",0,0,22,7,"9006"
"17","    6 ","17/01/1962",0,0,24,6,"9006"
"18","    5 ","18/01/1962",0,0,22,5,"9006"
"19","    6 ","19/01/1962",0,0,22,6,"9006"
"20","    7 ","20/01/1962",0,0,23,7,"9006"
"21","    6 ","21/01/1962",0,0,23,6,"9006"
"22","    7 ","22/01/1962",0,0,23,7,"9006"
"23","    7 ","23/01/1962",0,0,24,7,"9006"
"24","    7.5 ","24/01/1962",0,0,25,7.5,"9006"
"25","    6 ","25/01/1962",0,0,24,6,"9006"
"26","    7 ","26/01/1962",0,0,25,7,"9006"
"27","    8 ","27/01/1962",0,0,24,8,"9006"
"28","    8 ","28/01/1962",0,0,23,8,"9006"
"29","    7.5 ","29/01/1962",0,0,24,7.5,"9006"
"30","    3 ","30/01/1962",0,0,21,3,"9006"
"31","    3 ","31/01/1962",0,0,20,3,"9006"
"32","    6 ","01/02/1962",0,0,23,6,"9006"
"33","    7 ","02/02/1962",0,0,21,7,"9006"
"34","    8 ","03/02/1962",0,0,24,8,"9006"
"35","   6 ","04/02/1962",0,0,23.5,6,"9006"
"36","   6.2 ","05/02/1962",0,0,22.5,6.2,"9006"
"37","    7 ","06/02/1962",0,0,24,7,"9006"
"38","    8 ","07/02/1962",1,0,25,8,"9006"
"39","    6 ","08/02/1962",0,0,23,6,"9006"
"40","    7.5 ","09/02/1962",0,0,24,7.5,"9006"
"41","    9 ","10/02/1962",0,0,25,9,"9006"
"42","    9 ","11/02/1962",0,0,24,9,"9006"
"43","    9 ","12/02/1962",0,0,23,9,"9006"
"44","    4 ","13/02/1962",0,0,23,4,"9006"
"45","    5 ","14/02/1962",0,0,25,5,"9006"
"46","    8 ","15/02/1962",0,0,24,8,"9006"
"47","   8.2 ","16/02/1962",0,0,23.5,8.2,"9006"
"48","    10 ","17/02/1962",0,0,25,10,"9006"
"49","    7 ","18/02/1962",0,0,21,7,"9006"
"50","    9 ","19/02/1962",0,0,24,9,"9006"
"51","    8 ","20/02/1962",0,0,25,8,"9006"
"52","    6.5 ","21/02/1962",0,0,22,6.5,"9006"
"53","    9.5 ","22/02/1962",0,0,29,9.5,"9006"
"54","    8 ","23/02/1962",0,0,27,8,"9006"
"55","    10 ","24/02/1962",0,0,25,10,"9006"
"56","    8 ","25/02/1962",0,0,24,8,"9006"
"57","    10 ","26/02/1962",0,0,29,10,"9006"
"58","    11.5 ","27/02/1962",0,0,28,11.5,"9006"
"59","    11 ","28/02/1962",0,0,27,11,"9006"
"60","   10 ","01/03/1962",0,0,27.5,10,"9006"
"61","    11 ","02/03/1962",0,0,28,11,"9006"
"62","    11 ","03/03/1962",0,0,27,11,"9006"
"63","    9 ","04/03/1962",0,0,25,9,"9006"
"64","    10 ","05/03/1962",0,0,26,10,"9006"
"65","    12 ","06/03/1962",0,0,28,12,"9006"
"66","    7 ","07/03/1962",0,0,26,7,"9006"
"67","    11 ","08/03/1962",0,0,27,11,"9006"
"68","    12 ","09/03/1962",0,0,28,12,"9006"
"69","    8 ","10/03/1962",0,0,25,8,"9006"
"70","    9 ","11/03/1962",0,0,27,9,"9006"
"71","    10 ","12/03/1962",0,0,28,10,"9006"
"72","    11 ","13/03/1962",0,0,28,11,"9006"
"73","    12 ","14/03/1962",0,0,28,12,"9006"
"74","    9 ","15/03/1962",0,0,27,9,"9006"
"75","    9 ","16/03/1962",0,0,28,9,"9006"
"76","    10 ","17/03/1962",0,0,27,10,"9006"
"77","    9 ","18/03/1962",0,0,27,9,"9006"
"78","    8 ","19/03/1962",0,0,27,8,"9006"
"79","    10 ","20/03/1962",0,0,26,10,"9006"
"80","    11 ","21/03/1962",0,0,28,11,"9006"
"81","    12 ","22/03/1962",0,0,29,12,"9006"
"82","    12 ","23/03/1962",0,0,28,12,"9006"
"83","    11 ","24/03/1962",0,0,28,11,"9006"
"84","    9 ","25/03/1962",0,0,29,9,"9006"
"85","    10 ","26/03/1962",0,0,30,10,"9006"
"86","    9 ","27/03/1962",1,0,26,9,"9006"
"87","    8 ","28/03/1962",0,0,25,8,"9006"
"88","    8 ","29/03/1962",0,0,27,8,"9006"
"89","    10 ","30/03/1962",0,0,27,10,"9006"
"90","    10 ","31/03/1962",0,0,29,10,"9006"
"91","    10 ","01/04/1962",0,0,29,10,"9006"
"92","    8 ","02/04/1962",0,0,29,8,"9006"
"93","    11 ","03/04/1962",0,0,28,11,"9006"
"94","    9 ","04/04/1962",1,0,26,9,"9006"
"95","    8 ","05/04/1962",1.5,0,25,8,"9006"
"96","    11 ","06/04/1962",0,0,27,11,"9006"
"97","    11 ","07/04/1962",0,0,28,11,"9006"
"98","    10 ","08/04/1962",0,0,27,10,"9006"
"99","    9 ","09/04/1962",0,0,26,9,"9006"
"100","    9 ","10/04/1962",0,0,25,9,"9006"
"101","    8 ","11/04/1962",0,0,27,8,"9006"
"102","    9 ","12/04/1962",26,0,28,9,"9006"
"103","    7 ","13/04/1962",49,0,27,7,"9006"
"104","    8 ","14/04/1962",48,0,23,8,"9006"
"105","    10 ","15/04/1962",10,0,26,10,"9006"
"106","    11 ","16/04/1962",12,0,25,11,"9006"
"107","    8 ","17/04/1962",46,0,23,8,"9006"
"108","    9 ","18/04/1962",37,0,26,9,"9006"
"109","    11 ","19/04/1962",0,0,27,11,"9006"
"110","    11 ","20/04/1962",0,0,28,11,"9006"
"111","    11 ","21/04/1962",0,0,29,11,"9006"
"112","    12 ","22/04/1962",0,0,27,12,"9006"
"113","ULO   NULO","23/04/1962",0,0,NA,NA,"9006"
"114","ULO   NULO","24/04/1962",0,0,NA,NA,"9006"
"115","ULO   NULO","25/04/1962",0,0,NA,NA,"9006"
"116","    12 ","26/04/1962",0,0,28,12,"9006"
"117","    10 ","27/04/1962",0,0,27,10,"9006"
"118","    12 ","28/04/1962",0,0,29,12,"9006"
"119","    11 ","29/04/1962",0,0,28,11,"9006"
"120","    10 ","30/04/1962",0,0,27,10,"9006"
"121","    9 ","01/05/1962",0,0,28,9,"9006"
"122","    9 ","02/05/1962",37,0,24,9,"9006"
"123","    11 ","03/05/1962",35,0,26,11,"9006"
"124","    9 ","04/05/1962",42,0,26,9,"9006"
"125","    10 ","05/05/1962",0,0,28,10,"9006"
"126","    11 ","06/05/1962",0,0,29,11,"9006"
"127","    12 ","07/05/1962",0,0,25,12,"9006"
"128","    8 ","08/05/1962",49,0,28,8,"9006"
"129","    10 ","09/05/1962",0,0,27,10,"9006"
"130","    9 ","10/05/1962",0,0,29,9,"9006"
"131","    9 ","11/05/1962",0,0,29,9,"9006"
"132","    11 ","12/05/1962",0,0,29,11,"9006"
"133","    11 ","13/05/1962",0,0,28,11,"9006"
"134","    9 ","14/05/1962",0,0,28,9,"9006"
"135","    9 ","15/05/1962",0,0,29,9,"9006"
"136","    9 ","16/05/1962",0,0,27,9,"9006"
"137","    8 ","17/05/1962",0,0,27,8,"9006"
"138","    10 ","18/05/1962",0,0,28,10,"9006"
"139","    11 ","19/05/1962",0,0,26,11,"9006"
"140","    9 ","20/05/1962",0,0,26,9,"9006"
"141","    8 ","21/05/1962",0,0,29,8,"9006"
"142","    11 ","22/05/1962",0,0,29,11,"9006"
"143","    12 ","23/05/1962",39,0,30,12,"9006"
"144","    13 ","24/05/1962",0,0,29,13,"9006"
"145","    10 ","25/05/1962",69,0,29,10,"9006"
"146","    9 ","26/05/1962",0,0,29,9,"9006"
"147","    12 ","27/05/1962",0,0,28,12,"9006"
"148","    10 ","28/05/1962",0,0,30,10,"9006"
"149","    11 ","29/05/1962",32,0,28,11,"9006"
"150","    9 ","30/05/1962",9,0,29,9,"9006"
"151","    9 ","31/05/1962",0,0,27,9,"9006"
"152","    10 ","01/06/1962",47,0,27,10,"9006"
"153","    9 ","02/06/1962",0,0,29,9,"9006"
"154","    9 ","03/06/1962",0,0,28,9,"9006"
"155","    8 ","04/06/1962",36,0,27,8,"9006"
"156","    9 ","05/06/1962",0,0,27,9,"9006"
"157","    11 ","06/06/1962",0,0,28,11,"9006"
"158","    11 ","07/06/1962",0,0,27,11,"9006"
"159","    10 ","08/06/1962",0,0,29,10,"9006"
"160","    9 ","09/06/1962",49,0,27,9,"9006"
"161","    10 ","10/06/1962",0,0,28,10,"9006"
"162","    9 ","11/06/1962",0,0,29,9,"9006"
"163","    11 ","12/06/1962",0,0,29,11,"9006"
"164","    10 ","13/06/1962",0,0,28,10,"9006"
"165","    11 ","14/06/1962",0,0,28,11,"9006"
"166","    9 ","15/06/1962",0,0,28,9,"9006"
"167","    11 ","16/06/1962",0,0,29,11,"9006"
"168","    10 ","17/06/1962",49,0,26,10,"9006"
"169","    7 ","18/06/1962",0,0,26,7,"9006"
"170","    8 ","19/06/1962",76,0,28,8,"9006"
"171","    10 ","20/06/1962",12,0,27,10,"9006"
"172","    9 ","21/06/1962",7,0,28,9,"9006"
"173","    9 ","22/06/1962",17,0,20,9,"9006"
"174","    8 ","23/06/1962",58,0,27,8,"9006"
"175","    8 ","24/06/1962",49,0,26,8,"9006"
"176","    7 ","25/06/1962",65,0,25,7,"9006"
"177","    7 ","26/06/1962",59,0,27,7,"9006"
"178","    10 ","27/06/1962",0,0,29,10,"9006"
"179","    9 ","28/06/1962",3,0,27,9,"9006"
"180","    10 ","29/06/1962",47,0,29,10,"9006"
"181","    11 ","30/06/1962",27,0,27,11,"9006"
"182","    10 ","01/07/1962",49,0,28,10,"9006"
"183","    9 ","02/07/1962",18,0,25,9,"9006"
"184","    8 ","03/07/1962",13,0,27,8,"9006"
"185","    10 ","04/07/1962",22,0,28,10,"9006"
"186","    9 ","05/07/1962",0,0,29,9,"9006"
"187","    10 ","06/07/1962",47,0,27,10,"9006"
"188","    9 ","07/07/1962",0,0,27,9,"9006"
"189","    8 ","08/07/1962",0,0,29,8,"9006"
"190","    11 ","09/07/1962",0,0,28,11,"9006"
"191","    9 ","10/07/1962",0,0,29,9,"9006"
"192","    9 ","11/07/1962",23,0,27,9,"9006"
"193","    10 ","12/07/1962",0,0,29,10,"9006"
"194","    10 ","13/07/1962",0,0,28,10,"9006"
"195","    11 ","14/07/1962",0,0,28,11,"9006"
"196","    9 ","15/07/1962",23,0,26,9,"9006"
"197","    10 ","16/07/1962",13,0,27,10,"9006"
"198","    9 ","17/07/1962",67,0,26,9,"9006"
"199","    8 ","18/07/1962",23,0,27,8,"9006"
"200","    10 ","19/07/1962",0,0,25,10,"9006"
"201","    8 ","20/07/1962",3,0,26,8,"9006"
"202","    8 ","21/07/1962",0,0,28,8,"9006"
"203","    10 ","22/07/1962",9,0,29,10,"9006"
"204","    11 ","23/07/1962",52,0,27,11,"9006"
"205","    9 ","24/07/1962",7,0,28,9,"9006"
"206","    10 ","25/07/1962",0,0,28,10,"9006"
"207","    9 ","26/07/1962",27,0,29,9,"9006"
"208","    7 ","27/07/1962",3,0,27,7,"9006"
"209","    10 ","28/07/1962",0,0,29,10,"9006"
"210","    9 ","29/07/1962",0,0,27,9,"9006"
