"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","ULO   NULO","01/01/1961",0,0,NA,NA,"15053"
"2","ULO   NULO","02/01/1961",0,0,NA,NA,"15053"
"3","ULO   NULO","03/01/1961",0,0,NA,NA,"15053"
"4","ULO   NULO","04/01/1961",0,0,NA,NA,"15053"
"5","ULO   NULO","05/01/1961",0,0,NA,NA,"15053"
"6","ULO   NULO","06/01/1961",0,0,NA,NA,"15053"
"7","ULO   NULO","07/01/1961",0,0,NA,NA,"15053"
"8","ULO   NULO","08/01/1961",0,0,NA,NA,"15053"
"9","ULO   NULO","09/01/1961",0,0,NA,NA,"15053"
"10","ULO   NULO","10/01/1961",0,0,NA,NA,"15053"
"11","ULO   NULO","11/01/1961",0,0,NA,NA,"15053"
"12","ULO   NULO","12/01/1961",0,0,NA,NA,"15053"
"13","ULO   NULO","13/01/1961",0,0,NA,NA,"15053"
"14","ULO   NULO","14/01/1961",0,0,NA,NA,"15053"
"15","ULO   NULO","15/01/1961",0,0,NA,NA,"15053"
"16","ULO   NULO","16/01/1961",0,0,NA,NA,"15053"
"17","ULO   NULO","17/01/1961",6,0,NA,NA,"15053"
"18","ULO   NULO","18/01/1961",0,0,NA,NA,"15053"
"19","ULO   NULO","19/01/1961",0,0,NA,NA,"15053"
"20","ULO   NULO","20/01/1961",1,0,NA,NA,"15053"
"21","ULO   NULO","21/01/1961",0,0,NA,NA,"15053"
"22","ULO   NULO","22/01/1961",0,0,NA,NA,"15053"
"23","ULO   NULO","23/01/1961",0,0,NA,NA,"15053"
"24","ULO   NULO","24/01/1961",0,0,NA,NA,"15053"
"25","ULO   NULO","25/01/1961",0,0,NA,NA,"15053"
"26","ULO   NULO","26/01/1961",0,0,NA,NA,"15053"
"27","ULO   NULO","27/01/1961",0,0,NA,NA,"15053"
"28","ULO   NULO","28/01/1961",0,0,NA,NA,"15053"
