"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","    3.6 ","01/11/1966",0,0,14,3.6,"9013"
"2","    5.8 ","02/11/1966",0,0,19,5.8,"9013"
"3","   2 ","03/11/1966",0,0,22.5,2,"9013"
"4","  -0.3 ","04/11/1966",0,0,24.5,-0.3,"9013"
"5","   4 ","05/11/1966",0,0,25.3,4,"9013"
"6","   4 ","06/11/1966",0,0,24.5,4,"9013"
"7","   4.5 ","07/11/1966",0,0,24.5,4.5,"9013"
"8","   5 ","08/11/1966",0,0,26.5,5,"9013"
"9","    12.5 ","09/11/1966",0,0,27,12.5,"9013"
"10","   9 ","10/11/1966",0,0,28.2,9,"9013"
"11","   10.4 ","11/11/1966",0,0,24.5,10.4,"9013"
"12","   9 ","12/11/1966",0,0,25.5,9,"9013"
"13","    8.8 ","13/11/1966",0,0,26,8.8,"9013"
"14","    8 ","14/11/1966",0,0,25,8,"9013"
"15","    9 ","15/11/1966",0,0,20,9,"9013"
"16","    10.5 ","16/11/1966",0,0,22,10.5,"9013"
"17","   3 ","17/11/1966",0,0,21.7,3,"9013"
"18","    5 ","18/11/1966",0,0,23,5,"9013"
"19","   7 ","19/11/1966",0,0,18.1,7,"9013"
"20","    4.1 ","20/11/1966",0,0,21,4.1,"9013"
"21","   2 ","21/11/1966",0,0,22.5,2,"9013"
"22","   6.5 ","22/11/1966",0,0,23.5,6.5,"9013"
"23","    6 ","23/11/1966",0,0,24,6,"9013"
"24","    4.2 ","24/11/1966",0,0,22,4.2,"9013"
"25","   6 ","25/11/1966",0,0,22.5,6,"9013"
"26","   2.2 ","26/11/1966",0,0,24.3,2.2,"9013"
"27","   3.6 ","27/11/1966",0,0,22.5,3.6,"9013"
"28","   5.5 ","28/11/1966",0,0,19.5,5.5,"9013"
"29","    0.5 ","29/11/1966",0,0,22,0.5,"9013"
"30","   0 ","30/11/1966",0,0,19.2,0,"9013"
"31","    1 ","01/12/1966",0,0,24,1,"9013"
"32","    2 ","02/12/1966",0,0,23,2,"9013"
"33","   3 ","03/12/1966",0,0,21.6,3,"9013"
"34","   1 ","04/12/1966",0,0,22.8,1,"9013"
"35","   4 ","05/12/1966",0,0,23.5,4,"9013"
"36","    3.3 ","06/12/1966",0,0,23,3.3,"9013"
"37","   4 ","07/12/1966",0,0,25.5,4,"9013"
"38","    5 ","08/12/1966",0,0,25,5,"9013"
"39","    5.5 ","09/12/1966",0,0,25,5.5,"9013"
"40","   6.8 ","10/12/1966",0,0,22.3,6.8,"9013"
"41","    1.9 ","11/12/1966",0,0,22,1.9,"9013"
"42","    2.2 ","12/12/1966",0,0,21,2.2,"9013"
"43","   3.5 ","13/12/1966",0,0,21.5,3.5,"9013"
"44","   3.5 ","14/12/1966",0,0,20.5,3.5,"9013"
"45","    4 ","15/12/1966",10,0,22,4,"9013"
"46","    6.8 ","16/12/1966",5.8,0,14,6.8,"9013"
"47","   8.5 ","17/12/1966",0,0,17.1,8.5,"9013"
"48","    3.2 ","18/12/1966",0,0,19,3.2,"9013"
"49","    1.5 ","19/12/1966",0,0,18,1.5,"9013"
"50","   3 ","20/12/1966",0,0,22.5,3,"9013"
"51","   1.8 ","21/12/1966",0,0,24.2,1.8,"9013"
"52","    4.8 ","22/12/1966",0,0,21,4.8,"9013"
"53","   7.5 ","23/12/1966",0,0,21.4,7.5,"9013"
"54","   4.3 ","24/12/1966",0,0,19.8,4.3,"9013"
"55","   9.3 ","25/12/1966",0,0,23.2,9.3,"9013"
"56","    7.7 ","26/12/1966",0,0,24,7.7,"9013"
"57","   7 ","27/12/1966",0,0,26.5,7,"9013"
"58","   7.6 ","28/12/1966",0,0,25.5,7.6,"9013"
