"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","    7 ","01/11/1970",0,0,24,7,"9017"
"2","    6.3 ","02/11/1970",0,0,24,6.3,"9017"
"3","    6.5 ","03/11/1970",0.6,0,24,6.5,"9017"
"4","    6.5 ","04/11/1970",0.2,0,17,6.5,"9017"
"5","    6 ","05/11/1970",0,0,19,6,"9017"
"6","   7 ","06/11/1970",0.1,0,24.5,7,"9017"
"7","   6.5 ","07/11/1970",0,0,22.5,6.5,"9017"
"8","    4.5 ","08/11/1970",0,0,25,4.5,"9017"
"9","    5 ","09/11/1970",0,0,23,5,"9017"
"10","   5 ","10/11/1970",0,0,22.5,5,"9017"
"11","   5 ","11/11/1970",0,0,22.5,5,"9017"
"12","    4 ","12/11/1970",0,0,24,4,"9017"
"13","   4 ","13/11/1970",0,0,24.5,4,"9017"
"14","    6.5 ","14/11/1970",0,0,24,6.5,"9017"
"15","    6 ","15/11/1970",0,0,16,6,"9017"
"16","   4.3 ","16/11/1970",0,0,16.5,4.3,"9017"
"17","  -0.5 ","17/11/1970",0,0,22.5,-0.5,"9017"
"18","    2.5 ","18/11/1970",0,0,22,2.5,"9017"
"19","   2 ","19/11/1970",0,0,23.5,2,"9017"
"20","    3.5 ","20/11/1970",0,0,24,3.5,"9017"
"21","   2 ","21/11/1970",0,0,24.5,2,"9017"
"22","    3 ","22/11/1970",0,0,25,3,"9017"
"23","    4 ","23/11/1970",0,0,22,4,"9017"
"24","    3 ","24/11/1970",0,0,21,3,"9017"
"25","    2.5 ","25/11/1970",0,0,22,2.5,"9017"
"26","   2.5 ","26/11/1970",0,0,24.5,2.5,"9017"
"27","    3 ","27/11/1970",0,0,24,3,"9017"
"28","    3.5 ","28/11/1970",0,0,24,3.5,"9017"
"29","   2.5 ","29/11/1970",0,0,21.5,2.5,"9017"
"30","    3 ","30/11/1970",0,0,24,3,"9017"
"31","    5 ","01/12/1970",0,0,25,5,"9017"
"32","    2.5 ","02/12/1970",0,0,23,2.5,"9017"
"33","    2 ","03/12/1970",0,0,23,2,"9017"
"34","    3 ","04/12/1970",0,0,23,3,"9017"
"35","    2.5 ","05/12/1970",0,0,21,2.5,"9017"
"36","    2.5 ","06/12/1970",0,0,17,2.5,"9017"
"37","    1 ","07/12/1970",0,0,18,1,"9017"
"38","    2 ","08/12/1970",0,0,20,2,"9017"
"39","    3 ","09/12/1970",0,0,23,3,"9017"
"40","    3 ","10/12/1970",0,0,23,3,"9017"
"41","    3.5 ","11/12/1970",0,0,24,3.5,"9017"
"42","    3.5 ","12/12/1970",0,0,23,3.5,"9017"
"43","   4 ","13/12/1970",0,0,23.5,4,"9017"
"44","   5 ","14/12/1970",0,0,24.5,5,"9017"
"45","    4 ","15/12/1970",0,0,24,4,"9017"
"46","    5 ","16/12/1970",0,0,24,5,"9017"
"47","    5 ","17/12/1970",0,0,25,5,"9017"
"48","    4.5 ","18/12/1970",0,0,25,4.5,"9017"
"49","    5 ","19/12/1970",0,0,23,5,"9017"
"50","    5 ","20/12/1970",0,0,24,5,"9017"
"51","   6 ","21/12/1970",0,0,24.5,6,"9017"
"52","    6.5 ","22/12/1970",0,0,25,6.5,"9017"
"53","   6.5 ","23/12/1970",0,0,24.5,6.5,"9017"
"54","    4 ","24/12/1970",0,0,23,4,"9017"
"55","    4 ","25/12/1970",0,0,22,4,"9017"
"56","    4 ","26/12/1970",0,0,22,4,"9017"
"57","   4 ","27/12/1970",0,0,23.5,4,"9017"
"58","    3.5 ","28/12/1970",0,0,25,3.5,"9017"
"59","   4 ","29/12/1970",0,0,24.5,4,"9017"
"60","    3.5 ","30/12/1970",0,0,24,3.5,"9017"
"61","   3.5 ","31/12/1970",0,0,25.5,3.5,"9017"
"62","    4 ","01/01/1971",0,0,23,4,"9017"
"63","    4 ","02/01/1971",0,0,24,4,"9017"
"64","    6.5 ","03/01/1971",0,0,26,6.5,"9017"
"65","    3.5 ","04/01/1971",0,0,24,3.5,"9017"
"66","    3.5 ","05/01/1971",0,0,25,3.5,"9017"
"67","   4 ","06/01/1971",0,0,23.5,4,"9017"
"68","    7 ","07/01/1971",0,0,24,7,"9017"
"69","    7.5 ","08/01/1971",0,0,22,7.5,"9017"
"70","    4.5 ","09/01/1971",0,0,23,4.5,"9017"
"71","    5.5 ","10/01/1971",0,0,23,5.5,"9017"
"72","    5.5 ","11/01/1971",0,0,24,5.5,"9017"
"73","    5 ","12/01/1971",0,0,24,5,"9017"
"74","    5.5 ","13/01/1971",0,0,24,5.5,"9017"
"75","    7 ","14/01/1971",1,0,24,7,"9017"
"76","    7.5 ","15/01/1971",0,0,24,7.5,"9017"
"77","ULO   NULO","16/01/1971",0,0,NA,NA,"9017"
"78","ULO   NULO","17/01/1971",0,0,NA,NA,"9017"
"79","ULO   NULO","18/01/1971",0,0,NA,NA,"9017"
"80","ULO   NULO","19/01/1971",0,0,NA,NA,"9017"
"81","   4 ","20/01/1971",0,0,12.1,4,"9017"
"82","   4 ","21/01/1971",0,0,12.3,4,"9017"
"83","   4 ","22/01/1971",0,0,12.4,4,"9017"
"84","   4 ","23/01/1971",0,0,12.5,4,"9017"
"85","   6 ","24/01/1971",0,0,12.7,6,"9017"
"86","   6.5 ","25/01/1971",0,0,12.7,6.5,"9017"
"87","    5.5 ","26/01/1971",0,0,25,5.5,"9017"
"88","   4 ","27/01/1971",0,0,24.5,4,"9017"
"89","    4 ","28/01/1971",0,0,24,4,"9017"
"90","    4.5 ","29/01/1971",0,0,25,4.5,"9017"
"91","    5 ","30/01/1971",0,0,25,5,"9017"
"92","    5 ","31/01/1971",0,0,25,5,"9017"
"93","    4.5 ","01/02/1971",0,0,25,4.5,"9017"
"94","    4 ","02/02/1971",0,0,24,4,"9017"
"95","    4.5 ","03/02/1971",0,0,24,4.5,"9017"
"96","    6 ","04/02/1971",0,0,22,6,"9017"
"97","   5.5 ","05/02/1971",0,0,22.5,5.5,"9017"
"98","    6.5 ","06/02/1971",0,0,25,6.5,"9017"
"99","   5 ","07/02/1971",0,0,25.5,5,"9017"
"100","    3.5 ","08/02/1971",0,0,25,3.5,"9017"
"101","    3.5 ","09/02/1971",0,0,25,3.5,"9017"
"102","   2 ","10/02/1971",0,0,21.5,2,"9017"
"103","    2 ","11/02/1971",0,0,24,2,"9017"
"104","    4.5 ","12/02/1971",0,0,25,4.5,"9017"
"105","   2.5 ","13/02/1971",0,0,24.5,2.5,"9017"
"106","    3.5 ","14/02/1971",0,0,27,3.5,"9017"
"107","    4 ","15/02/1971",0,0,22,4,"9017"
"108","    5 ","16/02/1971",0,0,26,5,"9017"
"109","    6.5 ","17/02/1971",0,0,25,6.5,"9017"
"110","   6.5 ","18/02/1971",0,0,26.5,6.5,"9017"
"111","    7 ","19/02/1971",0,0,28,7,"9017"
"112","    9 ","20/02/1971",0,0,22,9,"9017"
"113","    8.5 ","21/02/1971",0,0,26,8.5,"9017"
"114","    5.5 ","22/02/1971",0,0,27,5.5,"9017"
"115","    5.5 ","23/02/1971",0,0,28,5.5,"9017"
"116","    6 ","24/02/1971",0,0,28,6,"9017"
