"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","   8.1 ","01/01/1969",2,1.1,16.7,8.1,"9058"
"2","   3 ","02/01/1969",0,1.7,18.7,3,"9058"
"3","   4.6 ","03/01/1969",0.4,2.2,19.7,4.6,"9058"
"4","   5.1 ","04/01/1969",7.7,1.2,17.7,5.1,"9058"
"5","   5.1 ","05/01/1969",0,2.5,13.6,5.1,"9058"
"6","   3 ","06/01/1969",0,2.9,16.2,3,"9058"
"7","   2 ","07/01/1969",0,4,18.7,2,"9058"
"8","   5.1 ","08/01/1969",0,3.7,22.7,5.1,"9058"
"9","   6.1 ","09/01/1969",0,5.3,22.7,6.1,"9058"
"10","   6.1 ","10/01/1969",0,5,22.7,6.1,"9058"
"11","   7.1 ","11/01/1969",0,3.8,21.7,7.1,"9058"
"12","   6.1 ","12/01/1969",0,3.8,21.7,6.1,"9058"
"13","   7.1 ","13/01/1969",0,4.5,22.2,7.1,"9058"
"14","   5.6 ","14/01/1969",0,4,21.7,5.6,"9058"
"15","   7.1 ","15/01/1969",4.3,2.6,20.2,7.1,"9058"
"16","   5.1 ","16/01/1969",0,5.2,17.7,5.1,"9058"
"17","   5.6 ","17/01/1969",0,2.2,19.2,5.6,"9058"
"18","   6.6 ","18/01/1969",0,2,14.6,6.6,"9058"
"19","   2.5 ","19/01/1969",0,3.8,18.2,2.5,"9058"
"20","   3.5 ","20/01/1969",0,4.7,19.7,3.5,"9058"
"21","   6.1 ","21/01/1969",0,3.7,18.7,6.1,"9058"
"22","   5.1 ","22/01/1969",0,4.3,22.2,5.1,"9058"
"23","   6.1 ","23/01/1969",0,5.2,23.7,6.1,"9058"
"24","   6.1 ","24/01/1969",0,4.8,23.2,6.1,"9058"
"25","   5.1 ","25/01/1969",0,4.1,22.7,5.1,"9058"
"26","   4.1 ","26/01/1969",0,4.5,22.7,4.1,"9058"
"27","   8.1 ","27/01/1969",0,5,22.7,8.1,"9058"
"28","   7.1 ","28/01/1969",0,5.1,23.2,7.1,"9058"
"29","   8.1 ","29/01/1969",0,5,24.7,8.1,"9058"
"30","    8.1 ","30/01/1969",0,5.1,25,8.1,"9058"
"31","    5 ","31/01/1969",0,4.7,22,5,"9058"
"32","    6.5 ","01/02/1969",0,6.7,25,6.5,"9058"
"33","    8 ","02/02/1969",0,6.6,24,8,"9058"
"34","    7 ","03/02/1969",0,3.7,20,7,"9058"
"35","   3 ","04/02/1969",0,3.9,21.5,3,"9058"
"36","   4 ","05/02/1969",0,5.2,22.5,4,"9058"
"37","   7 ","06/02/1969",0,5.1,22.5,7,"9058"
"38","   10 ","07/02/1969",0,6.8,22.5,10,"9058"
"39","    8 ","08/02/1969",0,5.5,24,8,"9058"
"40","   6 ","09/02/1969",0,6.2,22.5,6,"9058"
"41","    7 ","10/02/1969",0,5.1,23,7,"9058"
"42","   10 ","11/02/1969",0,5.1,22.5,10,"9058"
"43","    9 ","12/02/1969",0,5.2,22,9,"9058"
"44","    10 ","13/02/1969",0,4.9,20,10,"9058"
"45","   8 ","14/02/1969",0,8.7,20.5,8,"9058"
"46","    6 ","15/02/1969",0,6.7,24,6,"9058"
"47","    7.5 ","16/02/1969",0,7,24,7.5,"9058"
"48","    7.5 ","17/02/1969",0,5.6,24,7.5,"9058"
"49","    6 ","18/02/1969",0,4.3,20,6,"9058"
"50","    6.5 ","19/02/1969",0,6.1,21,6.5,"9058"
"51","   7 ","20/02/1969",0,5.1,20.5,7,"9058"
"52","   9 ","21/02/1969",0,7.6,22.5,9,"9058"
"53","    9.5 ","22/02/1969",0,4.7,22,9.5,"9058"
"54","   9 ","23/02/1969",0,6.6,23.5,9,"9058"
"55","   9.5 ","24/02/1969",0,7.3,25.5,9.5,"9058"
"56","   7.5 ","25/02/1969",2.4,4.2,22.5,7.5,"9058"
"57","    10 ","26/02/1969",0,5.9,23,10,"9058"
"58","    10 ","27/02/1969",0,5.4,25,10,"9058"
"59","   9 ","28/02/1969",0,4.7,22.5,9,"9058"
"60","    11 ","01/03/1969",0,6,25,11,"9058"
"61","    11 ","02/03/1969",0,7.3,22,11,"9058"
"62","    11 ","03/03/1969",0,8.2,24,11,"9058"
"63","    12 ","04/03/1969",0,7,24,12,"9058"
"64","    10 ","05/03/1969",0,8.9,23,10,"9058"
"65","   12 ","06/03/1969",0,8.6,23.5,12,"9058"
"66","    9.5 ","07/03/1969",0,9.2,22,9.5,"9058"
"67","   12 ","08/03/1969",0,8.2,24.5,12,"9058"
"68","   12 ","09/03/1969",0,9.4,25.5,12,"9058"
"69","   11 ","10/03/1969",0,9.6,25.5,11,"9058"
"70","   12 ","11/03/1969",0,7.9,25.5,12,"9058"
"71","   11 ","12/03/1969",0,9.4,25.5,11,"9058"
"72","    13 ","13/03/1969",0,9.8,26,13,"9058"
"73","   11 ","14/03/1969",0,8.2,25.5,11,"9058"
"74","    11 ","15/03/1969",0,8.4,23,11,"9058"
"75","    12 ","16/03/1969",0,6.3,23,12,"9058"
"76","    11.5 ","17/03/1969",0.4,3.3,20,11.5,"9058"
"77","   10 ","18/03/1969",0.6,2.6,20.5,10,"9058"
"78","   9.5 ","19/03/1969",0,4.2,21.5,9.5,"9058"
"79","   10 ","20/03/1969",0,4.9,23.5,10,"9058"
"80","    11 ","21/03/1969",0.8,7.9,25,11,"9058"
"81","    11.5 ","22/03/1969",0,8,24,11.5,"9058"
"82","    10.5 ","23/03/1969",0,9.5,26,10.5,"9058"
"83","    11.5 ","24/03/1969",0,5.4,26,11.5,"9058"
"84","   9 ","25/03/1969",0,5.4,20.5,9,"9058"
"85","    14 ","26/03/1969",0,5.2,21,14,"9058"
"86","    10 ","27/03/1969",2.5,7.1,22,10,"9058"
"87","   9 ","28/03/1969",0,8,21.5,9,"9058"
"88","    8 ","29/03/1969",0,5.1,22,8,"9058"
"89","   6.5 ","30/03/1969",17.6,5.5,21.5,6.5,"9058"
"90","   7.5 ","31/03/1969",5.3,3,17.5,7.5,"9058"
"91","    5 ","01/04/1969",0,5.2,21,5,"9058"
"92","    8 ","02/04/1969",0,7.6,24,8,"9058"
"93","    10 ","03/04/1969",0,7.7,26,10,"9058"
"94","    12 ","04/04/1969",0,5.7,25,12,"9058"
"95","    11 ","05/04/1969",0,4.4,25,11,"9058"
"96","    10 ","06/04/1969",0.8,5.9,25,10,"9058"
"97","    10 ","07/04/1969",2.7,2.7,22,10,"9058"
"98","    10 ","08/04/1969",4,6.2,24,10,"9058"
"99","   10.5 ","09/04/1969",0,7.2,24.5,10.5,"9058"
"100","    13 ","10/04/1969",0,5.6,25,13,"9058"
"101","    12.5 ","11/04/1969",0,9.7,26,12.5,"9058"
"102","    12 ","12/04/1969",0,9.7,26,12,"9058"
"103","    12 ","13/04/1969",0,9.9,26,12,"9058"
"104","    11.5 ","14/04/1969",0,10.6,25,11.5,"9058"
"105","   11 ","15/04/1969",0,11.3,25.5,11,"9058"
"106","    13 ","16/04/1969",0,11,26,13,"9058"
"107","   11 ","17/04/1969",0,10,27.5,11,"9058"
"108","    12 ","18/04/1969",0,11.6,27,12,"9058"
"109","    11 ","19/04/1969",0,8.4,27,11,"9058"
"110","    12 ","20/04/1969",0,8.6,29,12,"9058"
"111","    10.5 ","21/04/1969",0,5.7,26,10.5,"9058"
"112","    10 ","22/04/1969",0,6.3,26,10,"9058"
"113","   12 ","23/04/1969",0,5.9,26.5,12,"9058"
"114","    12 ","24/04/1969",1.4,4.4,24,12,"9058"
"115","    9 ","25/04/1969",0.7,6.7,25,9,"9058"
"116","   10.5 ","26/04/1969",0,8.2,22.5,10.5,"9058"
"117","    9.5 ","27/04/1969",0,8.4,23,9.5,"9058"
"118","    10 ","28/04/1969",0,7.4,25,10,"9058"
"119","    10 ","29/04/1969",0,9.8,25,10,"9058"
"120","   11 ","30/04/1969",0,12.6,25.5,11,"9058"
"121","   15 ","01/05/1969",0,10.1,26.5,15,"9058"
"122","   12 ","02/05/1969",0,8.9,26.5,12,"9058"
"123","   13.5 ","03/05/1969",0,10.5,26.5,13.5,"9058"
"124","    12 ","04/05/1969",0,10.2,27,12,"9058"
"125","   12 ","05/05/1969",0,8,27.5,12,"9058"
"126","    11 ","06/05/1969",0,10.7,26,11,"9058"
"127","   13 ","07/05/1969",0,10,29.5,13,"9058"
"128","    14 ","08/05/1969",0,8.9,29,14,"9058"
"129","    14 ","09/05/1969",0,5.1,26,14,"9058"
"130","   11 ","10/05/1969",4.2,4.4,24.5,11,"9058"
"131","    11.5 ","11/05/1969",0,5.2,24,11.5,"9058"
"132","   10.5 ","12/05/1969",2.5,2.8,22.5,10.5,"9058"
"133","   11.5 ","13/05/1969",9.8,3.9,22.5,11.5,"9058"
"134","   10.5 ","14/05/1969",1.8,4.2,22.5,10.5,"9058"
"135","    12 ","15/05/1969",0,7.8,26,12,"9058"
"136","   11 ","16/05/1969",0,9.7,26.5,11,"9058"
"137","    12 ","17/05/1969",0,5.6,27,12,"9058"
"138","   11.5 ","18/05/1969",0,6.6,24.5,11.5,"9058"
"139","   11.5 ","19/05/1969",0,6.4,27.5,11.5,"9058"
"140","   12.5 ","20/05/1969",0,8.5,27.5,12.5,"9058"
"141","    9 ","21/05/1969",0,7.3,26,9,"9058"
"142","   11.5 ","22/05/1969",0,6.9,26.5,11.5,"9058"
"143","    9.5 ","23/05/1969",0,6.6,26,9.5,"9058"
"144","    10 ","24/05/1969",0,8.1,26,10,"9058"
"145","    12 ","25/05/1969",1.4,4.7,26,12,"9058"
"146","   11 ","26/05/1969",0,8.4,25.5,11,"9058"
"147","    7.5 ","27/05/1969",0,7.2,25,7.5,"9058"
"148","   9 ","28/05/1969",0,7.2,25.5,9,"9058"
"149","    9 ","29/05/1969",0,7.8,25,9,"9058"
"150","   12 ","30/05/1969",3.3,4,23.5,12,"9058"
"151","   12.5 ","31/05/1969",0,5.6,24.5,12.5,"9058"
"152","    11 ","01/06/1969",0,6.3,25,11,"9058"
"153","    12.5 ","02/06/1969",0,9.6,28,12.5,"9058"
"154","    12 ","03/06/1969",0,6.3,26,12,"9058"
"155","    14.5 ","04/06/1969",3.8,5.3,27,14.5,"9058"
"156","    13 ","05/06/1969",2.3,2.8,25,13,"9058"
"157","   12.5 ","06/06/1969",0,7.2,26.5,12.5,"9058"
"158","   14 ","07/06/1969",3.8,7.2,28.5,14,"9058"
"159","   13.5 ","08/06/1969",0.2,7.6,29.5,13.5,"9058"
"160","    13.5 ","09/06/1969",0,7.8,27,13.5,"9058"
"161","    11 ","10/06/1969",0,5.2,28,11,"9058"
"162","   13 ","11/06/1969",0,10.1,29.5,13,"9058"
"163","   15 ","12/06/1969",0,8.5,29.5,15,"9058"
"164","    13 ","13/06/1969",0,7.5,29,13,"9058"
"165","   11.5 ","14/06/1969",0,9.4,28.5,11.5,"9058"
"166","    11.5 ","15/06/1969",0,6.8,27,11.5,"9058"
"167","    10.5 ","16/06/1969",0,6.8,26,10.5,"9058"
"168","   10 ","17/06/1969",0,8.1,28.5,10,"9058"
"169","    11 ","18/06/1969",0,8.7,29,11,"9058"
"170","   11.5 ","19/06/1969",8,4.5,26.5,11.5,"9058"
"171","   14 ","20/06/1969",9.6,2.3,21.5,14,"9058"
"172","    13 ","21/06/1969",1.1,3.3,24,13,"9058"
"173","    11.5 ","22/06/1969",0.6,6.7,26,11.5,"9058"
"174","    13 ","23/06/1969",0,6.3,24,13,"9058"
"175","    14.5 ","24/06/1969",23.7,5.8,26,14.5,"9058"
"176","   13.5 ","25/06/1969",23,5.9,22.5,13.5,"9058"
"177","   13.5 ","26/06/1969",0,3.1,20.5,13.5,"9058"
"178","    13.5 ","27/06/1969",22.8,6.1,23,13.5,"9058"
"179","    12.5 ","28/06/1969",4.1,2.2,21,12.5,"9058"
"180","    12 ","29/06/1969",3.5,2.6,18,12,"9058"
"181","    12 ","30/06/1969",0,5.1,23,12,"9058"
"182","    11 ","01/07/1969",1.2,2.8,21,11,"9058"
"183","    13 ","02/07/1969",2.3,1,18,13,"9058"
"184","    12 ","03/07/1969",6.4,3.6,23,12,"9058"
"185","    13.5 ","04/07/1969",0.4,3.5,23,13.5,"9058"
"186","    12 ","05/07/1969",7,2.5,22,12,"9058"
"187","   10 ","06/07/1969",15.3,2.3,21.5,10,"9058"
"188","    11.5 ","07/07/1969",8.8,2,21,11.5,"9058"
"189","    12 ","08/07/1969",0,2.4,19,12,"9058"
"190","    12 ","09/07/1969",0.4,2.5,21,12,"9058"
"191","    12 ","10/07/1969",0,3.8,22,12,"9058"
"192","    13 ","11/07/1969",1.4,2.7,22,13,"9058"
"193","   13 ","12/07/1969",29.5,1.9,21.5,13,"9058"
"194","    11.5 ","13/07/1969",10.1,1.9,20,11.5,"9058"
"195","    13.5 ","14/07/1969",0,4.3,22,13.5,"9058"
"196","    12 ","15/07/1969",1.9,5.8,23,12,"9058"
"197","    9.5 ","16/07/1969",0.5,2.6,21,9.5,"9058"
"198","    10.5 ","17/07/1969",0.5,4.4,24,10.5,"9058"
"199","    11 ","18/07/1969",2,5.3,23,11,"9058"
"200","    11.5 ","19/07/1969",0,4.9,23,11.5,"9058"
"201","    11.5 ","20/07/1969",10.3,3.7,23,11.5,"9058"
"202","    12 ","21/07/1969",4.1,3.6,23,12,"9058"
"203","    13 ","22/07/1969",9.8,3.2,22,13,"9058"
"204","   12 ","23/07/1969",2.2,4.9,23.5,12,"9058"
"205","    12.5 ","24/07/1969",2.4,4.5,21,12.5,"9058"
"206","   12 ","25/07/1969",0,5.3,23.5,12,"9058"
"207","   10.5 ","26/07/1969",11.8,6.7,24.5,10.5,"9058"
"208","    11.5 ","27/07/1969",6.3,8.1,24,11.5,"9058"
"209","   10 ","28/07/1969",0,4.8,24.5,10,"9058"
"210","    10.5 ","29/07/1969",0,4.3,24,10.5,"9058"
"211","   10.5 ","30/07/1969",8.1,6,23.5,10.5,"9058"
"212","   11 ","31/07/1969",2,5.4,23.5,11,"9058"
"213","    10.5 ","01/08/1969",3,3.8,22,10.5,"9058"
"214","   12 ","02/08/1969",6.1,3.2,21.5,12,"9058"
"215","   12.5 ","03/08/1969",10.9,0.9,21.5,12.5,"9058"
"216","    11 ","04/08/1969",17.8,1.5,18,11,"9058"
"217","   12 ","05/08/1969",1,1.4,17.5,12,"9058"
"218","    12 ","06/08/1969",17.8,0.9,17,12,"9058"
"219","   10 ","07/08/1969",14.2,1.3,18.5,10,"9058"
"220","    10 ","08/08/1969",0,4.3,21,10,"9058"
"221","    12 ","09/08/1969",4.5,3.2,22,12,"9058"
"222","    12 ","10/08/1969",0,3,19,12,"9058"
"223","   10 ","11/08/1969",5.5,3.5,20.5,10,"9058"
"224","    10.5 ","12/08/1969",2.8,2.4,19,10.5,"9058"
"225","    11 ","13/08/1969",16.8,2.9,19,11,"9058"
"226","    12 ","14/08/1969",18,4.2,19,12,"9058"
"227","    12 ","15/08/1969",2.5,3.2,22,12,"9058"
"228","   12 ","16/08/1969",3.1,2.3,19.5,12,"9058"
"229","    11.5 ","17/08/1969",0,4.5,23,11.5,"9058"
"230","    12 ","18/08/1969",0.4,7.6,23,12,"9058"
"231","    11 ","19/08/1969",2,3.9,23,11,"9058"
"232","    12.5 ","20/08/1969",0.8,1.2,17,12.5,"9058"
"233","    13 ","21/08/1969",11.5,2.5,20,13,"9058"
"234","   12.5 ","22/08/1969",31.8,1.5,18.5,12.5,"9058"
"235","   12 ","23/08/1969",10.4,1.8,18.5,12,"9058"
"236","   10.5 ","24/08/1969",3,2.7,20.5,10.5,"9058"
"237","    12 ","25/08/1969",8.7,4,18,12,"9058"
"238","   12.5 ","26/08/1969",0.3,9.8,21.5,12.5,"9058"
"239","   12.5 ","27/08/1969",23.1,3.9,20.5,12.5,"9058"
"240","    12 ","28/08/1969",2.3,2.2,20,12,"9058"
"241","    12.5 ","29/08/1969",4.3,0.9,20,12.5,"9058"
"242","    10 ","30/08/1969",13.9,3.4,21,10,"9058"
"243","    12.5 ","31/08/1969",10.8,0.8,19,12.5,"9058"
"244","    12.5 ","01/09/1969",22,3.1,19,12.5,"9058"
"245","   13 ","02/09/1969",9.3,1.3,18.5,13,"9058"
"246","    12 ","03/09/1969",0.5,2.8,18,12,"9058"
"247","    11.5 ","04/09/1969",5.6,1.5,21,11.5,"9058"
"248","    11 ","05/09/1969",0,1,18,11,"9058"
"249","   12 ","06/09/1969",9.2,1.5,15.5,12,"9058"
"250","   12 ","07/09/1969",8.9,0.2,17.5,12,"9058"
"251","   12 ","08/09/1969",3.6,1.6,18.5,12,"9058"
"252","    12 ","09/09/1969",0.5,1.2,21,12,"9058"
"253","   12.5 ","10/09/1969",0,4.4,21.5,12.5,"9058"
"254","    13 ","11/09/1969",1.5,1.5,18,13,"9058"
"255","    12 ","12/09/1969",17,2.4,19,12,"9058"
"256","    12 ","13/09/1969",3.5,3.2,20,12,"9058"
"257","   11 ","14/09/1969",0.9,3.9,21.5,11,"9058"
"258","    10 ","15/09/1969",0,6.4,23,10,"9058"
"259","    10 ","16/09/1969",0,4.4,23,10,"9058"
